onset	duration	orientation	contrast	side	trial	subject
100.1	0.4	n/a	n/a	middle	26	4
102.2	4.5	135	0.8	right	12	4
105.1	0.4	n/a	n/a	middle	27	4
107	4.5	30	0.8	left	13	4
108.6	0.4	n/a	n/a	middle	28	4
109.8	4.5	150	0.2	right	13	4
113.5	0.4	n/a	n/a	middle	29	4
115.4	4.5	165	0.8	left	14	4
116.4	0.4	n/a	n/a	middle	30	4
119.2	0.4	n/a	n/a	middle	31	4
119.3	4.5	60	0.8	right	14	4
124.3	0.4	n/a	n/a	middle	32	4
124.6	4.5	120	0.2	left	15	4
126.8	0.4	n/a	n/a	middle	33	4
127	4.5	75	0.2	right	15	4
131.3	0.4	n/a	n/a	middle	34	4
133.8	4.5	45	0.8	left	16	4
135.6	4.5	30	0.8	right	16	4
135.9	0.4	n/a	n/a	middle	35	4
139.6	0.4	n/a	n/a	middle	36	4
142.2	4.5	45	0.2	left	17	4
143.1	0.4	n/a	n/a	middle	37	4
143.9	4.5	30	0.2	right	17	4
148.5	0.4	n/a	n/a	middle	38	4
150.4	4.5	105	0.2	left	18	4
151.6	4.5	30	0.2	right	18	4
152.1	0.4	n/a	n/a	middle	39	4
155.8	0.4	n/a	n/a	middle	40	4
158.6	0.4	n/a	n/a	middle	41	4
159.8	4.5	75	0.8	left	19	4
160.6	4.5	135	0.8	right	19	4
162	0.4	n/a	n/a	middle	42	4
165.3	0.4	n/a	n/a	middle	43	4
168.8	4.5	15	0.8	left	20	4
169.3	4.5	0	0.2	right	20	4
170.4	0.4	n/a	n/a	middle	44	4
173.5	0.4	n/a	n/a	middle	45	4
176.8	0.4	n/a	n/a	middle	46	4
177.8	4.5	90	0.2	left	21	4
178.4	4.5	120	0.8	right	21	4
180.4	0.4	n/a	n/a	middle	47	4
184.9	0.4	n/a	n/a	middle	48	4
187	4.5	165	0.8	right	22	4
187.2	4.5	135	0.8	left	22	4
187.7	0.4	n/a	n/a	middle	49	4
192.8	0.4	n/a	n/a	middle	50	4
195.4	0.4	n/a	n/a	middle	51	4
195.7	4.5	135	0.2	left	23	4
196.2	4.5	135	0.2	right	23	4
199.2	0.4	n/a	n/a	middle	52	4
201.6	0.4	n/a	n/a	middle	53	4
204.8	4.5	30	0.2	left	24	4
204.9	4.5	90	0.8	right	24	4
206.3	0.4	n/a	n/a	middle	54	4
210.8	0.4	n/a	n/a	middle	55	4
213.2	4.5	15	0.2	left	25	4
213.8	0.4	n/a	n/a	middle	56	4
214.3	4.5	45	0.8	right	25	4
218.3	0.4	n/a	n/a	middle	57	4
222.4	0.4	n/a	n/a	middle	58	4
222.4	4.5	150	0.2	left	26	4
223.6	4.5	60	0.8	right	26	4
227.4	0.4	n/a	n/a	middle	59	4
230.7	4.5	0	0.2	left	27	4
231.5	0.4	n/a	n/a	middle	60	4
232.1	4.5	105	0.8	right	27	4
236.6	0.4	n/a	n/a	middle	61	4
239.7	4.5	30	0.8	left	28	4
240.3	0.4	n/a	n/a	middle	62	4
241.2	4.5	105	0.2	right	28	4
243.8	0.4	n/a	n/a	middle	63	4
247.7	0.4	n/a	n/a	middle	64	4
249.2	4.5	60	0.2	left	29	4
249.6	4.5	150	0.2	right	29	4
250.8	0.4	n/a	n/a	middle	65	4
256	0.4	n/a	n/a	middle	66	4
257.7	4.5	0	0.2	left	30	4
258.8	4.5	75	0.8	right	30	4
259.8	0.4	n/a	n/a	middle	67	4
262.9	0.4	n/a	n/a	middle	68	4
266.1	4.5	45	0.8	left	31	4
266.6	0.4	n/a	n/a	middle	69	4
266.9	4.5	75	0.8	right	31	4
271.1	0.4	n/a	n/a	middle	70	4
274	4.5	60	0.2	left	32	4
274.7	0.4	n/a	n/a	middle	71	4
276.4	4.5	0	0.2	right	32	4
277.6	0.4	n/a	n/a	middle	72	4
282.1	4.5	165	0.2	left	33	4
282.6	0.4	n/a	n/a	middle	73	4
284.4	4.5	15	0.8	right	33	4
286.8	0.4	n/a	n/a	middle	74	4
289.8	4.5	90	0.8	left	34	4
290.3	0.4	n/a	n/a	middle	75	4
292	4.5	90	0.2	right	34	4
293.3	0.4	n/a	n/a	middle	76	4
296.3	0.4	n/a	n/a	middle	77	4
298	4.5	165	0.2	left	35	4
300.3	0.4	n/a	n/a	middle	78	4
301	4.5	105	0.8	right	35	4
304	0.4	n/a	n/a	middle	79	4
306.1	4.5	75	0.2	left	36	4
308.6	0.4	n/a	n/a	middle	80	4
310.2	4.5	105	0.2	right	36	4
311.2	0.4	n/a	n/a	middle	81	4
314.3	4.5	0	0.2	left	37	4
316.2	0.4	n/a	n/a	middle	82	4
319.6	4.5	120	0.2	right	37	4
320.7	0.4	n/a	n/a	middle	83	4
323.5	0.4	n/a	n/a	middle	84	4
323.5	4.5	75	0.8	left	38	4
327.7	4.5	135	0.2	right	38	4
328.5	0.4	n/a	n/a	middle	85	4
331.5	0.4	n/a	n/a	middle	86	4
332.1	4.5	60	0.8	left	39	4
335.7	0.4	n/a	n/a	middle	87	4
336.8	4.5	45	0.2	right	39	4
339.7	0.4	n/a	n/a	middle	88	4
340.6	4.5	60	0.8	left	40	4
342.6	0.4	n/a	n/a	middle	89	4
345	0.4	n/a	n/a	middle	90	4
345.4	4.5	0	0.2	right	40	4
349.7	4.5	135	0.2	left	41	4
349.7	0.4	n/a	n/a	middle	91	4
353.8	4.5	150	0.8	right	41	4
354.4	0.4	n/a	n/a	middle	92	4
357.4	4.5	150	0.8	left	42	4
358.1	0.4	n/a	n/a	middle	93	4
360.6	0.4	n/a	n/a	middle	94	4
363	4.5	0	0.2	right	42	4
364.8	0.4	n/a	n/a	middle	95	4
366.2	4.5	105	0.2	left	43	4
367.7	0.4	n/a	n/a	middle	96	4
372.3	0.4	n/a	n/a	middle	97	4
372.4	4.5	165	0.2	right	43	4
374.4	4.5	135	0.8	left	44	4
376.3	0.4	n/a	n/a	middle	98	4
379.4	0.4	n/a	n/a	middle	99	4
380	4.5	45	0.8	right	44	4
382.6	4.5	150	0.2	left	45	4
384.6	0.4	n/a	n/a	middle	100	4
388.9	4.5	15	0.8	right	45	4
389.3	0.4	n/a	n/a	middle	101	4
391.3	4.5	120	0.8	left	46	4
394.4	0.4	n/a	n/a	middle	102	4
396.8	4.5	15	0.2	right	46	4
397	0.4	n/a	n/a	middle	103	4
399.9	0.4	n/a	n/a	middle	104	4
400.6	4.5	30	0.2	left	47	4
404.5	0.4	n/a	n/a	middle	105	4
405.1	4.5	120	0.2	right	47	4
408.5	4.5	105	0.8	left	48	4
409	0.4	n/a	n/a	middle	106	4
413.1	4.5	60	0.2	right	48	4
413.8	0.4	n/a	n/a	middle	107	4
417.7	0.4	n/a	n/a	middle	108	4
