onset	duration	orientation	contrast	side	trial	subject
0	5.4375	60	0.2	left	1	4
0	5.4375	120	0.8	right	1	4
3.95018638974224	0.4	n/a	n/a	middle	1	4
7.53482649081312	0.4	n/a	n/a	middle	2	4
8.49443147863073	5.4375	15	0.2	left	2	4
8.50130649982968	5.4375	45	0.8	right	2	4
11.5633370667067	0.4	n/a	n/a	middle	3	4
15.1835705292735	0.4	n/a	n/a	middle	4	4
17.0026620370645	5.4375	75	0.2	right	3	4
17.0211111035241	5.4375	15	0.2	left	3	4
18.5939930207755	0.4	n/a	n/a	middle	5	4
22.495471402051	0.4	n/a	n/a	middle	6	4
25.5024184371221	5.4375	150	0.2	left	4	4
25.503989449978	5.4375	90	0.8	right	4	4
26.2894851930028	0.4	n/a	n/a	middle	7	4
30.5380052892321	0.4	n/a	n/a	middle	8	4
33.8828664128352	5.4375	0	0.2	left	5	4
34.0048756419127	5.4375	135	0.8	right	5	4
34.7737436070078	0.4	n/a	n/a	middle	9	4
38.239812782936	0.4	n/a	n/a	middle	10	4
42.3674418826098	0.4	n/a	n/a	middle	11	4
42.4673487712533	5.4375	15	0.2	left	6	4
42.5066458638153	5.4375	0	0.2	right	6	4
46.5508359262215	0.4	n/a	n/a	middle	12	4
50.3186154389411	0.4	n/a	n/a	middle	13	4
50.9439170708991	5.4375	30	0.8	left	7	4
51.0079707916173	5.4375	135	0.2	right	7	4
54.6971907479229	0.4	n/a	n/a	middle	14	4
58.180815323704	0.4	n/a	n/a	middle	15	4
59.509311419842	5.4375	135	0.2	right	8	4
59.5499848645937	5.4375	15	0.8	left	8	4
62.4558027646649	0.4	n/a	n/a	middle	16	4
65.9683954155094	0.4	n/a	n/a	middle	17	4
68.0065951214739	5.4375	120	0.2	left	9	4
68.0104567523188	5.4375	105	0.8	right	9	4
69.5735578361132	0.4	n/a	n/a	middle	18	4
73.0257089486736	0.4	n/a	n/a	middle	19	4
76.5116717967576	5.4375	105	0.8	right	10	4
76.5661631687211	5.4375	60	0.8	left	10	4
76.9944973488279	0.4	n/a	n/a	middle	20	4
80.7234082413185	0.4	n/a	n/a	middle	21	4
84.3427436034091	0.4	n/a	n/a	middle	22	4
85.0133273225775	5.4375	30	0.2	right	11	4
85.189180464262	5.4375	105	0.8	left	11	4
88.4309496329761	0.4	n/a	n/a	middle	23	4
92.0695578841252	0.4	n/a	n/a	middle	24	4
93.4194242051694	5.4375	90	0.2	left	12	4
93.5146166819062	5.4375	90	0.2	right	12	4
96.3773554734854	0.4	n/a	n/a	middle	25	4
100.197722039827	0.4	n/a	n/a	middle	26	4
102.012189609657	5.4375	105	0.8	right	13	4
102.203703044905	5.4375	60	0.2	left	13	4
104.058531867047	0.4	n/a	n/a	middle	27	4
108.238788917112	0.4	n/a	n/a	middle	28	4
110.514836056541	5.4375	30	0.2	right	14	4
110.809798584252	5.4375	75	0.8	left	14	4
111.868537277012	0.4	n/a	n/a	middle	29	4
115.564364602042	0.4	n/a	n/a	middle	30	4
119.019424319903	5.4375	0	0.2	right	15	4
119.031228595526	5.4375	90	0.2	left	15	4
119.659004501504	0.4	n/a	n/a	middle	31	4
123.792565769122	0.4	n/a	n/a	middle	32	4
127.481651865625	5.4375	90	0.8	left	16	4
127.519961569316	5.4375	135	0.2	right	16	4
127.696487472052	0.4	n/a	n/a	middle	33	4
131.248129037243	0.4	n/a	n/a	middle	34	4
135.306354947522	0.4	n/a	n/a	middle	35	4
136.021467642172	5.4375	0	0.2	right	17	4
136.570682137724	5.4375	60	0.2	left	17	4
139.529505992592	0.4	n/a	n/a	middle	36	4
143.464697609626	0.4	n/a	n/a	middle	37	4
144.522623706936	5.4375	30	0.2	right	18	4
144.542413309081	5.4375	15	0.2	left	18	4
147.016736868557	0.4	n/a	n/a	middle	38	4
151.033655969098	0.4	n/a	n/a	middle	39	4
152.850612723847	5.4375	15	0.8	left	19	4
153.031628211645	5.4375	60	0.8	right	19	4
155.03453420206	0.4	n/a	n/a	middle	40	4
159.097048314429	0.4	n/a	n/a	middle	41	4
161.525265906642	5.4375	150	0.8	right	20	4
161.687058488993	5.4375	30	0.8	left	20	4
163.033892218521	0.4	n/a	n/a	middle	42	4
167.34191163726	0.4	n/a	n/a	middle	43	4
170.026618535627	5.4375	30	0.8	right	21	4
170.183990778198	5.4375	45	0.8	left	21	4
171.462991288602	0.4	n/a	n/a	middle	44	4
174.895775880205	0.4	n/a	n/a	middle	45	4
178.527983440608	5.4375	60	0.2	right	22	4
178.58466228781	5.4375	135	0.8	left	22	4
178.66565457889	0.4	n/a	n/a	middle	46	4
182.611224960642	0.4	n/a	n/a	middle	47	4
186.393193958472	0.4	n/a	n/a	middle	48	4
187.009417040606	5.4375	150	0.8	left	23	4
187.029255286004	5.4375	90	0.8	right	23	4
190.040485563655	0.4	n/a	n/a	middle	49	4
193.445529854107	0.4	n/a	n/a	middle	50	4
195.530593882884	5.4375	75	0.8	right	24	4
195.541922106815	5.4375	165	0.2	left	24	4
197.483027188404	0.4	n/a	n/a	middle	51	4
201.494063693502	0.4	n/a	n/a	middle	52	4
204.030703490781	5.4375	135	0.2	right	25	4
204.05022141168	5.4375	45	0.2	left	25	4
205.018428412179	0.4	n/a	n/a	middle	53	4
209.231761399955	0.4	n/a	n/a	middle	54	4
212.286684801814	5.4375	75	0.8	left	26	4
212.533238095234	5.4375	150	0.8	right	26	4
213.353241847429	0.4	n/a	n/a	middle	55	4
217.406030162281	0.4	n/a	n/a	middle	56	4
221.006828794054	5.4375	150	0.2	left	27	4
221.034032223013	5.4375	150	0.8	right	27	4
221.694586855168	0.4	n/a	n/a	middle	57	4
225.728033469262	0.4	n/a	n/a	middle	58	4
229.534039599221	5.4375	15	0.8	right	28	4
229.841096047252	5.4375	0	0.2	left	28	4
229.911257774718	0.4	n/a	n/a	middle	59	4
233.401011177918	0.4	n/a	n/a	middle	60	4
237.063691076184	0.4	n/a	n/a	middle	61	4
238.036402152419	5.4375	150	0.8	right	29	4
238.180107911632	5.4375	75	0.2	left	29	4
240.845438443776	0.4	n/a	n/a	middle	62	4
245.081169216494	0.4	n/a	n/a	middle	63	4
246.472013750757	5.4375	165	0.8	left	30	4
246.538567427255	5.4375	30	0.8	right	30	4
248.799318014685	0.4	n/a	n/a	middle	64	4
252.86944788907	0.4	n/a	n/a	middle	65	4
254.814539911913	5.4375	135	0.2	left	31	4
255.039900374334	5.4375	120	0.2	right	31	4
256.959612145669	0.4	n/a	n/a	middle	66	4
260.980859046565	0.4	n/a	n/a	middle	67	4
263.511404366564	5.4375	30	0.2	left	32	4
263.541223348605	5.4375	45	0.8	right	32	4
264.787864132956	0.4	n/a	n/a	middle	68	4
268.69192528685	0.4	n/a	n/a	middle	69	4
271.763232940655	5.4375	75	0.8	left	33	4
272.042584637303	5.4375	165	0.2	right	33	4
272.117831086418	0.4	n/a	n/a	middle	70	4
276.309403441006	0.4	n/a	n/a	middle	71	4
279.991404454025	0.4	n/a	n/a	middle	72	4
280.54391670088	5.4375	90	0.2	right	34	4
280.550369551582	5.4375	30	0.8	left	34	4
283.794784276564	0.4	n/a	n/a	middle	73	4
287.839976679606	0.4	n/a	n/a	middle	74	4
289.045267330449	5.4375	105	0.8	right	35	4
289.061034893761	5.4375	0	0.2	left	35	4
291.934932845783	0.4	n/a	n/a	middle	75	4
