onset	duration	orientation	contrast	side	trial	subject
165.1	4.5	0	0.2	right	20	4
165.3	0.4	n/a	n/a	middle	43	4
170.4	0.4	n/a	n/a	middle	44	4
173.5	0.4	n/a	n/a	middle	45	4
173.5	4.5	165	0.2	left	21	4
173.8	4.5	105	0.2	right	21	4
176.8	0.4	n/a	n/a	middle	46	4
180.4	0.4	n/a	n/a	middle	47	4
181.7	4.5	135	0.2	left	22	4
182.7	4.5	75	0.2	right	22	4
184.9	0.4	n/a	n/a	middle	48	4
187.7	0.4	n/a	n/a	middle	49	4
191.2	4.5	15	0.2	left	23	4
191.4	4.5	120	0.8	right	23	4
192.8	0.4	n/a	n/a	middle	50	4
195.4	0.4	n/a	n/a	middle	51	4
199.2	0.4	n/a	n/a	middle	52	4
199.6	4.5	135	0.8	right	24	4
200.7	4.5	90	0.8	left	24	4
201.6	0.4	n/a	n/a	middle	53	4
206.3	0.4	n/a	n/a	middle	54	4
207.8	4.5	45	0.2	right	25	4
208.6	4.5	150	0.2	left	25	4
210.8	0.4	n/a	n/a	middle	55	4
213.8	0.4	n/a	n/a	middle	56	4
215.6	4.5	150	0.2	right	26	4
217.7	4.5	120	0.8	left	26	4
218.3	0.4	n/a	n/a	middle	57	4
222.4	0.4	n/a	n/a	middle	58	4
224.7	4.5	45	0.8	right	27	4
226.4	4.5	120	0.8	left	27	4
227.4	0.4	n/a	n/a	middle	59	4
231.5	0.4	n/a	n/a	middle	60	4
233.2	4.5	90	0.2	right	28	4
235.8	4.5	15	0.2	left	28	4
236.6	0.4	n/a	n/a	middle	61	4
240.3	0.4	n/a	n/a	middle	62	4
241.4	4.5	15	0.8	right	29	4
243.8	0.4	n/a	n/a	middle	63	4
244.5	4.5	60	0.8	left	29	4
247.7	0.4	n/a	n/a	middle	64	4
250.5	4.5	75	0.8	right	30	4
250.8	0.4	n/a	n/a	middle	65	4
253.4	4.5	30	0.2	left	30	4
256	0.4	n/a	n/a	middle	66	4
258.4	4.5	165	0.8	right	31	4
259.8	0.4	n/a	n/a	middle	67	4
262.4	4.5	15	0.8	left	31	4
262.9	0.4	n/a	n/a	middle	68	4
266.6	0.4	n/a	n/a	middle	69	4
267.6	4.5	30	0.8	right	32	4
270.7	4.5	135	0.8	left	32	4
271.1	0.4	n/a	n/a	middle	70	4
274.7	0.4	n/a	n/a	middle	71	4
276.8	4.5	30	0.2	right	33	4
277.6	0.4	n/a	n/a	middle	72	4
278.7	4.5	45	0.2	left	33	4
282.6	0.4	n/a	n/a	middle	73	4
286	4.5	75	0.2	right	34	4
286.2	4.5	105	0.2	left	34	4
286.8	0.4	n/a	n/a	middle	74	4
290.3	0.4	n/a	n/a	middle	75	4
293.3	0.4	n/a	n/a	middle	76	4
294.2	4.5	0	0.2	right	35	4
294.6	4.5	165	0.8	left	35	4
296.3	0.4	n/a	n/a	middle	77	4
300.3	0.4	n/a	n/a	middle	78	4
302.5	4.5	60	0.2	right	36	4
303.4	4.5	30	0.8	left	36	4
304	0.4	n/a	n/a	middle	79	4
308.6	0.4	n/a	n/a	middle	80	4
311.2	0.4	n/a	n/a	middle	81	4
311.4	4.5	0	0.2	left	37	4
311.8	4.5	105	0.8	right	37	4
316.2	0.4	n/a	n/a	middle	82	4
319.9	4.5	150	0.8	left	38	4
320.2	4.5	45	0.2	right	38	4
320.7	0.4	n/a	n/a	middle	83	4
323.5	0.4	n/a	n/a	middle	84	4
327.9	4.5	15	0.8	left	39	4
328.5	0.4	n/a	n/a	middle	85	4
328.8	4.5	135	0.8	right	39	4
331.5	0.4	n/a	n/a	middle	86	4
335.7	0.4	n/a	n/a	middle	87	4
336	4.5	75	0.2	left	40	4
337.7	4.5	30	0.8	right	40	4
339.7	0.4	n/a	n/a	middle	88	4
342.6	0.4	n/a	n/a	middle	89	4
344.8	4.5	45	0.2	left	41	4
345	0.4	n/a	n/a	middle	90	4
347.2	4.5	165	0.2	right	41	4
349.7	0.4	n/a	n/a	middle	91	4
354.1	4.5	150	0.8	left	42	4
354.4	0.4	n/a	n/a	middle	92	4
355.8	4.5	150	0.8	right	42	4
358.1	0.4	n/a	n/a	middle	93	4
360.6	0.4	n/a	n/a	middle	94	4
363.4	4.5	105	0.8	left	43	4
364.6	4.5	105	0.8	right	43	4
364.8	0.4	n/a	n/a	middle	95	4
367.7	0.4	n/a	n/a	middle	96	4
371.3	4.5	90	0.2	left	44	4
372.3	0.4	n/a	n/a	middle	97	4
373.2	4.5	165	0.2	right	44	4
376.3	0.4	n/a	n/a	middle	98	4
379.4	0.4	n/a	n/a	middle	99	4
379.6	4.5	150	0.2	left	45	4
382.6	4.5	0	0.2	right	45	4
384.6	0.4	n/a	n/a	middle	100	4
388.9	4.5	105	0.2	left	46	4
389.3	0.4	n/a	n/a	middle	101	4
391.9	4.5	120	0.2	right	46	4
394.4	0.4	n/a	n/a	middle	102	4
396.9	4.5	45	0.8	left	47	4
397	0.4	n/a	n/a	middle	103	4
399.7	4.5	90	0.8	right	47	4
399.9	0.4	n/a	n/a	middle	104	4
404.5	0.4	n/a	n/a	middle	105	4
406.4	4.5	0	0.2	left	48	4
407.5	4.5	15	0.2	right	48	4
409	0.4	n/a	n/a	middle	106	4
413.8	0.4	n/a	n/a	middle	107	4
417.7	0.4	n/a	n/a	middle	108	4
