side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	0	5	165	0.8	1	grating	3.0999999999999996	81	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	8.1	5	150	0.2	2	grating	3.0999999999999996	81	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	16.2	5	0	0.2	3	grating	3.5	85	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	24.7	5	30	0.2	4	grating	3.6999999999999993	87	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	33.4	5	45	0.8	5	grating	2.5	75	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	40.9	5	30	0.8	6	grating	3.3999999999999986	83.99999999999999	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	49.3	5	135	0.2	7	grating	2.8000000000000043	78.00000000000004	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	57.1	5	90	0.8	8	grating	2.999999999999993	79.99999999999993	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	65.1	5	120	0.2	9	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	72.9	5	0	0.2	10	grating	3.5	85	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	81.4	5	15	0.2	11	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	90.1	5	30	0.8	12	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	98.4	5	90	0.8	13	grating	3.3999999999999915	83.99999999999991	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	106.8	5	105	0.2	14	grating	3.700000000000003	87.00000000000003	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	115.5	5	150	0.8	15	grating	3.299999999999997	82.99999999999997	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	123.8	5	90	0.2	16	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	132	5	45	0.8	17	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	139.9	5	15	0.2	18	grating	3.299999999999983	82.99999999999983	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	148.2	5	60	0.2	19	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	156.1	5	75	0.2	20	grating	3	80	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	164.1	5	135	0.8	21	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	172	5	45	0.2	22	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	180.1	5	60	0.8	23	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	188.2	5	105	0.8	24	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	196.8	5	135	0.8	25	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	204.5	5	30	0.2	26	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	212.4	5	15	0.8	27	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	220.6	5	15	0.8	28	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	228.7	5	150	0.2	29	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	236.5	5	150	0.8	30	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	244.7	5	120	0.8	31	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	253.3	5	45	0.2	32	grating	2.5	75	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	260.8	5	105	0.2	33	grating	3	80	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	268.8	5	75	0.8	34	grating	2.599999999999966	75.99999999999966	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	276.4	5	0	0.2	35	grating	3.2000000000000455	82.00000000000045	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	284.6	5	60	0.2	36	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	292.8	5	75	0.8	37	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	301.2	5	120	0.2	38	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	309	5	120	0.8	39	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	317.2	5	165	0.2	40	grating	3	80	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	325.2	5	60	0.8	41	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	333.8	5	165	0.8	42	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	342.1	5	90	0.2	43	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	350	5	165	0.2	44	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	357.9	5	75	0.2	45	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	365.7	5	0	0.2	46	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	374.4	5	135	0.2	47	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	382.2	5	105	0.8	48	grating	32.80000000000001	378.0000000000001	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	0	5	120	0.8	1	grating	2.7	77	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	7.7	5	165	0.8	2	grating	2.8999999999999995	79	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	15.6	5	60	0.8	3	grating	3.5999999999999996	86	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	24.2	5	150	0.8	4	grating	3.1999999999999993	82	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	32.4	5	60	0.8	5	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	40.6	5	45	0.2	6	grating	3.6999999999999957	86.99999999999996	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	49.3	5	0	0.2	7	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	57.5	5	165	0.2	8	grating	2.5	75	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	65	5	90	0.8	9	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	73.5	5	30	0.2	10	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	81.7	5	105	0.2	11	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	89.8	5	45	0.8	12	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	97.6	5	15	0.8	13	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	105.4	5	75	0.2	14	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	113.5	5	60	0.2	15	grating	2.700000000000003	77.00000000000003	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	121.2	5	120	0.2	16	grating	2.499999999999986	74.99999999999986	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	128.7	5	60	0.2	17	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	136.4	5	45	0.2	18	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	144.2	5	165	0.2	19	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	151.9	5	90	0.2	20	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	160.1	5	135	0.8	21	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	168.6	5	30	0.8	22	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	177.1	5	15	0.2	23	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	185.6	5	135	0.8	24	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	194	5	15	0.8	25	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	202.6	5	90	0.2	26	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	211.1	5	45	0.8	27	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	218.8	5	0	0.2	28	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	227.5	5	150	0.8	29	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	235.1	5	135	0.2	30	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	243.4	5	15	0.2	31	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	251.1	5	75	0.2	32	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	258.9	5	30	0.2	33	grating	2.900000000000034	79.00000000000034	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	266.8	5	105	0.8	34	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	274.5	5	165	0.8	35	grating	3.1000000000000227	81.00000000000023	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	282.6	5	105	0.8	36	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	291.3	5	0	0.2	37	grating	3	80	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	299.3	5	75	0.8	38	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	307.5	5	135	0.2	39	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	315.7	5	0	0.2	40	grating	3.400000000000034	84.00000000000034	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	324.1	5	75	0.8	41	grating	3	80	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	332.1	5	105	0.2	42	grating	3.599999999999966	85.99999999999966	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	340.7	5	120	0.2	43	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	349.3	5	90	0.8	44	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	357.7	5	150	0.2	45	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	365.5	5	30	0.8	46	grating	3.5	85	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	374	5	150	0.2	47	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
right	1	6	ga_dump/sub-06_task-contrast_run-01_ga_events.tsv	381.6	5	120	0.8	48	grating	33.39999999999998	383.9999999999998	NA	NO RESPONSE	NA
