side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	0	5	135	0.8	1	grating	2.7	77	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	7.7	5	0	0.2	2	grating	3.4000000000000012	84.00000000000003	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	16.1	5	15	0.2	3	grating	3.1999999999999993	82	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	24.3	5	60	0.2	4	grating	2.6999999999999993	77	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	32	5	45	0.2	5	grating	3.5	85	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	40.5	5	75	0.2	6	grating	3	80	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	48.5	5	120	0.2	7	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	56.7	5	45	0.8	8	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	64.8	5	30	0.2	9	grating	2.700000000000003	77.00000000000003	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	72.5	5	105	0.2	10	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	80.1	5	150	0.2	11	grating	3.1000000000000085	81.00000000000009	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	88.2	5	60	0.8	12	grating	2.5	75	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	95.7	5	15	0.2	13	grating	3	80	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	103.7	5	0	0.2	14	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	111.9	5	120	0.2	15	grating	3.299999999999997	82.99999999999997	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	120.2	5	135	0.2	16	grating	2.5	75	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	127.7	5	30	0.2	17	grating	3.3999999999999915	83.99999999999991	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	136.1	5	150	0.8	18	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	143.8	5	30	0.8	19	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	152	5	165	0.2	20	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	160.2	5	120	0.8	21	grating	3.5	85	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	168.7	5	165	0.2	22	grating	2.5	75	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	176.2	5	90	0.8	23	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	184.8	5	135	0.2	24	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	192.7	5	90	0.8	25	grating	3	80	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	200.7	5	60	0.2	26	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	208.6	5	150	0.8	27	grating	3.200000000000017	82.00000000000017	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	216.8	5	135	0.8	28	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	224.6	5	15	0.8	29	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	232.5	5	0	0.2	30	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	240.4	5	75	0.2	31	grating	3.299999999999983	82.99999999999983	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	248.7	5	0	0.2	32	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	257	5	165	0.8	33	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	265.7	5	90	0.2	34	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	274.4	5	75	0.8	35	grating	2.900000000000034	79.00000000000034	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	282.3	5	75	0.8	36	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	290	5	120	0.8	37	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	298.6	5	15	0.8	38	grating	2.7999999999999545	77.99999999999955	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	306.4	5	105	0.2	39	grating	3.2000000000000455	82.00000000000045	NA	NO RESPONSE	NA
left	10	6	ga_dump/sub-06_task-contrast_run-10_ga_events.tsv	314.6	5	45	0.8	40	grating	3.599999999999966	85.99999999999966	NA	NO RESPONSE	NA
