side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	139.4	5	165	0.2	18	grating	3.5	85	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	147.9	5	165	0.8	19	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	155.6	5	30	0.2	20	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	164	5	75	0.8	21	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	172.1	5	165	0.8	22	grating	3.200000000000017	82.00000000000017	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	180.3	5	150	0.8	23	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	188.1	5	0	0.2	24	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	195.7	5	0	0.2	25	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	203.5	5	0	0.2	26	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	212.1	5	150	0.2	27	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	220.2	5	75	0.8	28	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	228	5	105	0.2	29	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	236.4	5	75	0.2	30	grating	3.5	85	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	244.9	5	45	0.8	31	grating	2.5	75	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	252.4	5	15	0.2	32	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	261	5	120	0.8	33	grating	3.5	85	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	269.5	5	60	0.8	34	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	277.4	5	75	0.2	35	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	285.7	5	30	0.8	36	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	293.5	5	135	0.2	37	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	302.2	5	165	0.2	38	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	310	5	45	0.2	39	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	317.7	5	15	0.2	40	grating	3.400000000000034	84.00000000000034	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	326.1	5	105	0.2	41	grating	3.099999999999966	80.99999999999966	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	334.2	5	120	0.2	42	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	342.5	5	90	0.8	43	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	351.2	5	45	0.2	44	grating	2.900000000000034	79.00000000000034	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	359.1	5	90	0.8	45	grating	2.5	75	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	366.6	5	30	0.2	46	grating	3.5	85	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	375.1	5	135	0.2	47	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	383	5	105	0.8	48	grating	32	370	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	0	5	90	0.8	1	grating	3.5	85	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	8.5	5	45	0.2	2	grating	3.3999999999999986	83.99999999999999	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	16.9	5	75	0.8	3	grating	3.400000000000002	84.00000000000003	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	25.3	5	0	0.2	4	grating	3.6999999999999993	87	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	34	5	30	0.2	5	grating	3.1000000000000014	81.00000000000001	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	42.1	5	165	0.2	6	grating	3.5	85	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	50.6	5	15	0.2	7	grating	3	80	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	58.6	5	165	0.8	8	grating	3.6999999999999957	86.99999999999996	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	67.3	5	75	0.8	9	grating	2.5	75	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	74.8	5	105	0.8	10	grating	3.700000000000003	87.00000000000003	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	83.5	5	60	0.2	11	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	91.7	5	150	0.2	12	grating	2.8999999999999915	78.99999999999991	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	99.6	5	45	0.8	13	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	107.8	5	30	0.2	14	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	115.6	5	165	0.2	15	grating	2.700000000000003	77.00000000000003	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	123.3	5	135	0.2	16	grating	3.299999999999997	82.99999999999997	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	131.6	5	30	0.8	17	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	139.9	5	150	0.8	18	grating	3.5	85	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	148.4	5	105	0.2	19	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	156.3	5	105	0.2	20	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	164.1	5	90	0.2	21	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	172	5	45	0.8	22	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	179.9	5	60	0.8	23	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	188.6	5	150	0.8	24	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	197	5	120	0.2	25	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	204.8	5	120	0.8	26	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	213	5	15	0.8	27	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	221.4	5	120	0.8	28	grating	3.5	85	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	229.9	5	75	0.2	29	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	238.5	5	90	0.8	30	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	246.7	5	60	0.2	31	grating	2.5	75	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	254.2	5	15	0.2	32	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	261.9	5	15	0.8	33	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	270.5	5	105	0.8	34	grating	3	80	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	278.5	5	45	0.2	35	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	286.8	5	135	0.2	36	grating	3.5	85	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	295.3	5	0	0.2	37	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	303.1	5	120	0.2	38	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	311.3	5	60	0.8	39	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	319	5	75	0.2	40	grating	2.5	75	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	326.5	5	135	0.8	41	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	334.9	5	135	0.8	42	grating	2.5	75	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	342.4	5	90	0.2	43	grating	3	80	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	350.4	5	30	0.8	44	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	358.2	5	165	0.8	45	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	365.9	5	150	0.2	46	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	374.2	5	0	0.2	47	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
right	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	382.8	5	0	0.2	48	grating	32.19999999999999	371.9999999999999	NA	NO RESPONSE	NA
