side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	0	5	15	0.8	1	grating	2.8	78	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	7.8	5	105	0.8	2	grating	2.500000000000001	75.00000000000001	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	15.3	5	150	0.2	3	grating	2.8000000000000007	78	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	23.1	5	45	0.8	4	grating	3.1999999999999993	82	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	31.3	5	45	0.2	5	grating	3.6999999999999993	87	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	40	5	120	0.8	6	grating	3.299999999999997	82.99999999999997	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	48.3	5	135	0.8	7	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	56.7	5	0	0.2	8	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	64.9	5	165	0.2	9	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	73	5	45	0.2	10	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	81.6	5	15	0.2	11	grating	3	80	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	89.6	5	0	0.2	12	grating	3	80	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	97.6	5	120	0.8	13	grating	2.700000000000003	77.00000000000003	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	105.3	5	75	0.2	14	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	113.7	5	0	0.2	15	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	121.9	5	165	0.8	16	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	129.8	5	60	0.2	17	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	138.2	5	30	0.2	18	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	145.8	5	90	0.2	19	grating	2.5	75	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	153.3	5	105	0.8	20	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	161.5	5	90	0.2	21	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	169.8	5	15	0.2	22	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	178	5	30	0.2	23	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	186.6	5	135	0.2	24	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	194.9	5	60	0.2	25	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	203	5	60	0.8	26	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	210.8	5	150	0.8	27	grating	2.5	75	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	218.3	5	135	0.2	28	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	226.7	5	165	0.2	29	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	234.4	5	150	0.2	30	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
left	8	6	ga_dump/sub-06_task-contrast_run-08_ga_events.tsv	242.2	5	75	0.8	31	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
