side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	4.2	0.4	n/a	n/a	1	dim	2.6999999999999993	73	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	7.3	0.4	n/a	n/a	2	dim	4.6000000000000005	50.00000000000001	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	12.3	0.4	n/a	n/a	3	dim	3.5999999999999996	39.99999999999999	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	16.3	0.4	n/a	n/a	4	dim	4.800000000000001	52.000000000000014	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	21.5	0.4	n/a	n/a	5	dim	3	34	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	24.9	0.4	n/a	n/a	6	dim	4.800000000000004	52.00000000000004	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	30.1	0.4	n/a	n/a	7	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	35.3	0.4	n/a	n/a	8	dim	3.8000000000000043	42.00000000000004	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	39.5	0.4	n/a	n/a	9	dim	2.3000000000000043	27.000000000000043	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	42.2	0.4	n/a	n/a	10	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	45.7	0.4	n/a	n/a	11	dim	2.799999999999997	31.99999999999997	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	48.9	0.4	n/a	n/a	12	dim	2.8000000000000043	32.00000000000004	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	52.1	0.4	n/a	n/a	13	dim	2.700000000000003	31.00000000000003	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-localizer_run-04_ga_events.tsv	55.2	0.4	n/a	n/a	14	dim	2	24	NA	NO RESPONSE	NA
