side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	0	5	30	0.2	1	grating	3.0999999999999996	81	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	8.1	5	165	0.2	2	grating	2.700000000000001	77.00000000000001	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	15.8	5	0	0.2	3	grating	2.8999999999999986	78.99999999999999	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	23.7	5	60	0.8	4	grating	3.400000000000002	84.00000000000003	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	32.1	5	105	0.2	5	grating	3	80	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	40.1	5	120	0.2	6	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	47.6	5	45	0.2	7	grating	3	80	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	55.6	5	75	0.8	8	grating	3.1000000000000014	81.00000000000001	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	63.7	5	90	0.8	9	grating	3.5	85	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	72.2	5	75	0.8	10	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	80	5	45	0.8	11	grating	3.5	85	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	88.5	5	90	0.2	12	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	96.7	5	150	0.2	13	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	104.2	5	150	0.8	14	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	112	5	60	0.8	15	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	120.2	5	0	0.2	16	grating	3.1000000000000085	81.00000000000009	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	128.3	5	135	0.8	17	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	136	5	165	0.8	18	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	143.8	5	0	0.2	19	grating	3.5	85	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	152.3	5	105	0.8	20	grating	3.299999999999983	82.99999999999983	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	160.6	5	135	0.2	21	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	168.2	5	165	0.8	22	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	176.6	5	45	0.2	23	grating	3	80	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	184.6	5	135	0.8	24	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	192.7	5	105	0.2	25	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	201.1	5	60	0.2	26	grating	3	80	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	209.1	5	90	0.2	27	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	216.6	5	165	0.2	28	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	224.1	5	75	0.2	29	grating	3.200000000000017	82.00000000000017	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	232.3	5	60	0.2	30	grating	3	80	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	240.3	5	150	0.8	31	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	249	5	15	0.8	32	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	256.6	5	0	0.2	33	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	264.5	5	150	0.2	34	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	272.7	5	30	0.2	35	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	280.3	5	120	0.8	36	grating	3.599999999999966	85.99999999999966	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	288.9	5	135	0.2	37	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	297.2	5	120	0.2	38	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	305.8	5	15	0.8	39	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	314.1	5	30	0.8	40	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	321.6	5	45	0.8	41	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	329.5	5	15	0.2	42	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	337.1	5	120	0.8	43	grating	3.2999999999999545	82.99999999999955	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	345.4	5	75	0.2	44	grating	2.5	75	NA	NO RESPONSE	NA
left	9	6	ga_dump/sub-06_task-contrast_run-09_ga_events.tsv	352.9	5	30	0.8	45	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
