side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	4.8	0.4	n/a	n/a	1	dim	3.3	85	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	8.5	0.4	n/a	n/a	2	dim	2.799999999999999	31.99999999999999	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	11.7	0.4	n/a	n/a	3	dim	3.9000000000000004	43.00000000000001	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	16	0.4	n/a	n/a	4	dim	2.900000000000002	33.00000000000002	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	19.3	0.4	n/a	n/a	5	dim	3.900000000000002	43.00000000000003	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	23.6	0.4	n/a	n/a	6	dim	2.1000000000000014	25.000000000000014	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	26.1	0.4	n/a	n/a	7	dim	5	54	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	31.5	0.4	n/a	n/a	8	dim	2.6000000000000014	30.000000000000014	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	34.5	0.4	n/a	n/a	9	dim	3.8000000000000043	42.00000000000004	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	38.7	0.4	n/a	n/a	10	dim	3	34	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	42.1	0.4	n/a	n/a	11	dim	4.200000000000003	46.00000000000003	NA	NO RESPONSE	NA
middle	0	6	ga_dump/sub-06_task-localizer_run-00_ga_events.tsv	46.7	0.4	n/a	n/a	12	dim	2	24	NA	NO RESPONSE	NA
