side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	210.8	5	150	0.2	27	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	219.2	5	90	0.2	28	grating	3.1000000000000227	81.00000000000023	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	227.3	5	165	0.8	29	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	235.4	5	60	0.8	30	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	243	5	75	0.8	31	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	250.8	5	0	0.2	32	grating	3	80	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	258.8	5	135	0.2	33	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	267.1	5	15	0.2	34	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	275.5	5	75	0.2	35	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	284.2	5	120	0.8	36	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	292.9	5	90	0.8	37	grating	2.6000000000000227	76.00000000000023	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	300.5	5	150	0.8	38	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	309.2	5	135	0.8	39	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	316.9	5	135	0.8	40	grating	3.7000000000000455	87.00000000000045	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	325.6	5	0	0.2	41	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	333.8	5	15	0.8	42	grating	2.8000000000000114	78.00000000000011	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	341.6	5	15	0.8	43	grating	2.5	75	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	349.1	5	135	0.2	44	grating	2.7999999999999545	77.99999999999955	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	356.9	5	75	0.8	45	grating	3.5	85	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	365.4	5	105	0.2	46	grating	2.5	75	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	372.9	5	30	0.2	47	grating	2.900000000000034	79.00000000000034	NA	NO RESPONSE	NA
right	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	380.8	5	165	0.2	48	grating	34.19999999999999	391.9999999999999	NA	NO RESPONSE	NA
