side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	0	5	75	0.8	1	grating	3.6999999999999993	87	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	8.7	5	45	0.2	2	grating	3.1000000000000014	81.00000000000001	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	16.8	5	165	0.2	3	grating	2.8000000000000007	78	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	24.6	5	150	0.2	4	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	32.4	5	90	0.2	5	grating	3.3999999999999986	83.99999999999999	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	40.8	5	90	0.8	6	grating	3.700000000000003	87.00000000000003	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	49.5	5	135	0.8	7	grating	2.8999999999999986	78.99999999999999	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	57.4	5	45	0.8	8	grating	3.3999999999999986	83.99999999999999	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	65.8	5	135	0.2	9	grating	2.6000000000000085	76.00000000000009	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	73.4	5	30	0.8	10	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	81.6	5	60	0.8	11	grating	3	80	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	89.6	5	90	0.8	12	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	0	6	ga_dump/sub-06_task-contrast_run-00_ga_events.tsv	98	5	75	0.2	13	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
