side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	0	5	105	0.2	1	grating	3.4000000000000004	84	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	8.4	5	150	0.8	2	grating	3.5999999999999996	86	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	17	5	45	0.2	3	grating	3.3000000000000007	83	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	25.3	5	135	0.8	4	grating	2.6999999999999993	77	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	33	5	90	0.2	5	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	41.2	5	135	0.2	6	grating	2.6999999999999957	76.99999999999996	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	48.9	5	150	0.2	7	grating	3.6000000000000014	86.00000000000001	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	57.5	5	15	0.8	8	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	65.1	5	165	0.8	9	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	73	5	165	0.8	10	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	81.2	5	0	0.2	11	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	89.3	5	15	0.2	12	grating	3.5	85	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	97.8	5	120	0.8	13	grating	3.1000000000000085	81.00000000000009	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	105.9	5	15	0.2	14	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	113.6	5	90	0.2	15	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	122	5	45	0.8	16	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	129.6	5	135	0.2	17	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	137.9	5	30	0.8	18	grating	3.299999999999983	82.99999999999983	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	146.2	5	60	0.8	19	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	153.9	5	15	0.8	20	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	161.6	5	60	0.2	21	grating	2.700000000000017	77.00000000000017	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	169.3	5	135	0.8	22	grating	2.5999999999999943	75.99999999999994	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	176.9	5	45	0.8	23	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	184.6	5	75	0.8	24	grating	3.700000000000017	87.00000000000017	NA	NO RESPONSE	NA
left	3	6	ga_dump/sub-06_task-contrast_run-03_ga_events.tsv	193.3	5	150	0.2	25	grating	2.5	75	NA	NO RESPONSE	NA
