side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	0	5	45	0.2	1	grating	3.3000000000000007	83	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	8.3	5	165	0.8	2	grating	2.5	75	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	15.8	5	150	0.8	3	grating	2.5	75	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	23.3	5	135	0.8	4	grating	2.8000000000000007	78	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	31.1	5	105	0.8	5	grating	2.6000000000000014	76.00000000000001	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	38.7	5	120	0.8	6	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	47.3	5	30	0.2	7	grating	3.6000000000000014	86.00000000000001	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	55.9	5	30	0.8	8	grating	3	80	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	63.9	5	45	0.8	9	grating	2.6999999999999957	76.99999999999996	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	71.6	5	150	0.8	10	grating	3	80	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	79.6	5	150	0.2	11	grating	3	80	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	87.6	5	75	0.8	12	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	96	5	0	0.2	13	grating	3	80	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	104	5	135	0.2	14	grating	3.700000000000003	87.00000000000003	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	112.7	5	15	0.2	15	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	121.3	5	165	0.8	16	grating	3.700000000000003	87.00000000000003	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	130	5	120	0.8	17	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
left	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	137.9	5	15	0.2	18	grating	2.799999999999983	77.99999999999983	NA	NO RESPONSE	NA
