onset	duration	trial_type	contrast	orientation	run	subject	task
0	4.999734993005404	con-0.8_ori-15	0.8	15	7	5	contrast
0	4.999734993005404	con-0.2_ori-105	0.2	105	7	5	contrast
4.09981605700159	0.399964905998786	dim	1	NaN	7	5	contrast
8.099473531008698	4.99961631000042	con-0.8_ori-60	0.8	60	7	5	contrast
8.099473531008698	4.99961631000042	con-0.8_ori-90	0.8	90	7	5	contrast
8.69941457999812	0.3999784270126838	dim	1	NaN	7	5	contrast
13.998977529001422	0.3999865390069317	dim	1	NaN	7	5	contrast
15.598820928003988	4.99958686500031	con-0.8_ori-150	0.8	150	7	5	contrast
16.598613909998676	4.9997262800025055	con-0.2_ori-0	0.2	0	7	5	contrast
16.898739021999063	0.3999441750056576	dim	1	NaN	7	5	contrast
19.8984791230032	0.3999739200080512	dim	1	NaN	7	5	contrast
23.198187795002013	0.39994597699842416	dim	1	NaN	7	5	contrast
23.598133772000438	4.999641550006345	con-0.8_ori-30	0.8	30	7	5	contrast
24.498074642004212	4.999591671992675	con-0.8_ori-105	0.8	105	7	5	contrast
26.69787471400923	0.39996640899335034	dim	1	NaN	7	5	contrast
30.497547632010537	0.39998774099512957	dim	1	NaN	7	5	contrast
31.197515061998274	4.999637643006281	con-0.2_ori-135	0.2	135	7	5	contrast
32.097437603006256	4.999581757001579	con-0.2_ori-90	0.2	90	7	5	contrast
33.997265498008346	0.4000388199929148	dim	1	NaN	7	5	contrast
38.29692369300756	0.3999628029996529	dim	1	NaN	7	5	contrast
39.196879285009345	4.999566433994914	con-0.2_ori-105	0.2	105	7	5	contrast
40.29675603599753	4.9995856630121125	con-0.8_ori-60	0.8	60	7	5	contrast
40.6967212419986	0.40006910300871823	dim	1	NaN	7	5	contrast
44.096448784010136	0.39995228599582333	dim	1	NaN	7	5	contrast
47.19624110500445	4.999521364006796	con-0.2_ori-45	0.2	45	7	5	contrast
47.79618035099702	4.999538191012107	con-0.8_ori-75	0.8	75	7	5	contrast
48.7960673780035	0.39994687799480744	dim	1	NaN	7	5	contrast
53.595651959010866	0.3999712160002673	dim	1	NaN	7	5	contrast
55.295494097008486	4.999577850991045	con-0.8_ori-15	0.8	15	7	5	contrast
55.495509901011246	4.999531579989707	con-0.2_ori-165	0.2	165	7	5	contrast
58.49522806800087	0.3999868399987463	dim	1	NaN	7	5	contrast
61.79495897500601	0.39995499099313747	dim	1	NaN	7	5	contrast
63.59481277001032	4.999555917995167	con-0.2_ori-150	0.2	150	7	5	contrast
64.19478536800307	4.999551711007371	con-0.2_ori-60	0.2	60	7	5	contrast
66.5946093579987	0.39990841899998486	dim	1	NaN	7	5	contrast
68.99434411000402	0.3999640050024027	dim	1	NaN	7	5	contrast
71.39414105800097	4.999608198006172	con-0.8_ori-75	0.8	75	7	5	contrast
71.39414105800097	0.4999669490061933	dim	NaN	NaN	7	5	contrast
71.89410800700716	4.9995922739908565	con-0.2_ori-75	0.2	75	7	5	contrast
74.59388314200623	0.39998443599324673	dim	1	NaN	7	5	contrast
78.39361434899911	0.39993425901047885	dim	1	NaN	7	5	contrast
79.99343581400171	4.999587767000776	con-0.2_ori-120	0.2	120	7	5	contrast
80.09345678699901	4.999556218012003	con-0.8_ori-15	0.8	15	7	5	contrast
83.19316618000448	0.399977826004033	dim	1	NaN	7	5	contrast
85.69307863499853	0.39985625000554137	dim	1	NaN	7	5	contrast
87.5928128969972	4.9995787530060625	con-0.2_ori-120	0.2	120	7	5	contrast
88.49271620900254	4.999608799000271	con-0.8_ori-165	0.8	165	7	5	contrast
89.5926431370026	0.39997421999578364	dim	1	NaN	7	5	contrast
94.29225121400668	0.39999375099432655	dim	1	NaN	7	5	contrast
95.19216594300815	4.9995562190015335	con-0.2_ori-105	0.2	105	7	5	contrast
97.09201186700375	4.999579052993795	con-0.8_ori-90	0.8	90	7	5	contrast
99.29183777900471	0.3999856379959965	dim	1	NaN	7	5	contrast
102.99150054100028	4.9995679359999485	con-0.8_ori-120	0.8	120	7	5	contrast
103.49145997900632	0.3999640050024027	dim	1	NaN	7	5	contrast
105.19130572200811	4.999594075998175	con-0.2_ori-0	0.2	0	7	5	contrast
106.49119166700984	0.3999799289886141	dim	1	NaN	7	5	contrast
111.19084090800607	4.99957424600143	con-0.2_ori-30	0.2	30	7	5	contrast
111.69083519899868	0.39991232501051854	dim	1	NaN	7	5	contrast
112.8906878530106	4.9995781509933295	con-0.8_ori-135	0.8	135	7	5	contrast
114.49056129800738	0.39996430499013513	dim	1	NaN	7	5	contrast
117.19037759600906	0.3998888889909722	dim	1	NaN	7	5	contrast
118.79020386900811	4.999577850991045	con-0.2_ori-45	0.2	45	7	5	contrast
120.29008428500674	0.3999555920017883	dim	1	NaN	7	5	contrast
121.58995039999718	4.999591973013594	con-0.8_ori-105	0.8	105	7	5	contrast
124.38975131401094	0.3999420709878905	dim	1	NaN	7	5	contrast
126.7895095020067	4.999595878995024	con-0.2_ori-0	0.2	0	7	5	contrast
129.28931510300026	0.3999643060087692	dim	1	NaN	7	5	contrast
129.5892899850005	4.999624723001034	con-0.2_ori-45	0.2	45	7	5	contrast
134.68884494100348	0.39999915899534244	dim	1	NaN	7	5	contrast
134.78884848700545	4.99957304399868	con-0.8_ori-135	0.8	135	7	5	contrast
138.28859579800337	4.999533383001108	con-0.2_ori-75	0.2	75	7	5	contrast
139.58842765999725	0.39998023000953253	dim	1	NaN	7	5	contrast
142.38819281900942	0.3999682110006688	dim	1	NaN	7	5	contrast
142.8881531579973	4.999583260010695	con-0.2_ori-135	0.2	135	7	5	contrast
145.18796909500088	0.39994717900117394	dim	1	NaN	7	5	contrast
145.88791369000683	4.9995991839969065	con-0.2_ori-30	0.2	30	7	5	contrast
147.58774921800068	0.3999775249976665	dim	1	NaN	7	5	contrast
150.98749148201023	4.999590469989926	con-0.2_ori-165	0.2	165	7	5	contrast
152.58738445700146	0.39994717900117394	dim	1	NaN	7	5	contrast
154.0872663760092	4.999535185997956	con-0.2_ori-60	0.2	60	7	5	contrast
155.18714733301022	0.39998323399049696	dim	1	NaN	7	5	contrast
158.48686021199683	0.3999730180075858	dim	1	NaN	7	5	contrast
159.38677824600018	4.999591672007227	con-0.8_ori-60	0.8	60	7	5	contrast
161.1866635900078	0.3999480799975572	dim	1	NaN	7	5	contrast
162.08656840299955	4.999584762001177	con-0.8_ori-90	0.8	90	7	5	contrast
165.38628939499904	0.3999748210044345	dim	1	NaN	7	5	contrast
167.58607985300478	4.999729774004663	con-0.2_ori-15	0.2	15	7	5	contrast
168.9860258300032	0.39991683200059924	dim	1	NaN	7	5	contrast
170.78585258399835	4.999548104999121	con-0.2_ori-105	0.2	105	7	5	contrast
173.38562627600913	0.39996160099690314	dim	1	NaN	7	5	contrast
175.98537142400164	0.39999284900841303	dim	1	NaN	7	5	contrast
176.2853511130088	4.999589869999909	con-0.8_ori-90	0.8	90	7	5	contrast
178.48518423699716	4.999565532009001	con-0.2_ori-0	0.2	0	7	5	contrast
178.48518423699716	0.39996700901247095	dim	1	NaN	7	5	contrast
183.68473312399874	0.39996700901247095	dim	1	NaN	7	5	contrast
183.98471822100691	4.999708251998527	con-0.2_ori-75	0.2	75	7	5	contrast
186.8845025490009	4.99958235899976	con-0.8_ori-105	0.8	105	7	5	contrast
188.28438753299997	0.3999579950032057	dim	1	NaN	7	5	contrast
191.68408773200645	0.39997902799223084	dim	1	NaN	7	5	contrast
192.1840561840072	4.999580855990644	con-0.2_ori-60	0.2	60	7	5	contrast
195.18378847200074	4.99961120300577	con-0.8_ori-75	0.8	75	7	5	contrast
196.1837097509997	0.3999784269981319	dim	1	NaN	7	5	contrast
198.98358938599995	0.3998474260006333	dim	1	NaN	7	5	contrast
200.88332984800218	4.999536988005275	con-0.2_ori-120	0.2	120	7	5	contrast
201.8831060040102	0.39997902799223084	dim	1	NaN	7	5	contrast
