onset	duration	trial_type	contrast	orientation	run	subject	task
0	5.00077128499106	con-0.2_ori-0	0.2	0	1	5	contrast
0	5.00077128499106	con-0.2_ori-0	0.2	0	1	5	contrast
4.400689919988508	0.4000604530010605	dim	1	NaN	1	5	contrast
7.001053418993251	0.40006075300334487	dim	1	NaN	1	5	contrast
8.401242769992677	5.000670930006891	con-0.8_ori-150	0.8	150	1	5	contrast
8.501240605997737	5.000688056999934	con-0.8_ori-15	0.8	15	1	5	contrast
11.401655903988285	0.3999150300078327	dim	1	NaN	1	5	contrast
13.80197114899056	0.4000751749990741	dim	1	NaN	1	5	contrast
16.102296067998395	5.000724111989257	con-0.8_ori-30	0.8	30	1	5	contrast
16.50236132799182	5.000675137009239	con-0.8_ori-120	0.8	120	1	5	contrast
17.70250422800018	0.4000523399881786	dim	1	NaN	1	5	contrast
20.702851260997704	0.400168918989948	dim	1	NaN	1	5	contrast
23.603323646995705	0.40007186999719124	dim	1	NaN	1	5	contrast
24.10339305299567	5.000671232002787	con-0.8_ori-75	0.8	75	1	5	contrast
24.303421776989126	5.000652904011076	con-0.2_ori-0	0.2	0	1	5	contrast
28.303939772988087	0.4001109310047468	dim	1	NaN	1	5	contrast
31.90443487399898	5.000690159999067	con-0.2_ori-30	0.2	30	1	5	contrast
32.204474654994556	5.000684751998051	con-0.2_ori-30	0.2	30	1	5	contrast
32.60442243498983	0.40017522900598124	dim	1	NaN	1	5	contrast
35.80498357699253	0.4000541429995792	dim	1	NaN	1	5	contrast
38.50533830199856	0.4000640579906758	dim	1	NaN	1	5	contrast
39.60555006698996	5.000657711003441	con-0.8_ori-135	0.8	135	1	5	contrast
40.90569080399291	5.0006922629982	con-0.2_ori-0	0.2	0	1	5	contrast
43.20600670899148	0.40005384299729485	dim	1	NaN	1	5	contrast
47.10653588199057	5.00068144701072	con-0.8_ori-165	0.8	165	1	5	contrast
47.80664633199922	0.4000412229943322	dim	1	NaN	1	5	contrast
48.80677943599585	5.000695868991897	con-0.8_ori-60	0.8	60	1	5	contrast
51.207107900991105	0.4000805840041721	dim	1	NaN	1	5	contrast
55.407678056988516	5.000677841002471	con-0.2_ori-15	0.2	15	1	5	contrast
55.70771573499951	0.4000469320017146	dim	1	NaN	1	5	contrast
56.507820114988135	5.000749051003368	con-0.2_ori-45	0.2	45	1	5	contrast
61.10845523099124	0.40011393500026315	dim	1	NaN	1	5	contrast
63.60882449799101	5.000662218008074	con-0.2_ori-0	0.2	0	1	5	contrast
63.60882449799101	0.40007757900457364	dim	1	NaN	1	5	contrast
64.60896000599314	5.000656810007058	con-0.2_ori-120	0.2	120	1	5	contrast
67.60932626899739	0.40006916600395925	dim	1	NaN	1	5	contrast
71.20983428999898	0.4000493349885801	dim	1	NaN	1	5	contrast
71.70991301100003	5.000546238996321	con-0.8_ori-90	0.8	90	1	5	contrast
73.00996931699046	5.00080253300257	con-0.2_ori-165	0.2	165	1	5	contrast
76.31048202500097	0.39997722499538213	dim	1	NaN	1	5	contrast
79.61098992500047	0.40005294200091157	dim	1	NaN	1	5	contrast
79.7110187090002	5.000676339986967	con-0.2_ori-15	0.2	15	1	5	contrast
80.91118955198908	5.000678142008837	con-0.2_ori-165	0.2	165	1	5	contrast
83.81156368699158	0.4000625560001936	dim	1	NaN	1	5	contrast
87.51221526799782	0.3999147290014662	dim	1	NaN	1	5	contrast
88.21216767499573	5.000566369999433	con-0.2_ori-60	0.2	60	1	5	contrast
88.91227271599928	5.000683549995301	con-0.2_ori-150	0.2	150	1	5	contrast
91.8127177599963	0.40000907400099095	dim	1	NaN	1	5	contrast
96.11327703899588	0.400055345002329	dim	1	NaN	1	5	contrast
96.5133323839982	5.000694066999131	con-0.8_ori-60	0.8	60	1	5	contrast
96.61332330999721	5.000692864996381	con-0.2_ori-90	0.2	90	1	5	contrast
100.51388523398782	0.400085992005188	dim	1	NaN	1	5	contrast
104.21435413399013	5.000676338997437	con-0.2_ori-150	0.2	150	1	5	contrast
104.21435413399013	5.000676338997437	con-0.2_ori-15	0.2	15	1	5	contrast
104.71444817799784	0.4000331110000843	dim	1	NaN	1	5	contrast
107.21470206898812	0.4001061230082996	dim	1	NaN	1	5	contrast
111.81539787798829	5.000713295012247	con-0.8_ori-120	0.8	120	1	5	contrast
112.0155371719884	5.000594914003159	con-0.2_ori-150	0.2	150	1	5	contrast
112.51550652500009	0.40005324099911377	dim	1	NaN	1	5	contrast
116.61607283499325	0.40005925099831074	dim	1	NaN	1	5	contrast
119.7165261709888	5.000664922001306	con-0.2_ori-105	0.2	105	1	5	contrast
