onset	duration	trial	trial_type	side	orientation	contrast	subject	run
289.3398028740048	5.000666423002258	37	grating	right	15	0.8	5	4
297.0408585760015	5.000665522005875	38	grating	right	150	0.8	5	4
304.94191596000746	5.000676939991536	39	grating	right	165	0.2	5	4
312.74299413700646	5.0006802449934185	40	grating	right	45	0.8	5	4
320.84412050699757	5.000672734007821	41	grating	right	30	0.2	5	4
328.645186365	5.000681146004354	42	grating	right	165	0.8	5	4
336.54625516700617	5.000676939991536	43	grating	right	0	0.2	5	4
345.1474368220079	5.000666123989504	44	grating	right	60	0.2	5	4
352.9484852530004	5.000671230998705	45	grating	right	90	0.8	5	4
361.64972423700965	5.00067844199657	46	grating	right	120	0.2	5	4
369.85082771199814	5.000683550009853	47	grating	right	30	0.8	5	4
377.4518738589977	5.475774681006442	48	grating	right	90	0.2	5	4
3.8006434090057155	0.40006075300334487	1	dim	middle	NaN	1	5	4
7.601150707996567	0.40008509100880474	2	dim	middle	NaN	1	5	4
10.301547196999309	0.4000487349985633	3	dim	middle	NaN	1	5	4
14.302085924995481	0.4000886960129719	4	dim	middle	NaN	1	5	4
19.40277782799967	0.39990000700345263	5	dim	middle	NaN	1	5	4
24.80354226300551	0.40003010600048583	6	dim	middle	NaN	1	5	4
28.504025585003546	0.4000760769995395	7	dim	middle	NaN	1	5	4
33.20468287500262	0.4000577489932766	8	dim	middle	NaN	1	5	4
35.80503315299575	0.40007307300402317	9	dim	middle	NaN	1	5	4
40.40564062699559	0.40005744800146203	10	dim	middle	NaN	1	5	4
44.40619287500158	0.40005804899556097	11	dim	middle	NaN	1	5	4
48.20672301000741	0.400060151994694	12	dim	middle	NaN	1	5	4
52.20727315499971	0.40007457400497515	13	dim	middle	NaN	1	5	4
57.207989454997005	0.4000225950003369	14	dim	middle	NaN	1	5	4
61.10850030000438	0.400066161993891	15	dim	middle	NaN	1	5	4
63.80889288299659	0.40002379700308666	16	dim	middle	NaN	1	5	4
68.809577936001	0.40004212499479763	17	dim	middle	NaN	1	5	4
73.0101303650008	0.40006736300711054	18	dim	middle	NaN	1	5	4
77.01067810600216	0.40004933600721415	19	dim	middle	NaN	1	5	4
80.41114688600646	0.4000451299943961	20	dim	middle	NaN	1	5	4
84.8117367530067	0.4000559459964279	21	dim	middle	NaN	1	5	4
89.01232463600172	0.4000478329980979	22	dim	middle	NaN	1	5	4
92.71284401400771	0.39989940499071963	23	dim	middle	NaN	1	5	4
97.81352870599949	0.4000499370013131	24	dim	middle	NaN	1	5	4
101.11397411000507	0.40006375800294336	25	dim	middle	NaN	1	5	4
106.4147040520038	0.40011844200489577	26	dim	middle	NaN	1	5	4
110.81532877200516	0.4000439270021161	27	dim	middle	NaN	1	5	4
116.11603527700936	0.4002903849905124	28	dim	middle	NaN	1	5	4
119.41648699100188	0.40003611499560066	29	dim	middle	NaN	1	5	4
122.21687350500724	0.40004092299204785	30	dim	middle	NaN	1	5	4
126.41743675000907	0.40007667799363844	31	dim	middle	NaN	1	5	4
129.61789092799881	0.4000388200074667	32	dim	middle	NaN	1	5	4
134.91863739500695	0.40002199399168603	33	dim	middle	NaN	1	5	4
138.11906182700477	0.4000745749945054	34	dim	middle	NaN	1	5	4
141.21947219700087	0.4000775800086558	35	dim	middle	NaN	1	5	4
143.9198662830022	0.4000388200074667	36	dim	middle	NaN	1	5	4
148.4203614440048	0.40004452799621504	37	dim	middle	NaN	1	5	4
151.42089927000052	0.40000997499737423	38	dim	middle	NaN	1	5	4
154.7213125249982	0.40005354200548027	39	dim	middle	NaN	1	5	4
158.82188845000928	0.4000466309953481	40	dim	middle	NaN	1	5	4
162.3223454520048	0.4000829869910376	41	dim	middle	NaN	1	5	4
165.62277373000688	0.400073071999941	42	dim	middle	NaN	1	5	4
170.3234661739989	0.40007036800670903	43	dim	middle	NaN	1	5	4
174.62406721699517	0.40005774900782853	44	dim	middle	NaN	1	5	4
177.8245358169952	0.40000727100414224	45	dim	middle	NaN	1	5	4
181.62502929499897	0.40003671700833365	46	dim	middle	NaN	1	5	4
185.72557757800678	0.40006616098980885	47	dim	middle	NaN	1	5	4
188.42600231000688	0.4000153840024723	48	dim	middle	NaN	1	5	4
191.426352348004	0.40003972100385	49	dim	middle	NaN	1	5	4
196.32700891699642	0.4000412230088841	50	dim	middle	NaN	1	5	4
198.8273565510026	0.40006646199617535	51	dim	middle	NaN	1	5	4
203.52803817800304	0.4000400219956646	52	dim	middle	NaN	1	5	4
207.42855713600875	0.4000526399904629	53	dim	middle	NaN	1	5	4
210.22895837199758	0.4000487349985633	54	dim	middle	NaN	1	5	4
213.3293708459969	0.4000451290048659	55	dim	middle	NaN	1	5	4
218.23004454100737	0.4000586499896599	56	dim	middle	NaN	1	5	4
221.23042913200334	0.4000799829955213	57	dim	middle	NaN	1	5	4
226.53117349500826	0.4000880959938513	58	dim	middle	NaN	1	5	4
229.8316149940074	0.4000514389917953	59	dim	middle	NaN	1	5	4
232.631990089998	0.40006375800294336	60	dim	middle	NaN	1	5	4
237.63268055100343	0.40006285600247793	61	dim	middle	NaN	1	5	4
240.53309284400893	0.4000658609875245	62	dim	middle	NaN	1	5	4
245.33378733100835	0.400026800998603	63	dim	middle	NaN	1	5	4
250.43446541299636	0.4000400220102165	64	dim	middle	NaN	1	5	4
253.83504295999592	0.39981768000870943	65	dim	middle	NaN	1	5	4
258.23554689499724	0.4000451290048659	66	dim	middle	NaN	1	5	4
261.8360254700092	0.40007096898625605	67	dim	middle	NaN	1	5	4
266.83669760300836	0.40005444298731163	68	dim	middle	NaN	1	5	4
270.63720940900384	0.40006465899932664	69	dim	middle	NaN	1	5	4
275.83793009600777	0.40003821899881586	70	dim	middle	NaN	1	5	4
279.93851683799585	0.40004542900715023	71	dim	middle	NaN	1	5	4
284.3390961880068	0.40005774798919447	72	dim	middle	NaN	1	5	4
288.3396454320027	0.40007367299403995	73	dim	middle	NaN	1	5	4
292.7402692500036	0.4000400219956646	74	dim	middle	NaN	1	5	4
297.64092131200596	0.400055345002329	75	dim	middle	NaN	1	5	4
301.1414161720022	0.4000577489932766	76	dim	middle	NaN	1	5	4
305.7420242460066	0.40005414398910943	77	dim	middle	NaN	1	5	4
308.2423610639962	0.4000496360094985	78	dim	middle	NaN	1	5	4
311.9428804420022	0.40003761800471693	79	dim	middle	NaN	1	5	4
315.4433725980052	0.4000331110000843	80	dim	middle	NaN	1	5	4
318.4438016570057	0.40004813398991246	81	dim	middle	NaN	1	5	4
321.9442577580048	0.40005384299729485	82	dim	middle	NaN	1	5	4
327.34501197699865	0.400055345002329	83	dim	middle	NaN	1	5	4
