onset	duration	trial	trial_type	side	orientation	contrast	subject	run
221.73050334501022	0.40006525999342557	57	dim	middle	checkerboard	1	5	1
224.1308465320035	0.4000652609975077	58	dim	middle	checkerboard	1	5	1
227.13125155500893	0.40006465899932664	59	dim	middle	checkerboard	1	5	1
230.73175687099865	0.4000679640012095	60	dim	middle	checkerboard	1	5	1
234.9323285290011	0.40003281099779997	61	dim	middle	checkerboard	1	5	1
238.93284983000194	0.4000718710012734	62	dim	middle	checkerboard	1	5	1
244.23358668200672	0.40008178599237	63	dim	middle	checkerboard	1	5	1
247.7341007720097	0.40005384299729485	64	dim	middle	checkerboard	1	5	1
252.83478246000595	0.4000559459964279	65	dim	middle	checkerboard	1	5	1
257.8354912490031	0.40002980499411933	66	dim	middle	checkerboard	1	5	1
