onset	duration	trial_type	contrast	orientation	run	subject	task
0	4.999677304993384	con-0.8_ori-150	0.8	150	5	5	contrast
0	4.999677304993384	con-0.2_ori-0	0.2	0	5	5	contrast
4.799684334997437	0.3999597990041366	dim	1	NaN	5	5	contrast
7.899425878000329	4.999577251001028	con-0.2_ori-60	0.2	60	5	5	contrast
8.099408932001097	4.999563429999398	con-0.2_ori-120	0.2	120	5	5	contrast
8.099408932001097	0.39997331899940036	dim	1	NaN	5	5	contrast
12.299045253996155	0.39996670800610445	dim	1	NaN	5	5	contrast
16.598589874003665	5.00799588499649	con-0.2_ori-0	0.2	0	5	5	contrast
16.79867688799277	5.007920469011879	con-0.8_ori-120	0.8	120	5	5	contrast
16.898539817004348	0.40840968099655584	dim	1	NaN	5	5	contrast
19.70661965099862	0.400104319996899	dim	1	NaN	5	5	contrast
23.40643985499628	0.39999134599929675	dim	1	NaN	5	5	contrast
25.106311137002194	4.9995523120014695	con-0.2_ori-60	0.2	60	5	5	contrast
25.50628235300246	4.99955681899155	con-0.2_ori-30	0.2	30	5	5	contrast
27.106132061991957	0.3999703140143538	dim	1	NaN	5	5	contrast
32.50566911000351	0.39984562298923265	dim	1	NaN	5	5	contrast
32.90551473299274	4.999712158009061	con-0.8_ori-75	0.8	75	5	5	contrast
33.005618633003905	4.999587165992125	con-0.8_ori-75	0.8	75	5	5	contrast
35.305444786004955	0.39994717900117394	dim	1	NaN	5	5	contrast
39.00510364200454	0.39999344998796005	dim	1	NaN	5	5	contrast
40.50502972799586	4.999571542008198	con-0.2_ori-135	0.2	135	5	5	contrast
41.40494445699733	4.999573645007331	con-0.2_ori-75	0.2	75	5	5	contrast
42.604876131998026	0.3999249449989293	dim	1	NaN	5	5	contrast
45.004630415001884	0.39998683899466414	dim	1	NaN	5	5	contrast
48.00439455200103	0.3999576950009214	dim	1	NaN	5	5	contrast
49.00431733399455	4.999569739011349	con-0.8_ori-75	0.8	75	5	5	contrast
49.10439359099837	4.999475093005458	con-0.8_ori-30	0.8	30	5	5	contrast
51.104127382001025	0.3999594979977701	dim	1	NaN	5	5	contrast
54.50385071699566	0.3999582960095722	dim	1	NaN	5	5	contrast
56.90370955999242	4.999524670012761	con-0.8_ori-15	0.8	15	5	5	contrast
57.50361455399252	4.999550810010987	con-0.2_ori-165	0.2	165	5	5	contrast
57.50361455399252	0.39991533001011703	dim	1	NaN	5	5	contrast
61.30327395099448	0.39997331899940036	dim	1	NaN	5	5	contrast
64.90295990799495	4.99957304399868	con-0.8_ori-75	0.8	75	5	5	contrast
65.40292234999652	4.999591972999042	con-0.8_ori-60	0.8	60	5	5	contrast
65.70289843399951	0.399982632996398	dim	1	NaN	5	5	contrast
68.70264904999931	0.39996009900642093	dim	1	NaN	5	5	contrast
71.9023881299945	0.4999414100020658	dim	NaN	NaN	5	5	contrast
73.10227773999213	4.999585363009828	con-0.8_ori-135	0.8	135	5	5	contrast
73.2022545439977	4.9996024900028715	con-0.2_ori-75	0.2	75	5	5	contrast
76.70193755699438	0.4000514390063472	dim	1	NaN	5	5	contrast
80.6016566860053	4.999573644992779	con-0.8_ori-30	0.8	30	5	5	contrast
80.80163132700545	0.3999667089956347	dim	1	NaN	5	5	contrast
81.50159124500351	4.999579354000161	con-0.2_ori-15	0.2	15	5	5	contrast
83.70141114899889	0.3999730180075858	dim	1	NaN	5	5	contrast
87.10111495299498	0.3999844369973289	dim	1	NaN	5	5	contrast
88.80096400200273	4.999588967999443	con-0.2_ori-0	0.2	0	5	5	contrast
89.90076653800497	4.999686017996282	con-0.8_ori-165	0.8	165	5	5	contrast
91.50071960600326	0.3999895439919783	dim	1	NaN	5	5	contrast
96.00038128599408	0.39996160101145506	dim	1	NaN	5	5	contrast
97.30026933399495	4.999552011999185	con-0.2_ori-30	0.2	30	5	5	contrast
97.40025124599924	4.999577851995127	con-0.2_ori-90	0.2	90	5	5	contrast
101.19995060500514	0.39996009798778687	dim	1	NaN	5	5	contrast
104.7996287499991	4.999551411005086	con-0.2_ori-0	0.2	0	5	5	contrast
105.19958223900176	4.999587765996694	con-0.8_ori-30	0.8	30	5	5	contrast
105.99955952400342	0.3999117240018677	dim	1	NaN	5	5	contrast
108.79933970600541	0.3998888889909722	dim	1	NaN	5	5	contrast
112.89894453900342	4.999585362995276	con-0.8_ori-135	0.8	135	5	5	contrast
112.99893816899566	4.9995991839969065	con-0.8_ori-165	0.8	165	5	5	contrast
114.19883469000342	0.39995048400305677	dim	1	NaN	5	5	contrast
117.49857911700383	0.39995078499487136	dim	1	NaN	5	5	contrast
121.19825600099284	0.3999793280090671	dim	1	NaN	5	5	contrast
121.4982350890059	4.999594676992274	con-0.8_ori-165	0.8	165	5	5	contrast
121.59823532900191	4.999594077002257	con-0.8_ori-105	0.8	105	5	5	contrast
125.39792026499345	0.39995469100540504	dim	1	NaN	5	5	contrast
129.79753603499557	4.999614207001287	con-0.8_ori-15	0.8	15	5	5	contrast
129.79753603499557	0.3999829340027645	dim	1	NaN	5	5	contrast
130.19751896899834	4.999578451999696	con-0.2_ori-150	0.2	150	5	5	contrast
133.89719765499467	0.3998402139986865	dim	1	NaN	5	5	contrast
137.79688523500226	4.999486211003386	con-0.8_ori-90	0.8	90	5	5	contrast
137.89687195399893	4.999451658004546	con-0.8_ori-30	0.8	30	5	5	contrast
139.19676180499664	0.3999658079992514	dim	1	NaN	5	5	contrast
144.5962634000025	0.39988528299727477	dim	1	NaN	5	5	contrast
145.7961779479956	4.9995814569992945	con-0.8_ori-105	0.8	105	5	5	contrast
145.8961863010045	4.999560123993433	con-0.2_ori-60	0.2	60	5	5	contrast
148.49596840600134	0.39996430500468705	dim	1	NaN	5	5	contrast
153.29560166300507	4.999637221000739	con-0.8_ori-45	0.8	45	5	5	contrast
153.39560851300485	0.3999285509926267	dim	1	NaN	5	5	contrast
154.3954823189997	4.99957304399868	con-0.2_ori-45	0.2	45	5	5	contrast
158.6951050600037	0.39997331899940036	dim	1	NaN	5	5	contrast
161.8948528519977	4.999592874999507	con-0.2_ori-45	0.2	45	5	5	contrast
162.89476722100517	4.99959317498724	con-0.8_ori-150	0.8	150	5	5	contrast
163.09474697000405	0.3999838349991478	dim	1	NaN	5	5	contrast
168.49430234699685	0.39996310300193727	dim	1	NaN	5	5	contrast
169.39422999499948	4.999578151997412	con-0.8_ori-165	0.8	165	5	5	contrast
171.19406516199524	4.999595879009576	con-0.8_ori-45	0.8	45	5	5	contrast
171.89400975700119	0.4000697669980582	dim	1	NaN	5	5	contrast
174.8937832090014	0.3999279489944456	dim	1	NaN	5	5	contrast
177.39353833299538	4.999587466008961	con-0.2_ori-105	0.2	105	5	5	contrast
177.59353941399604	0.39995649400225375	dim	1	NaN	5	5	contrast
179.69335667400446	4.999561325996183	con-0.2_ori-105	0.2	105	5	5	contrast
182.09313469300105	0.39999134599929675	dim	1	NaN	5	5	contrast
185.99280905199703	4.999614208005369	con-0.8_ori-60	0.8	60	5	5	contrast
186.79276380299416	0.3999603990087053	dim	1	NaN	5	5	contrast
187.49269157199888	4.999575146997813	con-0.8_ori-45	0.8	45	5	5	contrast
190.09245745200315	0.4000277029990684	dim	1	NaN	5	5	contrast
192.69227080499695	0.3999694130034186	dim	1	NaN	5	5	contrast
193.89216642499377	4.99958806700306	con-0.2_ori-120	0.2	120	5	5	contrast
195.09206895499665	4.999597682006424	con-0.8_ori-60	0.8	60	5	5	contrast
196.59191752299375	0.4000138810079079	dim	1	NaN	5	5	contrast
199.69170263200067	0.3999640050024027	dim	1	NaN	5	5	contrast
202.19149050599663	0.39997542300261557	dim	1	NaN	5	5	contrast
202.49146178200317	4.9995679359999485	con-0.2_ori-90	0.2	90	5	5	contrast
203.49137404799694	4.999584762001177	con-0.8_ori-150	0.8	150	5	5	contrast
207.29104335900047	0.3999928489938611	dim	1	NaN	5	5	contrast
210.59078478200536	4.999671596000553	con-0.2_ori-75	0.2	75	5	5	contrast
211.69069398299325	4.99955922200752	con-0.2_ori-15	0.2	15	5	5	contrast
211.79067950000172	0.39996610800153576	dim	1	NaN	5	5	contrast
216.69025320500077	0.39998804200149607	dim	1	NaN	5	5	contrast
218.19011979999777	4.999592274005408	con-0.8_ori-45	0.8	45	5	5	contrast
219.88997455699428	4.999601588002406	con-0.8_ori-120	0.8	120	5	5	contrast
221.9898089430062	0.3999640049878508	dim	1	NaN	5	5	contrast
226.28945061200648	4.999587165992125	con-0.2_ori-165	0.2	165	5	5	contrast
227.2893562669924	0.39997902800678276	dim	1	NaN	5	5	contrast
228.28931540499616	4.999563128003501	con-0.8_ori-135	0.8	135	5	5	contrast
231.2890377779986	0.3999318550049793	dim	1	NaN	5	5	contrast
234.88875167899823	4.99956733500585	con-0.2_ori-150	0.2	150	5	5	contrast
236.48862272000406	0.3999619019887177	dim	1	NaN	5	5	contrast
236.9885746469954	4.999561025004368	con-0.2_ori-150	0.2	150	5	5	contrast
238.88840043899836	0.39998593799828086	dim	1	NaN	5	5	contrast
243.188051723002	0.39996190200326964	dim	1	NaN	5	5	contrast
243.38802546300576	4.9995580209943	con-0.2_ori-120	0.2	120	5	5	contrast
245.48784903199703	4.999604591997922	con-0.2_ori-90	0.2	90	5	5	contrast
248.48759634299495	0.39986124700226355	dim	1	NaN	5	5	contrast
251.6873453379958	4.999543298006756	con-0.2_ori-105	0.2	105	5	5	contrast
252.587270582997	0.39994868100620806	dim	1	NaN	5	5	contrast
253.98714084399398	4.999561625998467	con-0.8_ori-105	0.8	105	5	5	contrast
257.58682019100524	0.39996340399375185	dim	1	NaN	5	5	contrast
259.8866328229924	4.999573645007331	con-0.8_ori-150	0.8	150	5	5	contrast
261.8864567529963	4.999600686001941	con-0.2_ori-135	0.2	135	5	5	contrast
262.5864121640043	0.40003641600196715	dim	1	NaN	5	5	contrast
266.58611861300597	0.3999309539940441	dim	1	NaN	5	5	contrast
267.48606849600037	4.999509646993829	con-0.8_ori-60	0.8	60	5	5	contrast
269.5858271649922	4.999586565012578	con-0.2_ori-165	0.2	165	5	5	contrast
270.38575667700206	0.39996911300113425	dim	1	NaN	5	5	contrast
275.38535616200534	0.3999700139975175	dim	1	NaN	5	5	contrast
276.1852889779984	4.999559524003416	con-0.2_ori-165	0.2	165	5	5	contrast
277.485176725997	4.999568838000414	con-0.2_ori-0	0.2	0	5	5	contrast
280.184933231998	0.39997602300718427	dim	1	NaN	5	5	contrast
282.8847152770031	0.3999796290008817	dim	1	NaN	5	5	contrast
284.3846038060001	4.999576047994196	con-0.2_ori-135	0.2	135	5	5	contrast
285.8844707009994	4.999573345005047	con-0.2_ori-135	0.2	135	5	5	contrast
286.7843962469924	0.3999546900013229	dim	1	NaN	5	5	contrast
289.78413544599607	0.4000141819997225	dim	1	NaN	5	5	contrast
292.28392722600256	4.999563730001682	con-0.8_ori-90	0.8	90	5	5	contrast
292.78388666399405	0.39994327300519217	dim	1	NaN	5	5	contrast
294.4837327069981	4.999583861004794	con-0.8_ori-90	0.8	90	5	5	contrast
298.18343723300495	0.3999465779925231	dim	1	NaN	5	5	contrast
300.3832373059995	4.9996121040021535	con-0.2_ori-90	0.2	90	5	5	contrast
302.5830611160054	0.3999534879985731	dim	1	NaN	5	5	contrast
302.983014604004	4.999618713991367	con-0.2_ori-0	0.2	0	5	5	contrast
306.8827015830029	0.40000456699635834	dim	1	NaN	5	5	contrast
308.9825567009975	4.9995748460059986	con-0.8_ori-135	0.8	135	5	5	contrast
310.6824096549972	4.999560423995717	con-0.2_ori-30	0.2	30	5	5	contrast
310.6824096549972	0.39994417400157545	dim	1	NaN	5	5	contrast
314.4820732579974	0.3999591970059555	dim	1	NaN	5	5	contrast
316.7818783779949	4.99960429201019	con-0.2_ori-15	0.2	15	5	5	contrast
318.58172916900367	0.39997722499538213	dim	1	NaN	5	5	contrast
319.28166835599404	4.999591672007227	con-0.2_ori-150	0.2	150	5	5	contrast
321.9814552080061	0.3999613009946188	dim	1	NaN	5	5	contrast
325.1811846729979	4.999570339001366	con-0.2_ori-45	0.2	45	5	5	contrast
326.7810713380022	4.9995502090023365	con-0.2_ori-105	0.2	105	5	5	contrast
326.7810713380022	0.39992344299389515	dim	1	NaN	5	5	contrast
331.98060159699526	0.3999528870044742	dim	1	NaN	5	5	contrast
333.68046446600056	4.99957544800418	con-0.2_ori-0	0.2	0	5	5	contrast
334.680374026997	4.999570940999547	con-0.2_ori-60	0.2	60	5	5	contrast
336.5802022230055	0.3999775259871967	dim	1	NaN	5	5	contrast
342.1798100610031	4.999522265992709	con-0.2_ori-15	0.2	15	5	5	contrast
342.27973698799906	4.99959738200414	con-0.8_ori-105	0.8	105	5	5	contrast
350.1790805399942	4.999684214999434	con-0.8_ori-15	0.8	15	5	5	contrast
350.4790761530021	4.9995604249998	con-0.8_ori-15	0.8	15	5	5	contrast
358.2784113520029	4.999594976994558	con-0.2_ori-75	0.2	75	5	5	contrast
358.9783505380037	4.999591072002659	con-0.2_ori-0	0.2	0	5	5	contrast
366.877686879001	4.999576349000563	con-0.8_ori-120	0.8	120	5	5	contrast
366.877686879001	4.999576349000563	con-0.2_ori-120	0.2	120	5	5	contrast
374.5770323530014	4.999608799000271	con-0.2_ori-45	0.2	45	5	5	contrast
375.376962164999	4.999611502993503	con-0.8_ori-120	0.8	120	5	5	contrast
382.47631851599726	4.999633437008015	con-0.8_ori-90	0.8	90	5	5	contrast
383.77633425999375	4.999551712011453	con-0.2_ori-30	0.2	30	5	5	contrast
