trial_type	side	run	subject	trial	onset_expected	duration_expected	orientation	contrast	iti_expected	n_flip_in_trial	exitflag	response	correct	flip_in_trial	flip	vbl_expected	event	answer	vbl	stimulus_onset_time	flip_timestamp	beampos	missed	press_time	phase_1	phase_2	phase_3	phase_4	phase_5
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	17	17	1.6	trial_going	n/a	211542.643476137	NaN	NaN	NaN	NaN	NaN	65.6	10.9333333333333	109.333333333333	109.333333333333	153.066666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	18	18	1.7	trial_going	n/a	211542.743507926	NaN	NaN	NaN	NaN	NaN	65.6	87.4666666666667	87.4666666666667	32.8	0
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	19	19	1.8	trial_going	n/a	211542.843506664	NaN	NaN	NaN	NaN	NaN	131.2	43.7333333333333	131.2	65.6	98.4
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	20	20	1.9	trial_going	n/a	211542.943405048	NaN	NaN	NaN	NaN	NaN	131.2	98.4	54.6666666666667	65.6	32.8
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	21	21	2	trial_going	n/a	211543.043533585	NaN	NaN	NaN	NaN	NaN	109.333333333333	0	120.266666666667	153.066666666667	142.133333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	22	22	2.1	trial_going	n/a	211543.143535328	NaN	NaN	NaN	NaN	NaN	109.333333333333	98.4	54.6666666666667	21.8666666666667	131.2
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	23	23	2.2	trial_going	n/a	211543.243563211	NaN	NaN	NaN	NaN	NaN	142.133333333333	65.6	10.9333333333333	164	65.6
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	24	24	2.3	trial_going	n/a	211543.343591093	NaN	NaN	NaN	NaN	NaN	142.133333333333	109.333333333333	153.066666666667	32.8	87.4666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	25	25	2.4	trial_going	n/a	211543.443604254	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	10.9333333333333	120.266666666667	10.9333333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	26	26	2.5	trial_going	n/a	211543.543606597	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	120.266666666667	142.133333333333	98.4
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	27	27	2.6	trial_going	n/a	211543.64362787	NaN	NaN	NaN	NaN	NaN	120.266666666667	65.6	131.2	43.7333333333333	65.6
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	28	28	2.7	trial_going	n/a	211543.743630514	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	164	0
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	29	29	2.8	trial_going	n/a	211543.843646078	NaN	NaN	NaN	NaN	NaN	109.333333333333	10.9333333333333	0	65.6	65.6
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	30	30	2.9	trial_going	n/a	211543.943669754	NaN	NaN	NaN	NaN	NaN	109.333333333333	21.8666666666667	0	98.4	87.4666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	31	31	3	trial_going	n/a	211544.043670896	NaN	NaN	NaN	NaN	NaN	120.266666666667	32.8	54.6666666666667	131.2	10.9333333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	32	32	3.1	trial_going	n/a	211544.143688864	NaN	NaN	NaN	NaN	NaN	120.266666666667	10.9333333333333	120.266666666667	43.7333333333333	21.8666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	33	33	3.2	trial_going	n/a	211544.243717047	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	153.066666666667	164	142.133333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	34	34	3.3	trial_going	n/a	211544.343710377	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	76.5333333333333	142.133333333333	131.2
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	35	35	3.4	trial_going	n/a	211544.44380346	NaN	NaN	NaN	NaN	NaN	10.9333333333333	109.333333333333	0	164	65.6
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	36	36	3.5	trial_going	n/a	211544.543880318	NaN	NaN	NaN	NaN	NaN	10.9333333333333	87.4666666666667	65.6	65.6	142.133333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	37	37	3.6	trial_going	n/a	211544.643786514	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	54.6666666666667	142.133333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	38	38	3.7	trial_going	n/a	211544.743884404	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	43.7333333333333	109.333333333333	120.266666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	39	39	3.8	trial_going	n/a	211544.843927911	NaN	NaN	NaN	NaN	NaN	164	109.333333333333	43.7333333333333	153.066666666667	87.4666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	40	40	3.9	trial_going	n/a	211544.943827196	NaN	NaN	NaN	NaN	NaN	164	120.266666666667	164	142.133333333333	0
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	41	41	4	trial_going	n/a	211545.043843361	NaN	NaN	NaN	NaN	NaN	76.5333333333333	65.6	98.4	98.4	65.6
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	42	42	4.1	trial_going	n/a	211545.143827677	NaN	NaN	NaN	NaN	NaN	76.5333333333333	32.8	32.8	87.4666666666667	131.2
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	43	43	4.2	trial_going	n/a	211545.243854959	NaN	NaN	NaN	NaN	NaN	131.2	153.066666666667	153.066666666667	65.6	87.4666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	44	44	4.3	trial_going	n/a	211545.344029166	NaN	NaN	NaN	NaN	NaN	131.2	131.2	0	76.5333333333333	98.4
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	45	45	4.4	trial_going	n/a	211545.444002065	NaN	NaN	NaN	NaN	NaN	21.8666666666667	131.2	87.4666666666667	153.066666666667	76.5333333333333
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	46	46	4.5	trial_going	n/a	211545.54400561	NaN	NaN	NaN	NaN	NaN	21.8666666666667	0	109.333333333333	87.4666666666667	98.4
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	47	47	4.6	trial_going	n/a	211545.64395327	NaN	NaN	NaN	NaN	NaN	76.5333333333333	153.066666666667	153.066666666667	131.2	120.266666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	48	48	4.7	trial_going	n/a	211545.743924065	NaN	NaN	NaN	NaN	NaN	76.5333333333333	109.333333333333	164	10.9333333333333	32.8
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	49	49	4.8	trial_going	n/a	211545.843927009	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	21.8666666666667	10.9333333333333	87.4666666666667
grating	left	7	6	1	0	5	105	0.8	3.2	82	NA	NO RESPONSE	NaN	50	50	4.9	trial_going	n/a	211545.943944977	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	0	43.7333333333333	76.5333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	51	51	5	return_to_base_contrast	n/a	211546.043961743	NaN	NaN	NaN	NaN	NaN	43.7333333333333	43.7333333333333	10.9333333333333	164	98.4
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	52	52	5.1	at_base_contrast	n/a	211546.143986922	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	21.8666666666667	164	164
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	53	53	5.2	at_base_contrast	n/a	211546.243990467	NaN	NaN	NaN	NaN	NaN	109.333333333333	65.6	98.4	120.266666666667	32.8
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	54	54	5.3	at_base_contrast	n/a	211546.343989806	NaN	NaN	NaN	NaN	NaN	109.333333333333	54.6666666666667	98.4	109.333333333333	120.266666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	55	55	5.4	at_base_contrast	n/a	211546.444004468	NaN	NaN	NaN	NaN	NaN	10.9333333333333	142.133333333333	131.2	142.133333333333	65.6
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	56	56	5.5	at_base_contrast	n/a	211546.543987583	NaN	NaN	NaN	NaN	NaN	10.9333333333333	164	10.9333333333333	65.6	120.266666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	57	57	5.6	at_base_contrast	n/a	211546.643989926	NaN	NaN	NaN	NaN	NaN	164	0	120.266666666667	43.7333333333333	109.333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	58	58	5.7	at_base_contrast	n/a	211546.74402502	NaN	NaN	NaN	NaN	NaN	164	54.6666666666667	87.4666666666667	65.6	21.8666666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	59	59	5.8	at_base_contrast	n/a	211546.844049898	NaN	NaN	NaN	NaN	NaN	98.4	164	76.5333333333333	142.133333333333	76.5333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	60	60	5.9	at_base_contrast	n/a	211546.944071772	NaN	NaN	NaN	NaN	NaN	98.4	65.6	98.4	131.2	142.133333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	61	61	6	at_base_contrast	n/a	211547.044080125	NaN	NaN	NaN	NaN	NaN	131.2	65.6	164	153.066666666667	76.5333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	62	62	6.1	at_base_contrast	n/a	211547.144112214	NaN	NaN	NaN	NaN	NaN	131.2	10.9333333333333	54.6666666666667	21.8666666666667	65.6
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	63	63	6.2	at_base_contrast	n/a	211547.244031029	NaN	NaN	NaN	NaN	NaN	87.4666666666667	98.4	43.7333333333333	131.2	109.333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	64	64	6.3	at_base_contrast	n/a	211547.343988905	NaN	NaN	NaN	NaN	NaN	87.4666666666667	21.8666666666667	54.6666666666667	43.7333333333333	98.4
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	65	65	6.4	at_base_contrast	n/a	211547.444154399	NaN	NaN	NaN	NaN	NaN	153.066666666667	65.6	153.066666666667	32.8	164
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	66	66	6.5	at_base_contrast	n/a	211547.544126997	NaN	NaN	NaN	NaN	NaN	153.066666666667	153.066666666667	131.2	65.6	54.6666666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	67	67	6.6	at_base_contrast	n/a	211547.644178917	NaN	NaN	NaN	NaN	NaN	87.4666666666667	120.266666666667	32.8	0	142.133333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	68	68	6.7	at_base_contrast	n/a	211547.744189373	NaN	NaN	NaN	NaN	NaN	87.4666666666667	32.8	109.333333333333	43.7333333333333	131.2
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	69	69	6.8	at_base_contrast	n/a	211547.844184505	NaN	NaN	NaN	NaN	NaN	21.8666666666667	120.266666666667	0	10.9333333333333	21.8666666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	70	70	6.9	at_base_contrast	n/a	211547.9442202	NaN	NaN	NaN	NaN	NaN	21.8666666666667	54.6666666666667	164	0	54.6666666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	71	71	7	at_base_contrast	n/a	211548.044231858	NaN	NaN	NaN	NaN	NaN	142.133333333333	54.6666666666667	10.9333333333333	43.7333333333333	10.9333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	72	72	7.1	at_base_contrast	n/a	211548.144229695	NaN	NaN	NaN	NaN	NaN	142.133333333333	76.5333333333333	21.8666666666667	142.133333333333	164
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	73	73	7.2	at_base_contrast	n/a	211548.244180659	NaN	NaN	NaN	NaN	NaN	142.133333333333	32.8	120.266666666667	0	10.9333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	74	74	7.3	at_base_contrast	n/a	211548.344274343	NaN	NaN	NaN	NaN	NaN	142.133333333333	43.7333333333333	54.6666666666667	142.133333333333	54.6666666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	75	75	7.4	at_base_contrast	n/a	211548.444290808	NaN	NaN	NaN	NaN	NaN	153.066666666667	43.7333333333333	109.333333333333	54.6666666666667	131.2
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	76	76	7.5	at_base_contrast	n/a	211548.544148029	NaN	NaN	NaN	NaN	NaN	153.066666666667	65.6	10.9333333333333	54.6666666666667	10.9333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	77	77	7.6	at_base_contrast	n/a	211548.644312021	NaN	NaN	NaN	NaN	NaN	32.8	76.5333333333333	87.4666666666667	65.6	43.7333333333333
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	78	78	7.7	at_base_contrast	n/a	211548.744311961	NaN	NaN	NaN	NaN	NaN	32.8	153.066666666667	10.9333333333333	109.333333333333	120.266666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	79	79	7.8	at_base_contrast	n/a	211548.844329929	NaN	NaN	NaN	NaN	NaN	98.4	142.133333333333	43.7333333333333	21.8666666666667	98.4
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	80	80	7.9	at_base_contrast	n/a	211548.944347295	NaN	NaN	NaN	NaN	NaN	98.4	43.7333333333333	98.4	65.6	164
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	81	81	8	at_base_contrast	n/a	211549.044364361	NaN	NaN	NaN	NaN	NaN	54.6666666666667	164	0	54.6666666666667	120.266666666667
grating	left	7	6	1	0	5	105	0	3.2	82	NA	NO RESPONSE	NaN	82	82	8.1	at_base_contrast	n/a	211549.144375418	NaN	NaN	NaN	NaN	NaN	54.6666666666667	120.266666666667	76.5333333333333	142.133333333333	120.266666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	1	83	8.2	trial_start	n/a	211549.244380466	NaN	NaN	NaN	NaN	NaN	98.4	142.133333333333	43.7333333333333	10.9333333333333	109.333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	2	84	8.3	trial_going	n/a	211549.344383711	NaN	NaN	NaN	NaN	NaN	98.4	87.4666666666667	43.7333333333333	164	98.4
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	3	85	8.4	trial_going	n/a	211549.444403482	NaN	NaN	NaN	NaN	NaN	153.066666666667	0	87.4666666666667	65.6	32.8
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	4	86	8.5	trial_going	n/a	211549.544406126	NaN	NaN	NaN	NaN	NaN	153.066666666667	164	87.4666666666667	131.2	21.8666666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	5	87	8.6	trial_going	n/a	211549.644416882	NaN	NaN	NaN	NaN	NaN	131.2	109.333333333333	10.9333333333333	65.6	0
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	6	88	8.7	trial_going	n/a	211549.744433648	NaN	NaN	NaN	NaN	NaN	131.2	10.9333333333333	76.5333333333333	32.8	98.4
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	7	89	8.8	trial_going	n/a	211549.844448611	NaN	NaN	NaN	NaN	NaN	65.6	164	142.133333333333	10.9333333333333	76.5333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	8	90	8.9	trial_going	n/a	211549.944459367	NaN	NaN	NaN	NaN	NaN	65.6	43.7333333333333	109.333333333333	153.066666666667	98.4
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	9	91	9	trial_going	n/a	211550.044479739	NaN	NaN	NaN	NaN	NaN	10.9333333333333	164	32.8	54.6666666666667	153.066666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	10	92	9.1	trial_going	n/a	211550.144483284	NaN	NaN	NaN	NaN	NaN	10.9333333333333	21.8666666666667	164	153.066666666667	142.133333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	11	93	9.2	trial_going	n/a	211550.244524087	NaN	NaN	NaN	NaN	NaN	87.4666666666667	0	164	87.4666666666667	153.066666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	12	94	9.3	trial_going	n/a	211550.344514412	NaN	NaN	NaN	NaN	NaN	87.4666666666667	153.066666666667	153.066666666667	65.6	65.6
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	13	95	9.4	trial_going	n/a	211550.444533581	NaN	NaN	NaN	NaN	NaN	153.066666666667	142.133333333333	65.6	153.066666666667	10.9333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	14	96	9.5	trial_going	n/a	211550.544605632	NaN	NaN	NaN	NaN	NaN	153.066666666667	54.6666666666667	109.333333333333	65.6	120.266666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	15	97	9.6	trial_going	n/a	211550.644690002	NaN	NaN	NaN	NaN	NaN	98.4	10.9333333333333	142.133333333333	54.6666666666667	153.066666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	16	98	9.7	trial_going	n/a	211550.744701059	NaN	NaN	NaN	NaN	NaN	98.4	109.333333333333	65.6	32.8	21.8666666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	17	99	9.8	trial_going	n/a	211550.844594034	NaN	NaN	NaN	NaN	NaN	0	65.6	120.266666666667	153.066666666667	98.4
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	18	100	9.9	trial_going	n/a	211550.94462402	NaN	NaN	NaN	NaN	NaN	0	153.066666666667	142.133333333333	65.6	164
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	19	101	10	trial_going	n/a	211551.044619453	NaN	NaN	NaN	NaN	NaN	21.8666666666667	153.066666666667	109.333333333333	21.8666666666667	109.333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	20	102	10.1	trial_going	n/a	211551.144632914	NaN	NaN	NaN	NaN	NaN	21.8666666666667	98.4	87.4666666666667	142.133333333333	153.066666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	21	103	10.2	trial_going	n/a	211551.244640065	NaN	NaN	NaN	NaN	NaN	43.7333333333333	153.066666666667	164	76.5333333333333	0
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	22	104	10.3	trial_going	n/a	211551.344653526	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	153.066666666667	43.7333333333333	10.9333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	23	105	10.4	trial_going	n/a	211551.444751717	NaN	NaN	NaN	NaN	NaN	21.8666666666667	43.7333333333333	21.8666666666667	120.266666666667	120.266666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	24	106	10.5	trial_going	n/a	211551.544743844	NaN	NaN	NaN	NaN	NaN	21.8666666666667	0	76.5333333333333	76.5333333333333	142.133333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	25	107	10.6	trial_going	n/a	211551.644723954	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	43.7333333333333	0	43.7333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	26	108	10.7	trial_going	n/a	211551.744757245	NaN	NaN	NaN	NaN	NaN	43.7333333333333	98.4	21.8666666666667	54.6666666666667	21.8666666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	27	109	10.8	trial_going	n/a	211551.84481878	NaN	NaN	NaN	NaN	NaN	120.266666666667	43.7333333333333	54.6666666666667	65.6	10.9333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	28	110	10.9	trial_going	n/a	211551.944757125	NaN	NaN	NaN	NaN	NaN	120.266666666667	131.2	54.6666666666667	43.7333333333333	164
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	29	111	11	trial_going	n/a	211552.044797026	NaN	NaN	NaN	NaN	NaN	76.5333333333333	109.333333333333	142.133333333333	21.8666666666667	0
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	30	112	11.1	trial_going	n/a	211552.144819501	NaN	NaN	NaN	NaN	NaN	76.5333333333333	21.8666666666667	21.8666666666667	131.2	153.066666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	31	113	11.2	trial_going	n/a	211552.244772869	NaN	NaN	NaN	NaN	NaN	32.8	43.7333333333333	10.9333333333333	87.4666666666667	164
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	32	114	11.3	trial_going	n/a	211552.344778518	NaN	NaN	NaN	NaN	NaN	32.8	21.8666666666667	0	43.7333333333333	54.6666666666667
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	33	115	11.4	trial_going	n/a	211552.444819921	NaN	NaN	NaN	NaN	NaN	21.8666666666667	98.4	131.2	153.066666666667	43.7333333333333
grating	left	7	6	2	8.2	5	120	0.8	3.7	87	NA	NO RESPONSE	NaN	34	116	11.5	trial_going	n/a	211552.54481265	NaN	NaN	NaN	NaN	NaN	21.8666666666667	21.8666666666667	43.7333333333333	54.6666666666667	164
