onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
123.2	0.4	n/a	n/a	middle	32	5	dim	7
127	0.4	n/a	n/a	middle	33	5	dim	7
129.2	5	105	0.8	right	17	5	grating	7
130.1	5	75	0.2	left	17	5	grating	7
130.3	0.4	n/a	n/a	middle	34	5	dim	7
135.5	0.4	n/a	n/a	middle	35	5	dim	7
137.7	5	90	0.2	right	18	5	grating	7
138	5	150	0.8	left	18	5	grating	7
140.1	0.4	n/a	n/a	middle	36	5	dim	7
144.4	0.4	n/a	n/a	middle	37	5	dim	7
146.1	5	0	0.2	right	19	5	grating	7
146.7	5	135	0.2	left	19	5	grating	7
149.7	0.4	n/a	n/a	middle	38	5	dim	7
154.3	0.4	n/a	n/a	middle	39	5	dim	7
154.5	5	60	0.8	right	20	5	grating	7
154.8	5	15	0.8	left	20	5	grating	7
158.3	0.4	n/a	n/a	middle	40	5	dim	7
162.7	5	165	0.2	left	21	5	grating	7
162.7	5	60	0.2	right	21	5	grating	7
162.7	0.4	n/a	n/a	middle	41	5	dim	7
167.3	0.4	n/a	n/a	middle	42	5	dim	7
170.6	5	60	0.8	left	22	5	grating	7
170.6	5	0	0.2	right	22	5	grating	7
172.4	0.4	n/a	n/a	middle	43	5	dim	7
177.4	0.4	n/a	n/a	middle	44	5	dim	7
178.1	5	60	0.2	left	23	5	grating	7
178.5	5	60	0.8	right	23	5	grating	7
180.5	0.4	n/a	n/a	middle	45	5	dim	7
183.8	0.4	n/a	n/a	middle	46	5	dim	7
186.1	5	120	0.8	right	24	5	grating	7
186.2	5	120	0.2	left	24	5	grating	7
187.4	0.4	n/a	n/a	middle	47	5	dim	7
190.3	0.4	n/a	n/a	middle	48	5	dim	7
193.3	0.4	n/a	n/a	middle	49	5	dim	7
193.8	5	90	0.8	left	25	5	grating	7
193.8	5	90	0.8	right	25	5	grating	7
196.1	0.4	n/a	n/a	middle	50	5	dim	7
201.1	0.4	n/a	n/a	middle	51	5	dim	7
201.4	5	75	0.2	right	26	5	grating	7
201.6	5	30	0.8	left	26	5	grating	7
206.3	0.4	n/a	n/a	middle	52	5	dim	7
209.4	5	15	0.2	left	27	5	grating	7
209.8	5	165	0.2	right	27	5	grating	7
211.1	0.4	n/a	n/a	middle	53	5	dim	7
213.9	0.4	n/a	n/a	middle	54	5	dim	7
216.9	5	135	0.8	left	28	5	grating	7
217.3	5	150	0.2	right	28	5	grating	7
218.5	0.4	n/a	n/a	middle	55	5	dim	7
221.4	0.4	n/a	n/a	middle	56	5	dim	7
225.2	0.4	n/a	n/a	middle	57	5	dim	7
225.4	5	45	0.8	left	29	5	grating	7
225.5	5	150	0.8	right	29	5	grating	7
230.2	0.4	n/a	n/a	middle	58	5	dim	7
233	0.4	n/a	n/a	middle	59	5	dim	7
233.3	5	45	0.2	right	30	5	grating	7
233.7	5	120	0.8	left	30	5	grating	7
237.3	0.4	n/a	n/a	middle	60	5	dim	7
241.4	5	150	0.2	right	31	5	grating	7
241.6	0.4	n/a	n/a	middle	61	5	dim	7
241.7	5	45	0.8	left	31	5	grating	7
246.3	0.4	n/a	n/a	middle	62	5	dim	7
249.4	0.4	n/a	n/a	middle	63	5	dim	7
249.8	5	135	0.2	left	32	5	grating	7
250.1	5	165	0.8	right	32	5	grating	7
253.5	0.4	n/a	n/a	middle	64	5	dim	7
258	5	60	0.8	left	33	5	grating	7
258.4	5	165	0.2	right	33	5	grating	7
258.8	0.4	n/a	n/a	middle	65	5	dim	7
264.1	0.4	n/a	n/a	middle	66	5	dim	7
265.6	5	45	0.2	left	34	5	grating	7
266.4	5	15	0.2	right	34	5	grating	7
268.3	0.4	n/a	n/a	middle	67	5	dim	7
273.2	0.4	n/a	n/a	middle	68	5	dim	7
273.4	5	165	0.8	left	35	5	grating	7
274	5	165	0.8	right	35	5	grating	7
276.5	0.4	n/a	n/a	middle	69	5	dim	7
279.7	0.4	n/a	n/a	middle	70	5	dim	7
281.9	5	150	0.8	left	36	5	grating	7
282	5	30	0.2	right	36	5	grating	7
283.4	0.4	n/a	n/a	middle	71	5	dim	7
288.1	0.4	n/a	n/a	middle	72	5	dim	7
290.2	5	45	0.8	right	37	5	grating	7
290.5	5	0	0.2	left	37	5	grating	7
291.9	0.4	n/a	n/a	middle	73	5	dim	7
297.3	0.4	n/a	n/a	middle	74	5	dim	7
298	5	105	0.8	left	38	5	grating	7
298	5	105	0.2	right	38	5	grating	7
302.3	0.4	n/a	n/a	middle	75	5	dim	7
305.5	5	105	0.2	right	39	5	grating	7
305.6	0.4	n/a	n/a	middle	76	5	dim	7
306.1	5	60	0.2	left	39	5	grating	7
308.5	0.4	n/a	n/a	middle	77	5	dim	7
313.5	0.4	n/a	n/a	middle	78	5	dim	7
313.7	5	15	0.8	right	40	5	grating	7
314.6	5	15	0.2	left	40	5	grating	7
318.5	0.4	n/a	n/a	middle	79	5	dim	7
321.2	0.4	n/a	n/a	middle	80	5	dim	7
322.3	5	30	0.8	right	41	5	grating	7
323.2	5	30	0.8	left	41	5	grating	7
325.9	0.4	n/a	n/a	middle	81	5	dim	7
328.7	0.4	n/a	n/a	middle	82	5	dim	7
330.2	5	0	0.2	right	42	5	grating	7
331.7	5	0	0.2	left	42	5	grating	7
332.9	0.4	n/a	n/a	middle	83	5	dim	7
338.7	5	105	0.8	right	43	5	grating	7
340.4	5	105	0.2	left	43	5	grating	7
346.3	5	30	0.2	right	44	5	grating	7
348.6	5	75	0.2	left	44	5	grating	7
354.5	5	135	0.8	right	45	5	grating	7
356.1	5	45	0.2	left	45	5	grating	7
363	5	75	0.8	right	46	5	grating	7
363.7	5	135	0.8	left	46	5	grating	7
370.9	5	45	0.2	right	47	5	grating	7
372.4	5	105	0.8	left	47	5	grating	7
378.9	5	120	0.8	right	48	5	grating	7
380.4	5	120	0.2	left	48	5	grating	7
