onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
127.7	0.4	n/a	n/a	middle	35	5	dim	0
129.2	5	90	0.2	right	17	5	grating	0
131	5	15	0.2	left	17	5	grating	0
132.4	0.4	n/a	n/a	middle	36	5	dim	0
135.3	0.4	n/a	n/a	middle	37	5	dim	0
137.6	5	135	0.8	right	18	5	grating	0
137.7	0.4	n/a	n/a	middle	38	5	dim	0
139.2	5	135	0.8	left	18	5	grating	0
141.9	0.4	n/a	n/a	middle	39	5	dim	0
146.3	5	15	0.2	right	19	5	grating	0
146.7	0.4	n/a	n/a	middle	40	5	dim	0
147	5	30	0.2	left	19	5	grating	0
151.2	0.4	n/a	n/a	middle	41	5	dim	0
154.3	5	45	0.8	right	20	5	grating	0
154.5	0.4	n/a	n/a	middle	42	5	dim	0
155.2	5	45	0.2	left	20	5	grating	0
158.5	0.4	n/a	n/a	middle	43	5	dim	0
161.4	0.4	n/a	n/a	middle	44	5	dim	0
162.1	5	165	0.8	right	21	5	grating	0
163.4	5	105	0.2	left	21	5	grating	0
165.4	0.4	n/a	n/a	middle	45	5	dim	0
168.4	0.4	n/a	n/a	middle	46	5	dim	0
170.7	5	105	0.8	right	22	5	grating	0
171.1	5	135	0.8	left	22	5	grating	0
172.9	0.4	n/a	n/a	middle	47	5	dim	0
176.5	0.4	n/a	n/a	middle	48	5	dim	0
178.6	5	120	0.2	left	23	5	grating	0
178.7	5	30	0.8	right	23	5	grating	0
179.6	0.4	n/a	n/a	middle	49	5	dim	0
183.7	0.4	n/a	n/a	middle	50	5	dim	0
186.3	5	45	0.8	left	24	5	grating	0
186.5	0.4	n/a	n/a	middle	51	5	dim	0
187.1	5	45	0.2	right	24	5	grating	0
189.7	0.4	n/a	n/a	middle	52	5	dim	0
192.3	0.4	n/a	n/a	middle	53	5	dim	0
195	5	90	0.8	left	25	5	grating	0
195.4	5	30	0.2	right	25	5	grating	0
195.9	0.4	n/a	n/a	middle	54	5	dim	0
200.9	0.4	n/a	n/a	middle	55	5	dim	0
203.5	5	105	0.8	left	26	5	grating	0
204	5	75	0.8	right	26	5	grating	0
205.1	0.4	n/a	n/a	middle	56	5	dim	0
208.6	0.4	n/a	n/a	middle	57	5	dim	0
211	5	165	0.2	left	27	5	grating	0
212	5	150	0.8	right	27	5	grating	0
212.9	0.4	n/a	n/a	middle	58	5	dim	0
217.2	0.4	n/a	n/a	middle	59	5	dim	0
219.2	5	45	0.8	left	28	5	grating	0
220.6	0.4	n/a	n/a	middle	60	5	dim	0
220.7	5	165	0.8	right	28	5	grating	0
223.5	0.4	n/a	n/a	middle	61	5	dim	0
227	5	60	0.8	left	29	5	grating	0
228.6	5	165	0.2	right	29	5	grating	0
228.8	0.4	n/a	n/a	middle	62	5	dim	0
232.7	0.4	n/a	n/a	middle	63	5	dim	0
235.1	5	135	0.2	left	30	5	grating	0
236.1	5	105	0.2	right	30	5	grating	0
238	0.4	n/a	n/a	middle	64	5	dim	0
241.8	0.4	n/a	n/a	middle	65	5	dim	0
243.3	5	150	0.2	left	31	5	grating	0
244	5	150	0.2	right	31	5	grating	0
247	0.4	n/a	n/a	middle	66	5	dim	0
250.8	5	0	0.2	left	32	5	grating	0
251.8	0.4	n/a	n/a	middle	67	5	dim	0
252.5	5	60	0.8	right	32	5	grating	0
255.7	0.4	n/a	n/a	middle	68	5	dim	0
258.1	0.4	n/a	n/a	middle	69	5	dim	0
259.4	5	120	0.2	left	33	5	grating	0
261	5	90	0.8	right	33	5	grating	0
261.2	0.4	n/a	n/a	middle	70	5	dim	0
264.9	0.4	n/a	n/a	middle	71	5	dim	0
267.5	5	75	0.2	left	34	5	grating	0
268.9	5	0	0.2	right	34	5	grating	0
270	0.4	n/a	n/a	middle	72	5	dim	0
275.2	5	30	0.8	left	35	5	grating	0
275.2	0.4	n/a	n/a	middle	73	5	dim	0
277.5	5	150	0.2	right	35	5	grating	0
279.5	0.4	n/a	n/a	middle	74	5	dim	0
283.3	0.4	n/a	n/a	middle	75	5	dim	0
283.9	5	15	0.2	left	36	5	grating	0
285.8	5	60	0.8	right	36	5	grating	0
288.2	0.4	n/a	n/a	middle	76	5	dim	0
291.7	0.4	n/a	n/a	middle	77	5	dim	0
292.5	5	75	0.8	left	37	5	grating	0
293.3	5	150	0.8	right	37	5	grating	0
296.1	0.4	n/a	n/a	middle	78	5	dim	0
299.5	0.4	n/a	n/a	middle	79	5	dim	0
300.8	5	30	0.8	left	38	5	grating	0
301.6	5	120	0.8	right	38	5	grating	0
302.2	0.4	n/a	n/a	middle	80	5	dim	0
306	0.4	n/a	n/a	middle	81	5	dim	0
308.5	0.4	n/a	n/a	middle	82	5	dim	0
308.7	5	0	0.2	left	39	5	grating	0
309.5	5	30	0.2	right	39	5	grating	0
312.5	0.4	n/a	n/a	middle	83	5	dim	0
317.1	5	0	0.2	right	40	5	grating	0
317.4	5	90	0.2	left	40	5	grating	0
324.6	5	135	0.2	right	41	5	grating	0
326	5	0	0.2	left	41	5	grating	0
333.1	5	90	0.8	right	42	5	grating	0
333.5	5	15	0.8	left	42	5	grating	0
341.1	5	75	0.2	left	43	5	grating	0
341.7	5	135	0.2	right	43	5	grating	0
348.9	5	105	0.2	left	44	5	grating	0
349.2	5	15	0.8	right	44	5	grating	0
356.8	5	165	0.2	left	45	5	grating	0
357	5	45	0.8	right	45	5	grating	0
364.5	5	0	0.2	right	46	5	grating	0
365.4	5	45	0.2	left	46	5	grating	0
372.4	5	75	0.2	right	47	5	grating	0
372.9	5	0	0.2	left	47	5	grating	0
380.3	5	120	0.8	right	48	5	grating	0
380.7	5	30	0.2	left	48	5	grating	0
