onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
0	5	165	0.8	left	1	6	grating	1
0	5	120	0.8	right	1	6	grating	1
2.4	0.4	n/a	n/a	middle	1	6	dim	1
5.9	0.4	n/a	n/a	middle	2	6	dim	1
7.7	5	165	0.8	right	2	6	grating	1
8.1	5	150	0.2	left	2	6	grating	1
10.5	0.4	n/a	n/a	middle	3	6	dim	1
15	0.4	n/a	n/a	middle	4	6	dim	1
15.6	5	60	0.8	right	3	6	grating	1
16.2	5	0	0.2	left	3	6	grating	1
19.5	0.4	n/a	n/a	middle	5	6	dim	1
21.9	0.4	n/a	n/a	middle	6	6	dim	1
24.2	5	150	0.8	right	4	6	grating	1
24.7	5	30	0.2	left	4	6	grating	1
25.4	0.4	n/a	n/a	middle	7	6	dim	1
30.5	0.4	n/a	n/a	middle	8	6	dim	1
32.4	5	60	0.8	right	5	6	grating	1
33.4	5	45	0.8	left	5	6	grating	1
33.8	0.4	n/a	n/a	middle	9	6	dim	1
38	0.4	n/a	n/a	middle	10	6	dim	1
40.6	5	45	0.2	right	6	6	grating	1
40.9	5	30	0.8	left	6	6	grating	1
41.3	0.4	n/a	n/a	middle	11	6	dim	1
44	0.4	n/a	n/a	middle	12	6	dim	1
47.6	0.4	n/a	n/a	middle	13	6	dim	1
49.3	5	135	0.2	left	7	6	grating	1
49.3	5	0	0.2	right	7	6	grating	1
52.5	0.4	n/a	n/a	middle	14	6	dim	1
57.1	5	90	0.8	left	8	6	grating	1
57.5	5	165	0.2	right	8	6	grating	1
57.9	0.4	n/a	n/a	middle	15	6	dim	1
62.9	0.4	n/a	n/a	middle	16	6	dim	1
65	5	90	0.8	right	9	6	grating	1
65.1	5	120	0.2	left	9	6	grating	1
65.5	0.4	n/a	n/a	middle	17	6	dim	1
68.9	0.4	n/a	n/a	middle	18	6	dim	1
72	0.4	n/a	n/a	middle	19	6	dim	1
72.9	5	0	0.2	left	10	6	grating	1
73.5	5	30	0.2	right	10	6	grating	1
75.3	0.4	n/a	n/a	middle	20	6	dim	1
80.7	0.4	n/a	n/a	middle	21	6	dim	1
81.4	5	15	0.2	left	11	6	grating	1
81.7	5	105	0.2	right	11	6	grating	1
84.7	0.4	n/a	n/a	middle	22	6	dim	1
89.4	0.4	n/a	n/a	middle	23	6	dim	1
89.8	5	45	0.8	right	12	6	grating	1
90.1	5	30	0.8	left	12	6	grating	1
94.4	0.4	n/a	n/a	middle	24	6	dim	1
97.3	0.4	n/a	n/a	middle	25	6	dim	1
97.6	5	15	0.8	right	13	6	grating	1
98.4	5	90	0.8	left	13	6	grating	1
102.4	0.4	n/a	n/a	middle	26	6	dim	1
105.1	0.4	n/a	n/a	middle	27	6	dim	1
105.4	5	75	0.2	right	14	6	grating	1
106.8	5	105	0.2	left	14	6	grating	1
109.8	0.4	n/a	n/a	middle	28	6	dim	1
113.5	5	60	0.2	right	15	6	grating	1
114.4	0.4	n/a	n/a	middle	29	6	dim	1
115.5	5	150	0.8	left	15	6	grating	1
119	0.4	n/a	n/a	middle	30	6	dim	1
121.2	5	120	0.2	right	16	6	grating	1
121.8	0.4	n/a	n/a	middle	31	6	dim	1
123.8	5	90	0.2	left	16	6	grating	1
125.5	0.4	n/a	n/a	middle	32	6	dim	1
128.7	5	60	0.2	right	17	6	grating	1
129.4	0.4	n/a	n/a	middle	33	6	dim	1
132	5	45	0.8	left	17	6	grating	1
133.4	0.4	n/a	n/a	middle	34	6	dim	1
136.4	5	45	0.2	right	18	6	grating	1
138.4	0.4	n/a	n/a	middle	35	6	dim	1
139.9	5	15	0.2	left	18	6	grating	1
142.9	0.4	n/a	n/a	middle	36	6	dim	1
144.2	5	165	0.2	right	19	6	grating	1
147.7	0.4	n/a	n/a	middle	37	6	dim	1
148.2	5	60	0.2	left	19	6	grating	1
151.7	0.4	n/a	n/a	middle	38	6	dim	1
151.9	5	90	0.2	right	20	6	grating	1
156.1	5	75	0.2	left	20	6	grating	1
157	0.4	n/a	n/a	middle	39	6	dim	1
159.6	0.4	n/a	n/a	middle	40	6	dim	1
160.1	5	135	0.8	right	21	6	grating	1
163.6	0.4	n/a	n/a	middle	41	6	dim	1
164.1	5	135	0.8	left	21	6	grating	1
166.8	0.4	n/a	n/a	middle	42	6	dim	1
168.6	5	30	0.8	right	22	6	grating	1
170.6	0.4	n/a	n/a	middle	43	6	dim	1
172	5	45	0.2	left	22	6	grating	1
175.1	0.4	n/a	n/a	middle	44	6	dim	1
177.1	5	15	0.2	right	23	6	grating	1
178.1	0.4	n/a	n/a	middle	45	6	dim	1
180.1	5	60	0.8	left	23	6	grating	1
182.3	0.4	n/a	n/a	middle	46	6	dim	1
185.6	5	135	0.8	right	24	6	grating	1
185.7	0.4	n/a	n/a	middle	47	6	dim	1
188.2	5	105	0.8	left	24	6	grating	1
190.8	0.4	n/a	n/a	middle	48	6	dim	1
193.6	0.4	n/a	n/a	middle	49	6	dim	1
