onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
0	5	30	0.2	left	1	6	grating	9
0	5	15	0.2	right	1	6	grating	9
3.6	0.4	n/a	n/a	middle	1	6	dim	9
7.6	5	15	0.2	right	2	6	grating	9
8.1	5	165	0.2	left	2	6	grating	9
8.1	0.4	n/a	n/a	middle	2	6	dim	9
13	0.4	n/a	n/a	middle	3	6	dim	9
15.8	5	0	0.2	left	3	6	grating	9
16.3	5	165	0.8	right	3	6	grating	9
16.3	0.4	n/a	n/a	middle	4	6	dim	9
19.6	0.4	n/a	n/a	middle	5	6	dim	9
23	0.4	n/a	n/a	middle	6	6	dim	9
23.7	5	60	0.8	left	4	6	grating	9
24.9	5	105	0.2	right	4	6	grating	9
27.4	0.4	n/a	n/a	middle	7	6	dim	9
32.1	5	105	0.2	left	5	6	grating	9
32.4	0.4	n/a	n/a	middle	8	6	dim	9
32.9	5	45	0.8	right	5	6	grating	9
37.1	0.4	n/a	n/a	middle	9	6	dim	9
40.1	5	120	0.2	left	6	6	grating	9
41.4	5	150	0.2	right	6	6	grating	9
42.2	0.4	n/a	n/a	middle	10	6	dim	9
47.3	0.4	n/a	n/a	middle	11	6	dim	9
47.6	5	45	0.2	left	7	6	grating	9
49.3	5	60	0.8	right	7	6	grating	9
50.2	0.4	n/a	n/a	middle	12	6	dim	9
55.2	0.4	n/a	n/a	middle	13	6	dim	9
55.6	5	75	0.8	left	8	6	grating	9
57.2	5	135	0.8	right	8	6	grating	9
60.5	0.4	n/a	n/a	middle	14	6	dim	9
63.7	5	90	0.8	left	9	6	grating	9
65.2	0.4	n/a	n/a	middle	15	6	dim	9
65.7	5	105	0.8	right	9	6	grating	9
70.3	0.4	n/a	n/a	middle	16	6	dim	9
72.2	5	75	0.8	left	10	6	grating	9
72.9	0.4	n/a	n/a	middle	17	6	dim	9
73.3	5	30	0.2	right	10	6	grating	9
77.3	0.4	n/a	n/a	middle	18	6	dim	9
80	5	45	0.8	left	11	6	grating	9
80.7	0.4	n/a	n/a	middle	19	6	dim	9
82	5	120	0.8	right	11	6	grating	9
85	0.4	n/a	n/a	middle	20	6	dim	9
88.5	5	90	0.2	left	12	6	grating	9
89.5	5	150	0.8	right	12	6	grating	9
90.1	0.4	n/a	n/a	middle	21	6	dim	9
93.6	0.4	n/a	n/a	middle	22	6	dim	9
96.7	5	150	0.2	left	13	6	grating	9
97.3	5	45	0.2	right	13	6	grating	9
98.3	0.4	n/a	n/a	middle	23	6	dim	9
101.2	0.4	n/a	n/a	middle	24	6	dim	9
104.2	5	150	0.8	left	14	6	grating	9
104.8	5	105	0.8	right	14	6	grating	9
105.2	0.4	n/a	n/a	middle	25	6	dim	9
109.5	0.4	n/a	n/a	middle	26	6	dim	9
112	5	60	0.8	left	15	6	grating	9
112.8	5	90	0.8	right	15	6	grating	9
114.1	0.4	n/a	n/a	middle	27	6	dim	9
117.4	0.4	n/a	n/a	middle	28	6	dim	9
120.2	5	0	0.2	left	16	6	grating	9
120.6	0.4	n/a	n/a	middle	29	6	dim	9
121.3	5	135	0.2	right	16	6	grating	9
125.8	0.4	n/a	n/a	middle	30	6	dim	9
128.3	5	135	0.8	left	17	6	grating	9
129.9	5	60	0.8	right	17	6	grating	9
130.1	0.4	n/a	n/a	middle	31	6	dim	9
132.7	0.4	n/a	n/a	middle	32	6	dim	9
136	5	165	0.8	left	18	6	grating	9
137	0.4	n/a	n/a	middle	33	6	dim	9
138	5	120	0.8	right	18	6	grating	9
139.9	0.4	n/a	n/a	middle	34	6	dim	9
143.8	5	0	0.2	left	19	6	grating	9
144.7	0.4	n/a	n/a	middle	35	6	dim	9
146.5	5	150	0.2	right	19	6	grating	9
149.7	0.4	n/a	n/a	middle	36	6	dim	9
152.3	5	105	0.8	left	20	6	grating	9
153.1	0.4	n/a	n/a	middle	37	6	dim	9
154.7	5	75	0.2	right	20	6	grating	9
155.9	0.4	n/a	n/a	middle	38	6	dim	9
160.6	5	135	0.2	left	21	6	grating	9
160.6	0.4	n/a	n/a	middle	39	6	dim	9
163.1	5	105	0.2	right	21	6	grating	9
163.9	0.4	n/a	n/a	middle	40	6	dim	9
167	0.4	n/a	n/a	middle	41	6	dim	9
168.2	5	165	0.8	left	22	6	grating	9
170	0.4	n/a	n/a	middle	42	6	dim	9
170.6	5	15	0.8	right	22	6	grating	9
172.6	0.4	n/a	n/a	middle	43	6	dim	9
176.6	5	45	0.2	left	23	6	grating	9
176.7	0.4	n/a	n/a	middle	44	6	dim	9
178.7	5	75	0.2	right	23	6	grating	9
180.3	0.4	n/a	n/a	middle	45	6	dim	9
184.6	5	135	0.8	left	24	6	grating	9
185	0.4	n/a	n/a	middle	46	6	dim	9
186.5	5	90	0.2	right	24	6	grating	9
188.9	0.4	n/a	n/a	middle	47	6	dim	9
192.4	0.4	n/a	n/a	middle	48	6	dim	9
192.7	5	105	0.2	left	25	6	grating	9
194.4	5	90	0.8	right	25	6	grating	9
194.9	0.4	n/a	n/a	middle	49	6	dim	9
197.9	0.4	n/a	n/a	middle	50	6	dim	9
201.1	5	60	0.2	left	26	6	grating	9
201.9	0.4	n/a	n/a	middle	51	6	dim	9
203.1	5	0	0.2	right	26	6	grating	9
205.5	0.4	n/a	n/a	middle	52	6	dim	9
209.1	5	90	0.2	left	27	6	grating	9
210.6	0.4	n/a	n/a	middle	53	6	dim	9
210.8	5	30	0.8	right	27	6	grating	9
213.1	0.4	n/a	n/a	middle	54	6	dim	9
216.6	5	165	0.2	left	28	6	grating	9
216.8	0.4	n/a	n/a	middle	55	6	dim	9
218.9	5	60	0.2	right	28	6	grating	9
220.8	0.4	n/a	n/a	middle	56	6	dim	9
223.6	0.4	n/a	n/a	middle	57	6	dim	9
224.1	5	75	0.2	left	29	6	grating	9
226.6	5	45	0.2	right	29	6	grating	9
227.6	0.4	n/a	n/a	middle	58	6	dim	9
232.3	5	60	0.2	left	30	6	grating	9
232.6	0.4	n/a	n/a	middle	59	6	dim	9
234.8	5	60	0.2	right	30	6	grating	9
235.6	0.4	n/a	n/a	middle	60	6	dim	9
238.4	0.4	n/a	n/a	middle	61	6	dim	9
240.3	5	150	0.8	left	31	6	grating	9
240.9	0.4	n/a	n/a	middle	62	6	dim	9
243.5	5	120	0.2	right	31	6	grating	9
245.3	0.4	n/a	n/a	middle	63	6	dim	9
247.7	0.4	n/a	n/a	middle	64	6	dim	9
249	5	15	0.8	left	32	6	grating	9
251	0.4	n/a	n/a	middle	65	6	dim	9
251.1	5	75	0.8	right	32	6	grating	9
256.4	0.4	n/a	n/a	middle	66	6	dim	9
256.6	5	0	0.2	left	33	6	grating	9
259.8	5	0	0.2	right	33	6	grating	9
261.1	0.4	n/a	n/a	middle	67	6	dim	9
264.2	0.4	n/a	n/a	middle	68	6	dim	9
264.5	5	150	0.2	left	34	6	grating	9
267.4	5	165	0.2	right	34	6	grating	9
268.7	0.4	n/a	n/a	middle	69	6	dim	9
271.5	0.4	n/a	n/a	middle	70	6	dim	9
272.7	5	30	0.2	left	35	6	grating	9
275.1	5	0	0.2	right	35	6	grating	9
275.8	0.4	n/a	n/a	middle	71	6	dim	9
280.3	5	120	0.8	left	36	6	grating	9
280.8	0.4	n/a	n/a	middle	72	6	dim	9
283.4	5	0	0.2	right	36	6	grating	9
285.9	0.4	n/a	n/a	middle	73	6	dim	9
288.9	5	135	0.2	left	37	6	grating	9
289.3	0.4	n/a	n/a	middle	74	6	dim	9
291	5	165	0.8	right	37	6	grating	9
293.2	0.4	n/a	n/a	middle	75	6	dim	9
297.2	5	120	0.2	left	38	6	grating	9
297.7	0.4	n/a	n/a	middle	76	6	dim	9
298.6	5	75	0.8	right	38	6	grating	9
302.2	0.4	n/a	n/a	middle	77	6	dim	9
305.8	5	15	0.8	left	39	6	grating	9
306	0.4	n/a	n/a	middle	78	6	dim	9
306.9	5	120	0.2	right	39	6	grating	9
