onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
0	5	90	0.8	left	1	5	grating	6
0	5	15	0.8	right	1	5	grating	6
4.2	0.4	n/a	n/a	middle	1	5	dim	6
6.9	0.4	n/a	n/a	middle	2	5	dim	6
7.8	5	120	0.8	left	2	5	grating	6
8.5	5	105	0.8	right	2	5	grating	6
10.9	0.4	n/a	n/a	middle	3	5	dim	6
14.1	0.4	n/a	n/a	middle	4	5	dim	6
15.6	5	60	0.2	left	3	5	grating	6
17.1	5	150	0.2	right	3	5	grating	6
18.6	0.4	n/a	n/a	middle	5	5	dim	6
23.2	5	30	0.2	left	4	5	grating	6
23.9	0.4	n/a	n/a	middle	6	5	dim	6
24.8	5	60	0.2	right	4	5	grating	6
27.8	0.4	n/a	n/a	middle	7	5	dim	6
31.1	5	75	0.2	left	5	5	grating	6
32.8	0.4	n/a	n/a	middle	8	5	dim	6
33.4	5	45	0.2	right	5	5	grating	6
36.9	0.4	n/a	n/a	middle	9	5	dim	6
38.6	5	120	0.8	left	6	5	grating	6
39.7	0.4	n/a	n/a	middle	10	5	dim	6
41.1	5	45	0.8	right	6	5	grating	6
43.7	0.4	n/a	n/a	middle	11	5	dim	6
46.4	0.4	n/a	n/a	middle	12	5	dim	6
46.6	5	135	0.8	left	7	5	grating	6
49.3	0.4	n/a	n/a	middle	13	5	dim	6
49.8	5	165	0.8	right	7	5	grating	6
53.7	0.4	n/a	n/a	middle	14	5	dim	6
54.4	5	60	0.8	left	8	5	grating	6
56.1	0.4	n/a	n/a	middle	15	5	dim	6
58.2	5	105	0.2	right	8	5	grating	6
60.3	0.4	n/a	n/a	middle	16	5	dim	6
62.5	5	150	0.2	left	9	5	grating	6
63.2	0.4	n/a	n/a	middle	17	5	dim	6
65.7	5	165	0.2	right	9	5	grating	6
67.3	0.4	n/a	n/a	middle	18	5	dim	6
70	5	120	0.2	left	10	5	grating	6
70.4	0.4	n/a	n/a	middle	19	5	dim	6
72.9	0.4	n/a	n/a	middle	20	5	dim	6
73.8	5	60	0.8	right	10	5	grating	6
77.6	0.4	n/a	n/a	middle	21	5	dim	6
77.9	5	150	0.8	left	11	5	grating	6
80	0.4	n/a	n/a	middle	22	5	dim	6
81.4	5	90	0.8	right	11	5	grating	6
84.2	0.4	n/a	n/a	middle	23	5	dim	6
85.9	5	90	0.2	left	12	5	grating	6
87.9	0.4	n/a	n/a	middle	24	5	dim	6
89.6	5	135	0.2	right	12	5	grating	6
91.6	0.4	n/a	n/a	middle	25	5	dim	6
94.4	5	30	0.8	left	13	5	grating	6
94.8	0.4	n/a	n/a	middle	26	5	dim	6
97.6	0.4	n/a	n/a	middle	27	5	dim	6
98.1	5	135	0.8	right	13	5	grating	6
102.3	5	165	0.2	left	14	5	grating	6
102.9	0.4	n/a	n/a	middle	28	5	dim	6
105.9	5	135	0.8	right	14	5	grating	6
108.2	0.4	n/a	n/a	middle	29	5	dim	6
110.5	5	165	0.2	left	15	5	grating	6
111.7	0.4	n/a	n/a	middle	30	5	dim	6
113.6	5	60	0.2	right	15	5	grating	6
114.9	0.4	n/a	n/a	middle	31	5	dim	6
118.5	5	0	0.2	left	16	5	grating	6
119.9	0.4	n/a	n/a	middle	32	5	dim	6
122	5	0	0.2	right	16	5	grating	6
122.7	0.4	n/a	n/a	middle	33	5	dim	6
125.3	0.4	n/a	n/a	middle	34	5	dim	6
127.2	5	30	0.2	left	17	5	grating	6
129	0.4	n/a	n/a	middle	35	5	dim	6
130.3	5	150	0.2	right	17	5	grating	6
131.8	0.4	n/a	n/a	middle	36	5	dim	6
134.5	0.4	n/a	n/a	middle	37	5	dim	6
135.7	5	90	0.8	left	18	5	grating	6
137.9	5	150	0.8	right	18	5	grating	6
138.3	0.4	n/a	n/a	middle	38	5	dim	6
141.9	0.4	n/a	n/a	middle	39	5	dim	6
143.2	5	135	0.2	left	19	5	grating	6
144.9	0.4	n/a	n/a	middle	40	5	dim	6
145.9	5	90	0.2	right	19	5	grating	6
148.7	0.4	n/a	n/a	middle	41	5	dim	6
151.2	5	75	0.8	left	20	5	grating	6
153.3	0.4	n/a	n/a	middle	42	5	dim	6
154.2	5	30	0.8	right	20	5	grating	6
156	0.4	n/a	n/a	middle	43	5	dim	6
159	5	15	0.2	left	21	5	grating	6
160.9	0.4	n/a	n/a	middle	44	5	dim	6
162.3	5	75	0.2	right	21	5	grating	6
165.8	0.4	n/a	n/a	middle	45	5	dim	6
167.2	5	150	0.8	left	22	5	grating	6
170.5	5	120	0.8	right	22	5	grating	6
170.9	0.4	n/a	n/a	middle	46	5	dim	6
174.3	0.4	n/a	n/a	middle	47	5	dim	6
175	5	75	0.8	left	23	5	grating	6
179	5	75	0.8	right	23	5	grating	6
179.5	0.4	n/a	n/a	middle	48	5	dim	6
182.7	5	30	0.8	left	24	5	grating	6
183.9	0.4	n/a	n/a	middle	49	5	dim	6
186.6	5	165	0.8	right	24	5	grating	6
187.2	0.4	n/a	n/a	middle	50	5	dim	6
190.8	5	90	0.2	left	25	5	grating	6
192.4	0.4	n/a	n/a	middle	51	5	dim	6
195	5	30	0.8	right	25	5	grating	6
197	0.4	n/a	n/a	middle	52	5	dim	6
199.2	5	0	0.2	left	26	5	grating	6
202.1	0.4	n/a	n/a	middle	53	5	dim	6
203.7	5	120	0.8	right	26	5	grating	6
206	0.4	n/a	n/a	middle	54	5	dim	6
207.4	5	45	0.2	left	27	5	grating	6
208.8	0.4	n/a	n/a	middle	55	5	dim	6
211.9	5	15	0.2	right	27	5	grating	6
213.7	0.4	n/a	n/a	middle	56	5	dim	6
215	5	45	0.8	left	28	5	grating	6
218.3	0.4	n/a	n/a	middle	57	5	dim	6
220.2	5	45	0.8	right	28	5	grating	6
222.9	5	0	0.2	left	29	5	grating	6
223.4	0.4	n/a	n/a	middle	58	5	dim	6
226.1	0.4	n/a	n/a	middle	59	5	dim	6
228.3	5	120	0.2	right	29	5	grating	6
229.6	0.4	n/a	n/a	middle	60	5	dim	6
231.3	5	15	0.2	left	30	5	grating	6
233.6	0.4	n/a	n/a	middle	61	5	dim	6
236.4	5	150	0.8	right	30	5	grating	6
237.6	0.4	n/a	n/a	middle	62	5	dim	6
239.5	5	165	0.8	left	31	5	grating	6
240.2	0.4	n/a	n/a	middle	63	5	dim	6
243.7	0.4	n/a	n/a	middle	64	5	dim	6
244.3	5	0	0.2	right	31	5	grating	6
247.5	5	165	0.8	left	32	5	grating	6
248.9	0.4	n/a	n/a	middle	65	5	dim	6
251.8	5	15	0.8	right	32	5	grating	6
254.2	0.4	n/a	n/a	middle	66	5	dim	6
255	5	0	0.2	left	33	5	grating	6
257.4	0.4	n/a	n/a	middle	67	5	dim	6
260.1	5	105	0.8	right	33	5	grating	6
261.9	0.4	n/a	n/a	middle	68	5	dim	6
263.7	5	120	0.2	left	34	5	grating	6
265.7	0.4	n/a	n/a	middle	69	5	dim	6
268.1	5	120	0.2	right	34	5	grating	6
270.2	0.4	n/a	n/a	middle	70	5	dim	6
271.4	5	105	0.8	left	35	5	grating	6
272.7	0.4	n/a	n/a	middle	71	5	dim	6
276.5	5	45	0.2	right	35	5	grating	6
276.9	0.4	n/a	n/a	middle	72	5	dim	6
279.8	5	150	0.2	left	36	5	grating	6
281.3	0.4	n/a	n/a	middle	73	5	dim	6
284.1	5	15	0.2	right	36	5	grating	6
285.8	0.4	n/a	n/a	middle	74	5	dim	6
287.4	5	75	0.2	left	37	5	grating	6
290.1	0.4	n/a	n/a	middle	75	5	dim	6
292.1	5	0	0.2	right	37	5	grating	6
293.9	0.4	n/a	n/a	middle	76	5	dim	6
296	5	105	0.2	left	38	5	grating	6
297.1	0.4	n/a	n/a	middle	77	5	dim	6
300.1	0.4	n/a	n/a	middle	78	5	dim	6
300.3	5	30	0.2	right	38	5	grating	6
302.6	0.4	n/a	n/a	middle	79	5	dim	6
304.7	5	135	0.2	left	39	5	grating	6
307.2	0.4	n/a	n/a	middle	80	5	dim	6
308.6	5	165	0.2	right	39	5	grating	6
311.5	0.4	n/a	n/a	middle	81	5	dim	6
313.1	5	45	0.2	left	40	5	grating	6
315.4	0.4	n/a	n/a	middle	82	5	dim	6
316.5	5	75	0.8	right	40	5	grating	6
319.4	0.4	n/a	n/a	middle	83	5	dim	6
321.2	5	60	0.2	left	41	5	grating	6
324.7	5	60	0.8	right	41	5	grating	6
329.1	5	45	0.8	left	42	5	grating	6
332.8	5	90	0.2	right	42	5	grating	6
337.5	5	60	0.8	left	43	5	grating	6
340.8	5	90	0.8	right	43	5	grating	6
345.4	5	15	0.8	left	44	5	grating	6
348.7	5	105	0.2	right	44	5	grating	6
353.3	5	15	0.8	left	45	5	grating	6
356.5	5	135	0.2	right	45	5	grating	6
361.2	5	105	0.8	left	46	5	grating	6
365.1	5	75	0.2	right	46	5	grating	6
369.8	5	135	0.8	left	47	5	grating	6
373.7	5	30	0.2	right	47	5	grating	6
377.3	5	105	0.2	left	48	5	grating	6
381.7	5	0	0.2	right	48	5	grating	6
