trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	326.9	5	135	0.8	41	3.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	335.6	5	150	0.8	42	3.099999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	343.7	5	0	0.2	43	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	351.4	5	75	0.8	44	3.2000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	359.6	5	120	0.8	45	2.7999999999999545	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	367.4	5	90	0.8	46	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	375.4	5	105	0.2	47	2.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	383.1	5	30	0.2	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	0	5	75	0.8	1	3.5999999999999996	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	8.6	5	105	0.8	2	2.700000000000001	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	16.3	5	0	0.2	3	3.3999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	24.7	5	15	0.8	4	2.599999999999998	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	32.3	5	150	0.2	5	3.1000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	40.4	5	15	0.2	6	3.3999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	48.8	5	30	0.8	7	3.1000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	56.9	5	60	0.2	8	3.3000000000000043	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	65.2	5	150	0.2	9	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	73.9	5	105	0.2	10	2.799999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	81.7	5	45	0.8	11	3.299999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	90	5	165	0.2	12	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	98.4	5	90	0.8	13	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	107	5	60	0.8	14	3.299999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	115.3	5	90	0.2	15	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	124	5	0	0.2	16	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	131.5	5	135	0.2	17	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	139.1	5	30	0.8	18	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	147.3	5	120	0.8	19	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	155.2	5	120	0.2	20	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	163.4	5	90	0.2	21	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	171	5	135	0.8	22	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	179.2	5	165	0.8	23	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	187.8	5	150	0.8	24	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	195.4	5	45	0.8	25	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	203.3	5	60	0.8	26	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	210.9	5	0	0.2	27	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	218.6	5	165	0.2	28	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	226.8	5	45	0.2	29	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	235.5	5	135	0.2	30	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	243.9	5	30	0.2	31	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	251.4	5	75	0.2	32	2.9999999999999716	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	259.4	5	165	0.8	33	3.2000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	267.6	5	135	0.8	34	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	275.5	5	60	0.2	35	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	283	5	105	0.2	36	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	291.3	5	45	0.2	37	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	299.6	5	75	0.8	38	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	307.5	5	105	0.8	39	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	315.5	5	30	0.2	40	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	323.6	5	15	0.2	41	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	331.1	5	75	0.2	42	2.7999999999999545	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	338.9	5	15	0.8	43	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	346.9	5	90	0.8	44	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	354.5	5	120	0.2	45	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	363.2	5	120	0.8	46	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	371.8	5	0	0.2	47	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	380.5	5	150	0.8	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
