side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	64.4	5	15	0.8	9	grating	3.299999999999997	82.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	72.7	5	45	0.2	10	grating	3.700000000000003	87.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	81.4	5	135	0.2	11	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	89.4	5	135	0.8	12	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	97.9	5	120	0.2	13	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	105.9	5	150	0.2	14	grating	3.3999999999999915	83.99999999999991	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	114.3	5	75	0.8	15	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	121.8	5	15	0.2	16	grating	3.700000000000003	87.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	130.5	5	30	0.8	17	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	138	5	45	0.2	18	grating	2.6999999999999886	76.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	145.7	5	60	0.8	19	grating	3.1000000000000227	81.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	153.8	5	30	0.2	20	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	162.3	5	150	0.2	21	grating	2.8999999999999773	78.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	170.2	5	90	0.8	22	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	178	5	0	0.2	23	grating	2.5999999999999943	75.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	185.6	5	165	0.8	24	grating	3.5999999999999943	85.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	194.2	5	105	0.8	25	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	202	5	90	0.2	26	grating	2.9000000000000057	79.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	209.9	5	150	0.8	27	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	217.4	5	150	0.8	28	grating	2.6999999999999886	76.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	225.1	5	120	0.8	29	grating	3.0999999999999943	80.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	233.2	5	90	0.8	30	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	241	5	0	0.2	31	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	249.2	5	90	0.2	32	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	257.7	5	165	0.2	33	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	265.7	5	45	0.8	34	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	274.2	5	75	0.8	35	grating	3.400000000000034	84.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	282.6	5	60	0.8	36	grating	3.6999999999999886	86.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	291.3	5	15	0.8	37	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	298.8	5	60	0.2	38	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	307.1	5	105	0.2	39	grating	3.099999999999966	80.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	315.2	5	120	0.2	40	grating	3.6999999999999886	86.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	323.9	5	120	0.8	41	grating	3.400000000000034	84.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	332.3	5	30	0.8	42	grating	3.099999999999966	80.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	340.4	5	30	0.2	43	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	348.2	5	75	0.2	44	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	356.2	5	45	0.8	45	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	364.2	5	0	0.2	46	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	371.8	5	60	0.2	47	grating	3.099999999999966	80.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	1	5	ga_dump/sub-05_task-contrast_run-01_ga_events.tsv	379.9	5	0	0.2	48	grating	35.10000000000002	401.0000000000002	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
