side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	2.7	0.4	n/a	n/a	1	dim	4.8	52	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	5.2	0.4	n/a	n/a	2	dim	2.3999999999999995	27.999999999999993	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	8	0.4	n/a	n/a	3	dim	4.299999999999999	46.99999999999999	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	12.7	0.4	n/a	n/a	4	dim	4.600000000000001	50.000000000000014	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	17.7	0.4	n/a	n/a	5	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	22.2	0.4	n/a	n/a	6	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	25.8	0.4	n/a	n/a	7	dim	2.400000000000002	28.00000000000002	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	28.6	0.4	n/a	n/a	8	dim	4.399999999999999	47.999999999999986	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	33.4	0.4	n/a	n/a	9	dim	4.400000000000006	48.00000000000006	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	38.2	0.4	n/a	n/a	10	dim	3.1999999999999957	35.99999999999996	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	41.8	0.4	n/a	n/a	11	dim	3.4000000000000057	38.00000000000006	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	45.6	0.4	n/a	n/a	12	dim	5	54	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	51	0.4	n/a	n/a	13	dim	3.700000000000003	41.00000000000003	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	55.1	0.4	n/a	n/a	14	dim	2.3999999999999986	27.999999999999986	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	57.9	0.4	n/a	n/a	15	dim	3.9000000000000057	43.00000000000006	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	62.2	0.4	n/a	n/a	16	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	65	0.4	n/a	n/a	17	dim	4.3999999999999915	47.999999999999915	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	69.8	0.4	n/a	n/a	18	dim	3.3999999999999915	37.999999999999915	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	73.6	0.4	n/a	n/a	19	dim	3.9000000000000057	43.00000000000006	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	77.9	0.4	n/a	n/a	20	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	81.5	0.4	n/a	n/a	21	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	85	0.4	n/a	n/a	22	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	87.7	0.4	n/a	n/a	23	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	92.2	0.4	n/a	n/a	24	dim	4.499999999999986	48.99999999999986	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	97.1	0.4	n/a	n/a	25	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	101.1	0.4	n/a	n/a	26	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	104.1	0.4	n/a	n/a	27	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	106.8	0.4	n/a	n/a	28	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	112	0.4	n/a	n/a	29	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	115.6	0.4	n/a	n/a	30	dim	4.5	49	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	120.5	0.4	n/a	n/a	31	dim	2.0999999999999943	24.999999999999943	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	123	0.4	n/a	n/a	32	dim	3.3999999999999915	37.999999999999915	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	126.8	0.4	n/a	n/a	33	dim	3.1000000000000085	35.000000000000085	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	130.3	0.4	n/a	n/a	34	dim	3.299999999999983	36.99999999999983	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	134	0.4	n/a	n/a	35	dim	4.199999999999989	45.999999999999886	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	138.6	0.4	n/a	n/a	36	dim	4.800000000000011	52.000000000000114	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	143.8	0.4	n/a	n/a	37	dim	4.399999999999977	47.99999999999977	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	148.6	0.4	n/a	n/a	38	dim	4.5	49	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	153.5	0.4	n/a	n/a	39	dim	2.5	29	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	156.4	0.4	n/a	n/a	40	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	159.9	0.4	n/a	n/a	41	dim	5	54	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	165.3	0.4	n/a	n/a	42	dim	3.299999999999983	36.99999999999983	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	169	0.4	n/a	n/a	43	dim	3.5	39	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	172.9	0.4	n/a	n/a	44	dim	4.699999999999989	50.999999999999886	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	178	0.4	n/a	n/a	45	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	181.3	0.4	n/a	n/a	46	dim	2.3999999999999773	27.999999999999773	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	184.1	0.4	n/a	n/a	47	dim	2.4000000000000057	28.000000000000057	NA	NO RESPONSE	NA
middle	3	5	ga_dump/sub-05_task-localizer_run-03_ga_events.tsv	186.9	0.4	n/a	n/a	48	dim	2.299999999999983	26.99999999999983	NA	NO RESPONSE	NA
