trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	192.8	5	30	0.2	25	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	200.5	5	15	0.8	26	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	208.4	5	75	0.8	27	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	217	5	45	0.2	28	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	224.6	5	60	0.2	29	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	232.1	5	165	0.8	30	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	240.4	5	45	0.8	31	2.799999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	248.2	5	120	0.2	32	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	256.9	5	90	0.8	33	2.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	264.6	5	60	0.8	34	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	272.8	5	75	0.2	35	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	281	5	90	0.8	36	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	289.1	5	135	0.2	37	3.099999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	297.2	5	120	0.2	38	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	304.8	5	75	0.8	39	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	312.6	5	165	0.2	40	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	321	5	150	0.2	41	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	329.7	5	90	0.2	42	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	337.9	5	30	0.8	43	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	346.2	5	60	0.8	44	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	354.5	5	0	0.2	45	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	363.2	5	30	0.2	46	2.900000000000034	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	371.1	5	45	0.2	47	3.099999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	379.2	5	15	0.2	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	0	5	45	0.2	1	2.9000000000000004	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	7.9	5	105	0.8	2	3.700000000000001	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	16.6	5	120	0.8	3	3.1999999999999993	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	24.8	5	15	0.2	4	3.1999999999999993	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	33	5	0	0.2	5	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	41	5	165	0.2	6	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	49	5	0	0.2	7	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	57	5	90	0.8	8	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	65.6	5	15	0.2	9	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	73.6	5	60	0.2	10	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	81.9	5	30	0.2	11	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	89.4	5	105	0.2	12	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	97.1	5	75	0.2	13	2.6000000000000085	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	104.7	5	135	0.8	14	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	112.3	5	165	0.2	15	2.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	120	5	75	0.8	16	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	128.1	5	120	0.2	17	2.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	135.8	5	150	0.8	18	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	143.9	5	0	0.2	19	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	152.2	5	120	0.8	20	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	160.8	5	105	0.8	21	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	169.2	5	0	0.2	22	3.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	177.9	5	45	0.8	23	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	185.6	5	75	0.8	24	2.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	193.3	5	60	0.8	25	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	201.9	5	90	0.2	26	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	210.5	5	60	0.8	27	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	218.4	5	30	0.2	28	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	226	5	15	0.8	29	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	233.6	5	90	0.8	30	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	241.1	5	90	0.2	31	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	249.6	5	150	0.2	32	3.5000000000000284	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	258.1	5	150	0.8	33	3.599999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	266.7	5	135	0.8	34	2.900000000000034	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	274.6	5	135	0.2	35	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	282.6	5	135	0.2	36	3.2999999999999545	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	290.9	5	45	0.2	37	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	299.2	5	165	0.8	38	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	307.9	5	30	0.8	39	3.2000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	316.1	5	45	0.8	40	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	324.8	5	150	0.2	41	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	333.5	5	165	0.8	42	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	342.2	5	75	0.2	43	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	350	5	60	0.2	44	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	358.7	5	15	0.8	45	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	366.3	5	105	0.2	46	3.599999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	374.9	5	120	0.2	47	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	382.5	5	30	0.8	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
