side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	368.3	5	0	0.2	46	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	376.1	5	165	0.2	47	grating	2.599999999999966	75.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	383.7	5	45	0.8	48	grating	31.30000000000001	363.0000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	0	5	120	0.2	1	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	8	5	165	0.2	2	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	16.5	5	150	0.2	3	grating	2.6999999999999993	77	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	24.2	5	120	0.2	4	grating	3.400000000000002	84.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	32.6	5	0	0.2	5	grating	3.1000000000000014	81.00000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	40.7	5	30	0.2	6	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	48.7	5	75	0.8	7	grating	3.299999999999997	82.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	57	5	15	0.8	8	grating	3.700000000000003	87.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	65.7	5	30	0.8	9	grating	3.700000000000003	87.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	74.4	5	120	0.8	10	grating	3.6999999999999886	86.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	83.1	5	90	0.8	11	grating	3.1000000000000085	81.00000000000009	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	91.2	5	60	0.8	12	grating	3.299999999999997	82.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	99.5	5	60	0.8	13	grating	3.5	85	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	108	5	105	0.8	14	grating	2.700000000000003	77.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	115.7	5	15	0.2	15	grating	3.299999999999997	82.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	124	5	45	0.2	16	grating	3.0999999999999943	80.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	132.1	5	105	0.2	17	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	139.9	5	165	0.2	18	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	147.9	5	60	0.2	19	grating	3.299999999999983	82.99999999999983	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	156.2	5	135	0.8	20	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	164.5	5	150	0.8	21	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	172.8	5	45	0.2	22	grating	3.5999999999999943	85.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	181.4	5	135	0.2	23	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	189.6	5	150	0.8	24	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	197.1	5	120	0.8	25	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	205.1	5	30	0.2	26	grating	3.0999999999999943	80.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	213.2	5	90	0.2	27	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	221	5	0	0.2	28	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	228.8	5	45	0.8	29	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	237	5	150	0.2	30	grating	3.0999999999999943	80.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	245.1	5	135	0.8	31	grating	2.9000000000000057	79.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	253	5	90	0.8	32	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	261.2	5	75	0.2	33	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	268.8	5	60	0.2	34	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	276.6	5	15	0.8	35	grating	3.099999999999966	80.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	284.7	5	135	0.2	36	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	292.9	5	105	0.2	37	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	300.9	5	0	0.2	38	grating	3.1000000000000227	81.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	309	5	105	0.8	39	grating	3	80	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	317	5	30	0.8	40	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	324.6	5	45	0.8	41	grating	3.599999999999966	85.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	333.2	5	15	0.2	42	grating	2.900000000000034	79.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	341.1	5	0	0.2	43	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	349.3	5	75	0.2	44	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	357.5	5	90	0.2	45	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	365.8	5	165	0.8	46	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	374	5	75	0.8	47	grating	3.3999999999999773	83.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	4	5	ga_dump/sub-05_task-contrast_run-04_ga_events.tsv	382.4	5	165	0.8	48	grating	32.60000000000002	376.0000000000002	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
