trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	168.9	5	90	0.8	22	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	177.4	5	105	0.8	23	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	185.1	5	30	0.8	24	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	193.4	5	30	0.8	25	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	201	5	75	0.2	26	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	209.5	5	165	0.2	27	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	217.2	5	150	0.8	28	2.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	224.9	5	0	0.2	29	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	232.5	5	0	0.2	30	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	240.5	5	15	0.2	31	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	249.1	5	165	0.2	32	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	257.2	5	105	0.2	33	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	265.4	5	120	0.2	34	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	273	5	75	0.8	35	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	281	5	150	0.2	36	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	289.4	5	45	0.2	37	3.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	298.1	5	150	0.8	38	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	306	5	60	0.2	39	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	313.6	5	90	0.2	40	2.7999999999999545	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	321.4	5	60	0.2	41	3.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	330.1	5	45	0.8	42	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	338.6	5	60	0.8	43	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	347	5	120	0.8	44	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	355.4	5	15	0.8	45	3.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	364.1	5	135	0.2	46	3.599999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	372.7	5	15	0.2	47	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	381	5	135	0.8	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	0	5	15	0.2	1	3.1999999999999993	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	8.2	5	135	0.8	2	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	16.2	5	120	0.2	3	2.6000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	23.8	5	150	0.2	4	3.4999999999999964	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	32.3	5	165	0.2	5	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	40.7	5	105	0.8	6	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	48.3	5	0	0.2	7	3.3000000000000043	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	56.6	5	120	0.8	8	3.499999999999993	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	65.1	5	135	0.2	9	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	73.6	5	15	0.2	10	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	81.5	5	30	0.2	11	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	90	5	0	0.2	12	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	97.5	5	165	0.8	13	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	105.1	5	30	0.8	14	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	113.6	5	90	0.8	15	3.200000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	121.8	5	135	0.8	16	3.6000000000000085	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	130.4	5	45	0.8	17	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	138.1	5	45	0.2	18	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	146.6	5	0	0.2	19	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	154.1	5	150	0.8	20	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	162.3	5	135	0.2	21	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	169.8	5	105	0.8	22	2.799999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	177.6	5	75	0.2	23	2.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	185.3	5	75	0.8	24	2.799999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	193.1	5	75	0.8	25	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	201.3	5	105	0.2	26	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	209.7	5	45	0.8	27	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	218.3	5	120	0.2	28	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	226.6	5	165	0.8	29	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	234.9	5	45	0.2	30	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	242.9	5	90	0.2	31	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	250.8	5	15	0.8	32	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	258.8	5	60	0.8	33	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	267.3	5	60	0.8	34	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	275.3	5	90	0.2	35	3.599999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	283.9	5	30	0.2	36	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	292.4	5	60	0.2	37	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	300.9	5	150	0.2	38	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	309.5	5	90	0.8	39	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	317.4	5	60	0.2	40	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	324.9	5	165	0.2	41	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	332.7	5	150	0.8	42	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	340.3	5	0	0.2	43	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	348.6	5	120	0.8	44	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	357.3	5	15	0.8	45	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	365.6	5	105	0.2	46	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	373.6	5	30	0.8	47	2.7999999999999545	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	381.4	5	75	0.2	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
