trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	0	5	165	0.8	1	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	8.5	5	45	0.2	2	3.1000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	16.6	5	15	0.2	3	2.8999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	24.5	5	45	0.8	4	3.200000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	32.7	5	30	0.2	5	3.299999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	41	5	150	0.2	6	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	48.5	5	150	0.8	7	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	56	5	105	0.8	8	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	63.5	5	60	0.2	9	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	71	5	90	0.8	10	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	78.5	5	60	0.2	11	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	87.2	5	165	0.8	12	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	94.8	5	165	0.2	13	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	102.8	5	15	0.2	14	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	111.5	5	105	0.2	15	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	119.6	5	105	0.2	16	2.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	127.3	5	0	0.2	17	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	136	5	90	0.8	18	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	144.7	5	150	0.2	19	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	153	5	105	0.8	20	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	160.5	5	30	0.2	21	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	168.2	5	75	0.8	22	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	175.7	5	135	0.8	23	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	183.8	5	120	0.2	24	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	192.5	5	15	0.8	25	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	200.7	5	45	0.8	26	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	208.7	5	135	0.8	27	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	216.9	5	0	0.2	28	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	224.6	5	30	0.8	29	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	232.9	5	135	0.2	30	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	240.8	5	60	0.8	31	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	6	5	ga_dump/sub-05_task-contrast_run-06_ga_events.tsv	249.1	5	0	0.2	32	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
