trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	0	5	75	0.8	1	3.0999999999999996	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	8.1	5	0	0.2	2	2.9000000000000004	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	16	5	30	0.8	3	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	24.5	5	30	0.8	4	3.3999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	32.9	5	120	0.8	5	3.3000000000000043	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	41.2	5	15	0.2	6	2.8999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	49.1	5	150	0.2	7	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	56.6	5	60	0.8	8	2.8999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	64.5	5	150	0.8	9	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	72.9	5	75	0.2	10	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	80.6	5	0	0.2	11	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	89.3	5	60	0.2	12	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	96.8	5	0	0.2	13	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	105.3	5	0	0.2	14	2.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	113	5	165	0.8	15	2.799999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	120.8	5	15	0.8	16	3.000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	128.8	5	120	0.2	17	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	137	5	165	0.8	18	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	145.2	5	75	0.8	19	3.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	153.9	5	90	0.2	20	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	162	5	60	0.2	21	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	170.3	5	165	0.2	22	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	178.6	5	105	0.8	23	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	186.9	5	30	0.2	24	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	194.8	5	150	0.8	25	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	203.2	5	135	0.8	26	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	211	5	105	0.8	27	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	218.9	5	30	0.2	28	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	227.3	5	15	0.2	29	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	235.4	5	150	0.2	30	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	243.6	5	120	0.8	31	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	251.6	5	135	0.2	32	2.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	259.3	5	45	0.2	33	3.099999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	267.4	5	45	0.2	34	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	275.5	5	135	0.2	35	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	283.1	5	90	0.8	36	3.099999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	291.2	5	75	0.2	37	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	299.3	5	45	0.8	38	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	306.8	5	90	0.2	39	2.599999999999966	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	314.4	5	120	0.2	40	2.900000000000034	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	322.3	5	135	0.8	41	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	331	5	60	0.8	42	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	339.3	5	105	0.2	43	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	347.7	5	105	0.2	44	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	355.5	5	165	0.2	45	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	363.6	5	15	0.8	46	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	371.1	5	90	0.8	47	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	left	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	379.6	5	45	0.8	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	0	5	120	0.2	1	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	8	5	120	0.8	2	2.8000000000000007	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	15.8	5	135	0.2	3	3.599999999999998	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	24.4	5	90	0.2	4	3.6000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	33	5	120	0.8	5	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	41	5	15	0.8	6	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	49	5	45	0.8	7	3.200000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	57.2	5	105	0.8	8	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	65.7	5	150	0.8	9	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	73.2	5	90	0.2	10	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	81.3	5	75	0.2	11	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	89.8	5	105	0.2	12	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	98.2	5	75	0.8	13	3.299999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	106.5	5	0	0.2	14	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	115	5	60	0.8	15	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	123	5	15	0.8	16	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	130.7	5	0	0.2	17	3.700000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	139.4	5	165	0.2	18	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	147.7	5	30	0.8	19	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	156.1	5	60	0.2	20	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	164.6	5	60	0.8	21	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	172.8	5	45	0.8	22	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	180.8	5	0	0.2	23	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	189.1	5	60	0.2	24	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	197.4	5	75	0.8	25	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	204.9	5	30	0.2	26	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	213.3	5	30	0.2	27	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	220.8	5	30	0.8	28	2.799999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	228.6	5	120	0.2	29	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	9	5	ga_dump/sub-05_task-contrast_run-09_ga_events.tsv	237	5	0	0.2	30	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
