side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
left	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	349.1	5	105	0.2	44	grating	2.8999999999999773	78.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	357	5	150	0.8	45	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	365.2	5	90	0.8	46	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	373.5	5	105	0.8	47	grating	3.3999999999999773	83.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
left	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	381.9	5	30	0.2	48	grating	33.10000000000002	381.0000000000002	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	0	5	135	0.2	1	grating	3.1999999999999993	82	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	8.2	5	120	0.2	2	grating	3.1000000000000014	81.00000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	16.3	5	45	0.2	3	grating	3.599999999999998	85.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	24.9	5	30	0.8	4	grating	3.1000000000000014	81.00000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	33	5	90	0.8	5	grating	3.3999999999999986	83.99999999999999	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	41.4	5	30	0.8	6	grating	3.6000000000000014	86.00000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	50	5	150	0.2	7	grating	2.6000000000000014	76.00000000000001	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	57.6	5	165	0.2	8	grating	2.999999999999993	79.99999999999993	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	65.6	5	15	0.8	9	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	73.4	5	60	0.2	10	grating	3.5999999999999943	85.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	82	5	105	0.2	11	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	89.5	5	135	0.2	12	grating	3.200000000000003	82.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	97.7	5	150	0.8	13	grating	2.8999999999999915	78.99999999999991	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	105.6	5	75	0.8	14	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	113.4	5	75	0.2	15	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	121.6	5	75	0.8	16	grating	2.5999999999999943	75.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	129.2	5	60	0.8	17	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	136.8	5	165	0.2	18	grating	3.6999999999999886	86.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	145.5	5	0	0.2	19	grating	2.9000000000000057	79.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	153.4	5	75	0.2	20	grating	2.6999999999999886	76.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	161.1	5	105	0.8	21	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	168.6	5	105	0.2	22	grating	3.5999999999999943	85.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	177.2	5	150	0.2	23	grating	3.700000000000017	87.00000000000017	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	185.9	5	0	0.2	24	grating	2.9000000000000057	79.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	193.8	5	60	0.2	25	grating	2.5999999999999943	75.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	201.4	5	30	0.2	26	grating	3.5999999999999943	85.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	210	5	135	0.8	27	grating	2.9000000000000057	79.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	217.9	5	45	0.8	28	grating	2.6999999999999886	76.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	225.6	5	90	0.8	29	grating	3.3000000000000114	83.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	233.9	5	120	0.8	30	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	241.4	5	30	0.2	31	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	248.9	5	15	0.2	32	grating	3.200000000000017	82.00000000000017	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	257.1	5	90	0.2	33	grating	3.599999999999966	85.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	265.7	5	15	0.8	34	grating	2.6999999999999886	76.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	273.4	5	120	0.2	35	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	281	5	45	0.2	36	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	288.5	5	165	0.8	37	grating	3.3999999999999773	83.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	296.9	5	0	0.2	38	grating	3.400000000000034	84.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	305.3	5	60	0.8	39	grating	3.599999999999966	85.99999999999966	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	313.9	5	15	0.2	40	grating	2.8000000000000114	78.00000000000011	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	321.7	5	0	0.2	41	grating	3.1999999999999886	81.99999999999989	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	329.9	5	135	0.8	42	grating	2.5	75	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	337.4	5	120	0.8	43	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	345	5	150	0.8	44	grating	2.8999999999999773	78.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	352.9	5	105	0.8	45	grating	3.1000000000000227	81.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	361	5	45	0.8	46	grating	2.6000000000000227	76.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	368.6	5	165	0.8	47	grating	3.2999999999999545	82.99999999999955	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
right	8	5	ga_dump/sub-05_task-contrast_run-08_ga_events.tsv	376.9	5	90	0.2	48	grating	38.10000000000002	431.0000000000002	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
