side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	3.1	0.4	n/a	n/a	1	dim	6.8999999999999995	73	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	7.3	0.4	n/a	n/a	2	dim	3.999999999999999	43.99999999999999	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	11.7	0.4	n/a	n/a	3	dim	4.800000000000001	52.000000000000014	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	16.9	0.4	n/a	n/a	4	dim	2.3000000000000043	27.000000000000043	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	19.6	0.4	n/a	n/a	5	dim	3.1999999999999993	35.99999999999999	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	23.2	0.4	n/a	n/a	6	dim	3.5000000000000036	39.000000000000036	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	27.1	0.4	n/a	n/a	7	dim	3.8000000000000007	42.000000000000014	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	31.3	0.4	n/a	n/a	8	dim	3.8000000000000007	42.000000000000014	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	35.5	0.4	n/a	n/a	9	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	40.6	0.4	n/a	n/a	10	dim	5	54	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	46	0.4	n/a	n/a	11	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	50.5	0.4	n/a	n/a	12	dim	3.6000000000000014	40.000000000000014	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	54.5	0.4	n/a	n/a	13	dim	3.8999999999999986	42.999999999999986	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	58.8	0.4	n/a	n/a	14	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	61.4	0.4	n/a	n/a	15	dim	4.899999999999999	52.999999999999986	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	66.7	0.4	n/a	n/a	16	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	70.2	0.4	n/a	n/a	17	dim	2.499999999999986	28.999999999999858	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	73.1	0.4	n/a	n/a	18	dim	2.4000000000000057	28.000000000000057	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	75.9	0.4	n/a	n/a	19	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	79	0.4	n/a	n/a	20	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	1	5	ga_dump/sub-05_task-localizer_run-01_ga_events.tsv	81.7	0.4	n/a	n/a	21	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
