side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	4.3	0.4	n/a	n/a	1	dim	6.8999999999999995	73	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	7.3	0.4	n/a	n/a	2	dim	2.999999999999999	33.99999999999999	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	10.7	0.4	n/a	n/a	3	dim	4.700000000000001	51.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	15.8	0.4	n/a	n/a	4	dim	2.5	29	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	18.7	0.4	n/a	n/a	5	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	22.2	0.4	n/a	n/a	6	dim	3.6000000000000014	40.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	26.2	0.4	n/a	n/a	7	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	29.8	0.4	n/a	n/a	8	dim	4.5000000000000036	49.00000000000004	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	34.7	0.4	n/a	n/a	9	dim	4.199999999999996	45.99999999999996	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	39.3	0.4	n/a	n/a	10	dim	3.3000000000000043	37.00000000000004	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	43	0.4	n/a	n/a	11	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	45.6	0.4	n/a	n/a	12	dim	4.600000000000001	50.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	50.6	0.4	n/a	n/a	13	dim	3.799999999999997	41.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	54.8	0.4	n/a	n/a	14	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	58.1	0.4	n/a	n/a	15	dim	3.5	39	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	62	0.4	n/a	n/a	16	dim	3.799999999999997	41.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	66.2	0.4	n/a	n/a	17	dim	3.6999999999999886	40.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	70.3	0.4	n/a	n/a	18	dim	3.5	39	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	74.2	0.4	n/a	n/a	19	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	77.7	0.4	n/a	n/a	20	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	81.3	0.4	n/a	n/a	21	dim	3.8999999999999915	42.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	85.6	0.4	n/a	n/a	22	dim	3.299999999999997	36.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	89.3	0.4	n/a	n/a	23	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	92.9	0.4	n/a	n/a	24	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	97.9	0.4	n/a	n/a	25	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	100.7	0.4	n/a	n/a	26	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	105.9	0.4	n/a	n/a	27	dim	4.3999999999999915	47.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	110.7	0.4	n/a	n/a	28	dim	4.8999999999999915	52.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	116	0.4	n/a	n/a	29	dim	4.3999999999999915	47.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	120.8	0.4	n/a	n/a	30	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	123.4	0.4	n/a	n/a	31	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	128.4	0.4	n/a	n/a	32	dim	3	34	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	131.8	0.4	n/a	n/a	33	dim	2.4999999999999716	28.999999999999716	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	134.7	0.4	n/a	n/a	34	dim	2.200000000000017	26.00000000000017	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	137.3	0.4	n/a	n/a	35	dim	1.9999999999999716	23.999999999999716	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	139.7	0.4	n/a	n/a	36	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	144.6	0.4	n/a	n/a	37	dim	3.4000000000000057	38.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	148.4	0.4	n/a	n/a	38	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	153.3	0.4	n/a	n/a	39	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	156.3	0.4	n/a	n/a	40	dim	1.9999999999999716	23.999999999999716	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	158.7	0.4	n/a	n/a	41	dim	4.900000000000006	53.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	164	0.4	n/a	n/a	42	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	167.3	0.4	n/a	n/a	43	dim	3.9999999999999716	43.999999999999716	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	171.7	0.4	n/a	n/a	44	dim	2.3000000000000114	27.000000000000114	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	174.4	0.4	n/a	n/a	45	dim	4.199999999999989	45.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	179	0.4	n/a	n/a	46	dim	4.699999999999989	50.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	184.1	0.4	n/a	n/a	47	dim	2	24	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	186.5	0.4	n/a	n/a	48	dim	2.4000000000000057	28.000000000000057	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	189.3	0.4	n/a	n/a	49	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	193.3	0.4	n/a	n/a	50	dim	2.299999999999983	26.99999999999983	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	196	0.4	n/a	n/a	51	dim	2.1999999999999886	25.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	198.6	0.4	n/a	n/a	52	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	202.6	0.4	n/a	n/a	53	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	207.5	0.4	n/a	n/a	54	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	210.6	0.4	n/a	n/a	55	dim	2.8000000000000114	32.000000000000114	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	213.8	0.4	n/a	n/a	56	dim	3.799999999999983	41.99999999999983	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	218	0.4	n/a	n/a	57	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	221	0.4	n/a	n/a	58	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	225.9	0.4	n/a	n/a	59	dim	2.0999999999999943	24.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	228.4	0.4	n/a	n/a	60	dim	2.299999999999983	26.99999999999983	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	231.1	0.4	n/a	n/a	61	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	236.1	0.4	n/a	n/a	62	dim	4.699999999999989	50.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	241.2	0.4	n/a	n/a	63	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	244.2	0.4	n/a	n/a	64	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	248.7	0.4	n/a	n/a	65	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-localizer_run-02_ga_events.tsv	252	0.4	n/a	n/a	66	dim	83.60000000000002	840.0000000000002	NA	NO RESPONSE	NA
