onset	duration	orientation	contrast	side	trial	subject
99.7874798487751	0.4	n/a	n/a	middle	26	4
102.015925391474	5.4375	90	0.2	right	13	4
102.015957832308	5.4375	75	0.2	left	13	4
103.277106100593	0.4	n/a	n/a	middle	27	4
107.473332057848	0.4	n/a	n/a	middle	28	4
110.517288368015	5.4375	75	0.8	right	14	4
110.517294892041	5.4375	0	0.2	left	14	4
111.308124769801	0.4	n/a	n/a	middle	29	4
115.013078938323	0.4	n/a	n/a	middle	30	4
119.018614435201	5.4375	0	0.2	left	15	4
119.018707544115	5.4375	120	0.8	right	15	4
119.211365953049	0.4	n/a	n/a	middle	31	4
123.116014749569	0.4	n/a	n/a	middle	32	4
127.220254535615	0.4	n/a	n/a	middle	33	4
127.519946850158	5.4375	105	0.8	right	16	4
127.520013785934	5.4375	135	0.2	left	16	4
131.016707878106	0.4	n/a	n/a	middle	34	4
134.673497623781	0.4	n/a	n/a	middle	35	4
136.021265550257	5.4375	120	0.2	left	17	4
136.021276001875	5.4375	165	0.8	right	17	4
138.244069559211	0.4	n/a	n/a	middle	36	4
142.51957362207	0.4	n/a	n/a	middle	37	4
144.522465886221	5.4375	15	0.2	left	18	4
144.522606338049	5.4375	120	0.2	right	18	4
145.928168808368	0.4	n/a	n/a	middle	38	4
150.102095673533	0.4	n/a	n/a	middle	39	4
153.02391451736	5.4375	60	0.8	left	19	4
153.023936162276	5.4375	15	0.2	right	19	4
154.337822480934	0.4	n/a	n/a	middle	40	4
157.854046349272	0.4	n/a	n/a	middle	41	4
161.329816586091	0.4	n/a	n/a	middle	42	4
161.525140061375	5.4375	0	0.2	left	20	4
161.525293297954	5.4375	105	0.2	right	20	4
165.214928143186	0.4	n/a	n/a	middle	43	4
169.551633192832	0.4	n/a	n/a	middle	44	4
170.02651981139	5.4375	120	0.8	left	21	4
170.0265912627	5.4375	150	0.8	right	21	4
173.648689600727	0.4	n/a	n/a	middle	45	4
178.013117694685	0.4	n/a	n/a	middle	46	4
178.527921401239	5.4375	90	0.8	left	22	4
178.527925526795	5.4375	135	0.8	right	22	4
181.660397356465	0.4	n/a	n/a	middle	47	4
185.536608718799	0.4	n/a	n/a	middle	48	4
187.02936151712	5.4375	30	0.2	left	23	4
187.029688905992	5.4375	75	0.2	right	23	4
189.522631109795	0.4	n/a	n/a	middle	49	4
193.044900116162	0.4	n/a	n/a	middle	50	4
195.530579313605	5.4375	105	0.2	left	24	4
195.530585130522	5.4375	150	0.2	right	24	4
197.440906940719	0.4	n/a	n/a	middle	51	4
201.058636030719	0.4	n/a	n/a	middle	52	4
204.031915060934	5.4375	15	0.8	left	25	4
204.031915114039	5.4375	135	0.2	right	25	4
205.161963109009	0.4	n/a	n/a	middle	53	4
208.670856553333	0.4	n/a	n/a	middle	54	4
212.533244957625	5.4375	120	0.8	right	26	4
212.533635633201	5.4375	165	0.8	left	26	4
213.053049909036	0.4	n/a	n/a	middle	55	4
216.579393660605	0.4	n/a	n/a	middle	56	4
220.516777284708	0.4	n/a	n/a	middle	57	4
221.022348991914	5.4375	135	0.8	left	27	4
221.034575279788	5.4375	45	0.2	right	27	4
223.956789273652	0.4	n/a	n/a	middle	58	4
228.15789307909	0.4	n/a	n/a	middle	59	4
229.535904651004	5.4375	90	0.8	right	28	4
229.535911638719	5.4375	45	0.8	left	28	4
231.566640079163	0.4	n/a	n/a	middle	60	4
235.820888879489	0.4	n/a	n/a	middle	61	4
238.03723419104	5.4375	15	0.2	right	29	4
238.037234950117	5.4375	30	0.8	left	29	4
239.777260967997	0.4	n/a	n/a	middle	62	4
243.217876300415	0.4	n/a	n/a	middle	63	4
246.538561798465	5.4375	90	0.8	left	30	4
246.538628727489	5.4375	15	0.8	right	30	4
246.961649423825	0.4	n/a	n/a	middle	64	4
251.161640870355	0.4	n/a	n/a	middle	65	4
255.039828136213	5.4375	105	0.8	left	31	4
255.03990224486	5.4375	60	0.8	right	31	4
255.110243299471	0.4	n/a	n/a	middle	66	4
258.98423078984	0.4	n/a	n/a	middle	67	4
263.023213601744	0.4	n/a	n/a	middle	68	4
263.541225066838	5.4375	120	0.8	left	32	4
263.541225699193	5.4375	90	0.8	right	32	4
267.380157486826	0.4	n/a	n/a	middle	69	4
270.941898616611	0.4	n/a	n/a	middle	70	4
272.042550699676	5.4375	165	0.2	right	33	4
272.042618192022	5.4375	165	0.8	left	33	4
274.451384216233	0.4	n/a	n/a	middle	71	4
277.935708281194	0.4	n/a	n/a	middle	72	4
280.543882919301	5.4375	15	0.8	left	34	4
280.543883033543	5.4375	0	0.2	right	34	4
281.98737719963	0.4	n/a	n/a	middle	73	4
285.431428842692	0.4	n/a	n/a	middle	74	4
289.045012591864	5.4375	30	0.8	left	35	4
289.04519820457	5.4375	30	0.8	right	35	4
289.767959357852	0.4	n/a	n/a	middle	75	4
293.966688348026	0.4	n/a	n/a	middle	76	4
297.546541384054	5.4375	105	0.8	right	36	4
297.546542562298	5.4375	45	0.8	left	36	4
298.255199941917	0.4	n/a	n/a	middle	77	4
302.324542504869	0.4	n/a	n/a	middle	78	4
306.047872333228	5.4375	60	0.2	right	37	4
306.047880331414	5.4375	150	0.8	left	37	4
306.085609515772	0.4	n/a	n/a	middle	79	4
310.105036144246	0.4	n/a	n/a	middle	80	4
313.797908852839	0.4	n/a	n/a	middle	81	4
314.549202131463	5.4375	150	0.2	right	38	4
314.549215886181	5.4375	120	0.2	left	38	4
317.661012124291	0.4	n/a	n/a	middle	82	4
321.077681166314	0.4	n/a	n/a	middle	83	4
323.050516499062	5.4375	105	0.8	left	39	4
323.050532831778	5.4375	30	0.2	right	39	4
324.834312397526	0.4	n/a	n/a	middle	84	4
329.014459777947	0.4	n/a	n/a	middle	85	4
331.551677985684	5.4375	60	0.2	left	40	4
331.551861713776	5.4375	165	0.2	right	40	4
332.848796073159	0.4	n/a	n/a	middle	86	4
336.838459180676	0.4	n/a	n/a	middle	87	4
340.053167749324	5.4375	105	0.2	left	41	4
340.053191779788	5.4375	15	0.8	right	41	4
340.323511249812	0.4	n/a	n/a	middle	88	4
344.039689439359	0.4	n/a	n/a	middle	89	4
347.4595711864	0.4	n/a	n/a	middle	90	4
348.554521272596	5.4375	90	0.2	right	42	4
348.554530687128	5.4375	60	0.2	left	42	4
351.623904083292	0.4	n/a	n/a	middle	91	4
355.71065958244	0.4	n/a	n/a	middle	92	4
357.055851602903	5.4375	165	0.8	right	43	4
357.055853068927	5.4375	45	0.2	left	43	4
359.314819546816	0.4	n/a	n/a	middle	93	4
363.591840772149	0.4	n/a	n/a	middle	94	4
365.557168381786	5.4375	165	0.2	left	44	4
365.557180870914	5.4375	165	0.8	right	44	4
367.086463460022	0.4	n/a	n/a	middle	95	4
374.058510646178	5.4375	45	0.8	right	45	4
374.058657258309	5.4375	90	0.2	left	45	4
382.559840409436	5.4375	150	0.2	left	46	4
382.559840510203	5.4375	150	0.8	right	46	4
391.06116497557	5.4375	75	0.2	left	47	4
391.06117021702	5.4375	30	0.8	right	47	4
399.5625	5.4375	0	0.2	left	48	4
399.5625	5.4375	75	0.8	right	48	4
