onset	duration	trial	trial_type	side	orientation	contrast	subject	run
0	5.00079802601249	1	grating	left	105	0.2	6	3
8.401267707988154	5.000690460001351	2	grating	left	150	0.8	6	3
17.002448462008033	5.0006931649986655	3	grating	left	45	0.2	6	3
25.303592139011016	5.000688056985382	4	grating	left	135	0.8	6	3
33.00466346499161	5.0006613160076085	5	grating	left	90	0.2	6	3
41.205765438004164	5.000675738003338	6	grating	left	135	0.2	6	3
48.9068073189992	5.009044195001479	7	grating	left	150	0.2	6	3
57.51634601398837	5.000682649028022	8	grating	left	15	0.8	6	3
65.11737593600992	5.0006796439993195	9	grating	left	165	0.8	6	3
73.0184594609891	5.0006619170017075	10	grating	left	165	0.8	6	3
81.2195959870005	5.000727417995222	11	grating	left	0	0.2	6	3
89.32069982300163	5.000671532005072	12	grating	left	15	0.2	6	3
97.82189055299386	5.000537525018444	13	grating	left	120	0.8	6	3
105.92296043600072	5.000697070994647	14	grating	left	15	0.2	6	3
113.62400231699576	5.000606632005656	15	grating	left	90	0.2	6	3
122.02512580298935	5.000733727007173	16	grating	left	45	0.8	6	3
129.6262503710168	5.000655606971122	17	grating	left	135	0.2	6	3
137.92735048101167	5.000681748002535	18	grating	left	30	0.8	6	3
146.22851098401588	5.000645091000479	19	grating	left	60	0.8	6	3
153.92952732599224	5.000675137009239	20	grating	left	15	0.8	6	3
161.63064011500683	5.000664321007207	21	grating	left	60	0.2	6	3
169.33169040898792	5.000642087019514	22	grating	left	135	0.8	6	3
176.932715523988	5.000691062014084	23	grating	left	45	0.8	6	3
184.63375560200075	5.000739735987736	24	grating	left	75	0.8	6	3
193.33493779800483	5.000668827997288	25	grating	left	150	0.2	6	3
200.83599632501137	5.000668826978654	26	grating	left	30	0.2	6	3
209.53717100899667	5.00070278000203	27	grating	left	30	0.8	6	3
217.03818506700918	5.000682648998918	28	grating	left	105	0.8	6	3
225.73937537599704	5.000667325017275	29	grating	left	75	0.2	6	3
233.54047248201095	5.000690760993166	30	grating	left	60	0.2	6	3
241.64155648701126	5.00070969099761	31	grating	left	165	0.2	6	3
250.24280815001111	5.000621054001385	32	grating	left	0	0.2	6	3
258.84393902801094	5.000765876000514	33	grating	left	0	0.2	6	3
266.5449562710128	5.000700074975612	34	grating	left	0	0.2	6	3
274.84609514000476	5.000710591993993	35	grating	left	75	0.8	6	3
283.5472983689979	5.0007169019954745	36	grating	left	90	0.8	6	3
292.24848807699163	5.000695869006449	37	grating	left	120	0.2	6	3
299.84955465601524	5.000641785998596	38	grating	left	120	0.2	6	3
307.5505661900097	5.000701877987012	39	grating	left	30	0.2	6	3
315.9517566790164	5.00067543797195	40	grating	left	60	0.8	6	3
323.4527737410099	5.00066522200359	41	grating	left	150	0.8	6	3
330.95381904699025	5.0006613160076085	42	grating	left	165	0.2	6	3
339.0549024520151	5.000697070994647	43	grating	left	75	0.2	6	3
347.65608320600586	5.000685053004418	44	grating	left	120	0.8	6	3
356.35729124199133	5.000678743002936	45	grating	left	105	0.8	6	3
363.8583353460126	5.000658010976622	46	grating	left	45	0.2	6	3
372.0594334130001	5.000677541014738	47	grating	left	90	0.8	6	3
380.66060124800424	5.000673934991937	48	grating	left	105	0.2	6	3
0	5.00079802601249	1	grating	right	60	0.8	6	3
7.601163927989546	5.000689560023602	2	grating	right	75	0.8	6	3
16.0023240710143	5.000722008990124	3	grating	right	120	0.2	6	3
24.303446714999154	5.000680546014337	4	grating	right	60	0.2	6	3
32.504592856013915	5.000650198984658	5	grating	right	165	0.2	6	3
40.605663641006686	5.000707587983925	6	grating	right	165	0.8	6	3
48.80679566098843	5.009046899009263	7	grating	right	135	0.8	6	3
56.8162418740103	5.000666423991788	8	grating	right	150	0.2	6	3
64.31727155600674	5.000673634989653	9	grating	right	105	0.2	6	3
72.11832900100853	5.000670629990054	10	grating	right	120	0.2	6	3
80.31946462500491	5.000666724983603	11	grating	right	45	0.2	6	3
88.62059658399085	5.000699475000147	12	grating	right	90	0.2	6	3
97.32179380400339	5.000547139992705	13	grating	right	0	0.2	6	3
106.02296308000223	5.000712995999493	14	grating	right	105	0.8	6	3
113.62400231699576	5.000606632005656	15	grating	right	30	0.2	6	3
121.92513758101268	5.000718703988241	16	grating	right	135	0.8	6	3
130.12635222700192	5.000627664994681	17	grating	right	15	0.2	6	3
138.22737584001152	5.000711492990376	18	grating	right	75	0.2	6	3
146.1285029319988	5.00065831100801	19	grating	right	15	0.8	6	3
154.22961818499607	5.00064629301778	20	grating	right	165	0.8	6	3
162.5307273090002	5.000679043994751	21	grating	right	135	0.2	6	3
171.2319542740006	5.000645993015496	22	grating	right	0	0.2	6	3
178.83296917399275	5.000664320017677	23	grating	right	105	0.2	6	3
187.33407667500433	5.000717502989573	24	grating	right	45	0.8	6	3
195.53523152999696	5.000713896006346	25	grating	right	75	0.2	6	3
204.13642790800077	5.00068144701072	26	grating	right	30	0.8	6	3
211.7374611349951	5.0006871560181025	27	grating	right	120	0.8	6	3
219.5385564379976	5.000684752012603	28	grating	right	60	0.2	6	3
227.03962097401381	5.000595513993176	29	grating	right	165	0.2	6	3
