onset	duration	trial_type	contrast	orientation	run	subject	task
81.31118390298798	5.000697070994647	con-0.8_ori-135	0.8	135	7	6	contrast
81.6111019969976	0.4001821400015615	dim	1	NaN	7	6	contrast
83.51147042299272	5.0007108919962775	con-0.2_ori-60	0.2	60	7	6	contrast
85.31172112797503	0.4000664620252792	dim	1	NaN	7	6	contrast
89.81235630399897	5.000681446981616	con-0.2_ori-90	0.2	90	7	6	contrast
90.21245161097613	0.4000595510005951	dim	1	NaN	7	6	contrast
91.71261746497476	5.000665523024509	con-0.2_ori-150	0.2	150	7	6	contrast
93.71290891300305	0.4000361159851309	dim	1	NaN	7	6	contrast
96.31346470699646	0.39981828100280836	dim	1	NaN	7	6	contrast
97.91346284397878	5.00074664701242	con-0.8_ori-15	0.8	15	7	6	contrast
99.61369948799256	5.000704882986611	con-0.8_ori-45	0.8	45	7	6	contrast
100.41382640297525	0.40005204000044614	dim	1	NaN	7	6	contrast
103.6142640549806	0.4000463310221676	dim	1	NaN	7	6	contrast
106.3146307989955	5.000682348007103	con-0.8_ori-15	0.8	15	7	6	contrast
106.41464816499501	0.40003701698151417	dim	1	NaN	7	6	contrast
107.81483120698249	5.000694365997333	con-0.2_ori-30	0.2	30	7	6	contrast
110.91526561399223	0.40004753301036544	dim	1	NaN	7	6	contrast
114.8158028999751	0.4000496360240504	dim	1	NaN	7	6	contrast
114.9158665369905	5.000677842006553	con-0.8_ori-60	0.8	60	7	6	contrast
115.61591599299572	5.000643890001811	con-0.2_ori-165	0.2	165	7	6	contrast
117.71628490000148	0.3999552909808699	dim	1	NaN	7	6	contrast
120.4165329609823	0.4001244510000106	dim	1	NaN	7	6	contrast
123.3167908169853	5.000856016005855	con-0.2_ori-135	0.2	135	7	6	contrast
123.41696442398825	0.4000340120110195	dim	1	NaN	7	6	contrast
123.51696165997419	5.000705784012098	con-0.2_ori-60	0.2	60	7	6	contrast
126.21743236298789	0.40004933599266224	dim	1	NaN	7	6	contrast
129.61780048898072	0.4000586500042118	dim	1	NaN	7	6	contrast
131.2180278779997	5.000769181991927	con-0.8_ori-150	0.8	150	7	6	contrast
131.61810125099146	5.000709088984877	con-0.8_ori-30	0.8	30	7	6	contrast
134.91853764100233	0.40007817998412065	dim	1	NaN	7	6	contrast
138.91910130699398	0.4000980109849479	dim	1	NaN	7	6	contrast
139.41915418798453	5.00069767201785	con-0.2_ori-165	0.2	165	7	6	contrast
139.91923681498156	5.000529714016011	con-0.8_ori-150	0.8	150	7	6	contrast
142.01951317998464	0.40006285699200816	dim	1	NaN	7	6	contrast
145.72003405998112	0.4000658610020764	dim	1	NaN	7	6	contrast
147.9203154729912	5.000695567985531	con-0.8_ori-165	0.8	165	7	6	contrast
148.4204005029751	5.000673936010571	con-0.2_ori-105	0.2	105	7	6	contrast
150.12063895000028	0.40000877299462445	dim	1	NaN	7	6	contrast
154.1211662599817	0.40007217100355774	dim	1	NaN	7	6	contrast
155.6214072299772	5.000627063011052	con-0.2_ori-30	0.2	30	7	6	contrast
156.32146870400175	5.000663719984004	con-0.2_ori-105	0.2	105	7	6	contrast
158.32174603099702	0.4000367159896996	dim	1	NaN	7	6	contrast
163.32250920298975	0.4000156839902047	dim	1	NaN	7	6	contrast
164.0226406849979	5.000595816003624	con-0.8_ori-75	0.8	75	7	6	contrast
164.12261508600204	5.000596115976805	con-0.2_ori-90	0.2	90	7	6	contrast
166.82288958798745	0.4000811839941889	dim	1	NaN	7	6	contrast
171.52358323297813	0.40002019100938924	dim	1	NaN	7	6	contrast
172.023480474978	5.0008448980224784	con-0.8_ori-45	0.8	45	7	6	contrast
172.12358347399277	5.00075626198668	con-0.8_ori-165	0.8	165	7	6	contrast
174.32419599499553	0.3998215860046912	dim	1	NaN	7	6	contrast
176.8243140759878	0.4000445290002972	dim	1	NaN	7	6	contrast
179.92476981598884	5.000661016005324	con-0.8_ori-60	0.8	60	7	6	contrast
180.22476062198984	0.40004753301036544	dim	1	NaN	7	6	contrast
180.32500120199984	5.000476261979202	con-0.8_ori-150	0.8	150	7	6	contrast
185.12542560399743	0.4000670629902743	dim	1	NaN	7	6	contrast
188.12586217498756	5.000648095010547	con-0.2_ori-0	0.2	0	7	6	contrast
188.6259201639914	5.000691361987265	con-0.8_ori-150	0.8	150	7	6	contrast
188.6259201639914	0.40004362698527984	dim	1	NaN	7	6	contrast
194.02665575398714	0.40008208600920625	dim	1	NaN	7	6	contrast
195.7268716659746	5.000664921011776	con-0.2_ori-0	0.2	0	7	6	contrast
197.02704695498687	5.000770984013798	con-0.2_ori-120	0.2	120	7	6	contrast
198.22721719599213	0.40004542999668047	dim	1	NaN	7	6	contrast
201.6277064079768	0.40011153102386743	dim	1	NaN	7	6	contrast
203.5278825389978	5.000740336981835	con-0.2_ori-0	0.2	0	7	6	contrast
204.82814616398537	5.0006640200153925	con-0.8_ori-120	0.8	120	7	6	contrast
206.82837511599064	0.4000703679921571	dim	1	NaN	7	6	contrast
211.92917007699725	0.40001027600374073	dim	1	NaN	7	6	contrast
212.12913209898397	5.000678442011122	con-0.2_ori-150	0.2	150	7	6	contrast
213.02925895299995	5.0006652219744865	con-0.8_ori-15	0.8	15	7	6	contrast
216.92979173199274	0.4000613539828919	dim	1	NaN	7	6	contrast
220.0302201299928	0.4000517399981618	dim	1	NaN	7	6	contrast
220.23023653498967	5.0006925640045665	con-0.8_ori-75	0.8	75	7	6	contrast
221.43040256999666	5.000679043994751	con-0.8_ori-120	0.8	120	7	6	contrast
223.23063915397506	0.40006946702487767	dim	1	NaN	7	6	contrast
228.03129878698383	5.000699775991961	con-0.2_ori-105	0.2	105	7	6	contrast
228.03129878698383	0.4000388199929148	dim	1	NaN	7	6	contrast
229.93161853897618	5.000610838003922	con-0.2_ori-75	0.2	75	7	6	contrast
232.53190301600262	0.4000739729963243	dim	1	NaN	7	6	contrast
236.43230779797886	5.000813949998701	con-0.2_ori-75	0.2	75	7	6	contrast
236.43230779797886	0.4002764839970041	dim	1	NaN	7	6	contrast
238.53277525599697	5.000645991996862	con-0.8_ori-90	0.8	90	7	6	contrast
241.73316633698414	0.40006285600247793	dim	1	NaN	7	6	contrast
244.93361300299875	5.000700676988345	con-0.8_ori-45	0.8	45	7	6	contrast
245.5337436439877	0.40002619998995215	dim	1	NaN	7	6	contrast
246.73387632798404	5.000673934991937	con-0.2_ori-60	0.2	60	7	6	contrast
250.93444738499238	0.4000415240006987	dim	1	NaN	7	6	contrast
252.43458830099553	5.0007352299871854	con-0.2_ori-15	0.2	15	7	6	contrast
254.23493365198374	5.000608735019341	con-0.2_ori-15	0.2	15	7	6	contrast
254.83501982397866	0.4000283040222712	dim	1	NaN	7	6	contrast
258.73552856600145	0.4000228949880693	dim	1	NaN	7	6	contrast
261.03583185200114	5.000683249993017	con-0.8_ori-120	0.8	120	7	6	contrast
261.935901919991	5.000724412995623	con-0.8_ori-15	0.8	15	7	6	contrast
263.43612816699897	0.400084489985602	dim	1	NaN	7	6	contrast
267.03664099497837	0.40014548401813954	dim	1	NaN	7	6	contrast
269.53704000799917	5.000619551981799	con-0.8_ori-60	0.8	60	7	6	contrast
270.537119029992	5.0006925640045665	con-0.8_ori-105	0.8	105	7	6	contrast
270.83716662297957	0.4000286039954517	dim	1	NaN	7	6	contrast
273.6376835370029	0.399965506978333	dim	1	NaN	7	6	contrast
277.43806794798	5.000670028995955	con-0.2_ori-75	0.2	75	7	6	contrast
278.3381818829803	0.4000469320162665	dim	1	NaN	7	6	contrast
278.5382070009946	5.000709390005795	con-0.2_ori-45	0.2	45	7	6	contrast
282.438737976976	0.40010101502412	dim	1	NaN	7	6	contrast
285.7392341590021	5.000684751983499	con-0.8_ori-30	0.8	30	7	6	contrast
286.8395180349762	5.0005375260079745	con-0.2_ori-135	0.2	135	7	6	contrast
286.8395180349762	0.39983961402322166	dim	1	NaN	7	6	contrast
291.6400418599951	0.4000442279793788	dim	1	NaN	7	6	contrast
293.5403330679983	5.000703680998413	con-0.2_ori-135	0.2	135	7	6	contrast
294.64043035698705	0.4001764309941791	dim	1	NaN	7	6	contrast
295.3405218779808	5.0007054840098135	con-0.2_ori-0	0.2	0	7	6	contrast
299.6411271279794	0.40005474400823005	dim	1	NaN	7	6	contrast
302.2414858189877	5.000697070994647	con-0.2_ori-165	0.2	165	7	6	contrast
303.1415898389823	5.000555553007871	con-0.2_ori-120	0.2	120	7	6	contrast
304.84185562698985	0.4000394209870137	dim	1	NaN	7	6	contrast
308.1421453919902	0.4001800369878765	dim	1	NaN	7	6	contrast
310.0425997499842	5.000605130015174	con-0.2_ori-45	0.2	45	7	6	contrast
311.34258033998776	5.0009025869949255	con-0.8_ori-60	0.8	60	7	6	contrast
312.7428595289821	0.4000754760054406	dim	1	NaN	7	6	contrast
316.14337668399094	0.40005774900782853	dim	1	NaN	7	6	contrast
317.7435896509851	5.000786007993156	con-0.2_ori-15	0.2	15	7	6	contrast
319.04376674297964	5.000692864996381	con-0.2_ori-75	0.2	75	7	6	contrast
319.34384588498506	0.3999922480143141	dim	1	NaN	7	6	contrast
322.24424135198933	0.40001628501340747	dim	1	NaN	7	6	contrast
326.144737775001	5.000685954000801	con-0.2_ori-105	0.2	105	7	6	contrast
326.5447937209974	5.00090979799279	con-0.8_ori-135	0.8	135	7	6	contrast
334.24594346797676	5.0006015240214765	con-0.2_ori-120	0.2	120	7	6	contrast
334.94597309298115	5.00070278000203	con-0.8_ori-135	0.8	135	7	6	contrast
342.4470078829909	5.000616848003119	con-0.2_ori-90	0.2	90	7	6	contrast
342.5470111279865	5.000728318991605	con-0.8_ori-90	0.8	90	7	6	contrast
350.44807572397985	5.000554351019673	con-0.8_ori-30	0.8	30	7	6	contrast
351.24817349397927	5.000581093016081	con-0.2_ori-45	0.2	45	7	6	contrast
358.2491641159868	5.000657108990708	con-0.8_ori-165	0.8	165	7	6	contrast
359.14929818199016	5.000641485006781	con-0.8_ori-90	0.8	90	7	6	contrast
365.95024054998066	5.0006511000101455	con-0.2_ori-150	0.2	150	7	6	contrast
366.6503254599811	5.000661616999423	con-0.2_ori-30	0.2	30	7	6	contrast
374.2513496739848	5.000660113990307	con-0.2_ori-0	0.2	0	7	6	contrast
375.15146901700064	5.0005381270020735	con-0.2_ori-135	0.2	135	7	6	contrast
382.8525268219819	5.000659512996208	con-0.2_ori-0	0.2	0	7	6	contrast
383.05250386698754	5.000682048004819	con-0.8_ori-105	0.8	105	7	6	contrast
