onset	duration	trial_type	contrast	orientation	run	subject	task
313.8430529659963	0.40007968302234076	dim	1	NaN	8	6	contrast
316.7434553450148	5.000706986000296	con-0.2_ori-120	0.2	120	8	6	contrast
316.94347685799585	0.4000523400027305	dim	1	NaN	8	6	contrast
317.14352390999557	5.0006871560181025	con-0.2_ori-105	0.2	105	8	6	contrast
324.5445281130087	5.000681446981616	con-0.2_ori-120	0.2	120	8	6	contrast
324.64454578000004	5.000682348007103	con-0.8_ori-60	0.8	60	8	6	contrast
332.345574439998	5.000676340016071	con-0.8_ori-165	0.8	165	8	6	contrast
332.4456050269946	5.000685353006702	con-0.8_ori-30	0.8	30	8	6	contrast
339.946753391996	5.000565769005334	con-0.8_ori-150	0.8	150	8	6	contrast
340.0466319450061	5.000700976990629	con-0.2_ori-165	0.2	165	8	6	contrast
347.9477337980061	5.0006775409856346	con-0.2_ori-75	0.2	75	8	6	contrast
348.2477837949991	5.000663119019009	con-0.8_ori-90	0.8	90	8	6	contrast
356.4489010910038	5.000687457009917	con-0.2_ori-0	0.2	0	8	6	contrast
356.84895553500974	5.000661616999423	con-0.8_ori-75	0.8	75	8	6	contrast
364.2499576350092	5.000559159001568	con-0.2_ori-135	0.2	135	8	6	contrast
365.05008845601697	5.000619851984084	con-0.8_ori-90	0.8	90	8	6	contrast
372.75111441200715	5.000684452010319	con-0.8_ori-45	0.8	45	8	6	contrast
372.75111441200715	5.000684452010319	con-0.8_ori-30	0.8	30	8	6	contrast
380.85224198401556	5.000665522995405	con-0.8_ori-165	0.8	165	8	6	contrast
380.95225424299133	5.000684151018504	con-0.8_ori-45	0.8	45	8	6	contrast
