onset	duration	trial	trial_type	side	orientation	contrast	subject	run
0	5.000784205010859	1	grating	left	45	0.2	6	5
8.301239224005258	5.000669428001856	2	grating	left	165	0.8	6	5
15.802232550020562	5.0006904609908815	3	grating	left	150	0.8	6	5
23.303249312011758	5.000689259002684	4	grating	left	135	0.8	6	5
31.10430705701583	5.00071419699816	5	grating	left	105	0.8	6	5
38.705228211998474	5.000831678014947	6	grating	left	120	0.8	6	5
47.30666075300542	5.000573280995013	7	grating	left	30	0.2	6	5
55.907733041007305	5.000668226013659	8	grating	left	30	0.8	6	5
63.908800280012656	5.000633974006632	9	grating	left	45	0.8	6	5
71.609863493999	5.00092280501849	10	grating	left	150	0.8	6	5
79.61098121100804	5.0006910619849805	11	grating	left	150	0.2	6	5
87.61206407501595	5.000694666989148	12	grating	left	75	0.8	6	5
96.01319537300151	5.000721709016943	13	grating	left	0	0.2	6	5
104.01428995499737	5.00068144701072	14	grating	left	135	0.2	6	5
112.71550580300391	5.000509583012899	15	grating	left	15	0.2	6	5
121.31667934599682	5.000698874006048	16	grating	left	165	0.8	6	5
130.01788197399583	5.000728319020709	17	grating	left	120	0.8	6	5
137.9189474710147	5.000707586994395	18	grating	left	15	0.2	6	5
145.72004247299628	5.00087464399985	19	grating	left	90	0.2	6	5
154.32122082301066	5.000687756983098	20	grating	left	165	0.2	6	5
162.0222633049998	5.000684452010319	21	grating	left	105	0.8	6	5
169.62317935199826	5.000786909018643	22	grating	left	60	0.2	6	5
177.72439766401658	5.000717201997759	23	grating	left	165	0.2	6	5
186.32556489799754	5.00062135400367	24	grating	left	105	0.2	6	5
194.32668141301838	5.000670930981869	25	grating	left	30	0.2	6	5
202.027768363012	5.000670028995955	26	grating	left	90	0.8	6	5
209.62878326201462	5.000664320978103	27	grating	left	105	0.2	6	5
218.32997837799485	5.000675438001053	28	grating	left	60	0.2	6	5
226.53109267001855	5.000680545985233	29	grating	left	45	0.8	6	5
234.43217168800766	5.0006841509894	30	grating	left	90	0.2	6	5
242.73340009601088	5.000726815982489	31	grating	left	0	0.2	6	5
251.23446252799476	5.000726817001123	32	grating	left	60	0.8	6	5
259.1355989339936	5.000496663007652	33	grating	left	0	0.2	6	5
267.53669297500164	5.000708789011696	34	grating	left	150	0.2	6	5
275.2377697089978	5.000699775002431	35	grating	left	45	0.2	6	5
283.93896602699533	5.00066762600909	36	grating	left	135	0.2	6	5
292.34010483699967	5.000672433001455	37	grating	left	0	0.2	6	5
300.0411497220048	5.000708187988494	38	grating	left	15	0.8	6	5
308.04225632201997	5.0006931649986655	39	grating	left	60	0.8	6	5
316.34342764201574	5.000640583981294	40	grating	left	75	0.2	6	5
325.0445485440141	5.000756561988965	41	grating	left	75	0.8	6	5
333.1458143290074	5.000578087987378	42	grating	left	120	0.2	6	5
341.4469832449977	5.000563666020753	43	grating	left	75	0.2	6	5
349.74797789301374	5.000671532005072	44	grating	left	90	0.8	6	5
358.44918022002093	5.000666123989504	45	grating	left	15	0.8	6	5
366.05032882501837	5.0006667239940725	46	grating	left	30	0.8	6	5
374.0514717810147	5.000556454993784	47	grating	left	135	0.8	6	5
