onset	duration	trial_type
0.200038156489609	1.99952193223871	low_0.34907
2.59946447517606	1.99952193223871	low_0.34907
13.400435765204	1.99952193223871	high_2.4435
15.7998620838905	1.99952193223871	high_2.4435
20.0006196975184	1.99952193223871	high_1.7453
22.4000460162049	1.99952193223871	high_1.7453
33.2003151666315	1.99952193223871	high_1.0472
35.5997414853179	1.99952193223871	high_1.0472
39.8009647884639	1.99952193223871	low_1.3963
42.2003911071504	1.99952193223871	low_1.3963
46.4005252977542	1.99952193223871	low_0.69813
48.7999516164407	1.99952193223871	low_0.69813
59.6002484077937	1.99952193223871	low_2.0944
61.9996747264802	1.99952193223871	low_2.0944
66.2005179668951	1.99952193223871	high_1.3963
68.5999442855816	1.99952193223871	high_1.3963
79.4002215480316	1.99952193223871	high_1.3963
81.799647866718	1.99952193223871	high_1.3963
92.6002042424108	1.99952193223871	high_1.7453
94.9996305610973	1.99952193223871	high_1.7453
99.2004602815025	1.99952193223871	high_0.34907
101.599886600189	1.99952193223871	high_0.34907
105.800549874129	1.99952193223871	low_1.7453
108.199976192815	1.99952193223871	low_1.7453
119.000291912194	1.99952193223871	high_0.34907
121.39971823088	1.99952193223871	high_0.34907
125.600503485464	1.99952193223871	high_2.7925
127.99992980415	1.99952193223871	high_2.7925
132.200559728738	1.99952193223871	low_1.0472
134.599986047425	1.99952193223871	low_1.0472
138.800449225109	1.99952193223871	low_1.3963
141.199875543795	1.99952193223871	low_1.3963
145.400442675414	1.99952193223871	low_0.34907
147.7998689941	1.99952193223871	low_0.34907
152.000490506255	1.99952193223871	low_0
154.399916824942	1.99952193223871	low_0
158.600515803689	1.99952193223871	low_1.0472
160.999942122375	1.99952193223871	low_1.0472
165.200476805959	1.99952193223871	low_1.7453
167.599903124645	1.99952193223871	low_1.7453
171.800462745148	1.99952193223871	low_0
174.199889063834	1.99952193223871	low_0
178.400468513678	1.99952193223871	high_1.0472
180.799894832364	1.99952193223871	high_1.0472
185.000465268869	1.99952193223871	low_2.7925
187.399891587555	1.99952193223871	low_2.7925
191.600536834844	1.99952193223871	high_0.69813
193.999963153531	1.99952193223871	high_0.69813
204.800252433738	1.99952193223871	high_0.69813
207.199678752425	1.99952193223871	high_0.69813
211.400538817764	1.99952193223871	high_0
213.79996513645	1.99952193223871	high_0
218.000480291102	1.99952193223871	high_2.4435
220.399906609788	1.99952193223871	high_2.4435
224.600528121943	1.99952193223871	low_0.69813
226.99995444063	1.99952193223871	low_0.69813
237.800224792812	1.99952193223871	high_2.7925
240.199651111498	1.99952193223871	high_2.7925
244.400517185731	1.99952193223871	low_2.0944
246.799943504417	1.99952193223871	low_2.0944
251.000524156075	1.99952193223871	low_2.4435
253.399950474761	1.99952193223871	low_2.4435
257.600467432075	1.99952193223871	high_2.0944
259.999893750761	1.99952193223871	high_2.0944
264.200576553633	1.99952193223871	low_2.7925
266.60000287232	1.99952193223871	low_2.7925
270.800440812676	1.99952193223871	high_0
273.199867131362	1.99952193223871	high_0
277.400525598193	1.99952193223871	high_2.0944
279.79995191688	1.99952193223871	high_2.0944
284.0004760849	1.99952193223871	low_2.4435
286.399902403586	1.99952193223871	low_2.4435
