onset	duration	trial_type
0.200069402740337	1.99969787271693	high_2.0944
2.59970685000066	1.99969787271693	high_2.0944
6.80055618346087	1.99969787271693	low_2.7925
9.20019363072119	1.99969787271693	low_2.7925
13.400508172391	1.99969787271693	high_2.0944
15.8001456196513	1.99969787271693	high_2.0944
26.600216861075	1.99969787271693	low_0.69813
28.9998543083353	1.99969787271693	low_0.69813
39.800241918175	1.99969787271693	low_2.0944
42.1998793654353	1.99969787271693	low_2.0944
46.4005147821619	1.99969787271693	high_0.69813
48.8001522294222	1.99969787271693	high_0.69813
59.6002114530595	1.99969787271693	high_0.34907
61.9998489003198	1.99969787271693	high_0.34907
66.2005759527558	1.99969787271693	high_1.3963
68.6002134000161	1.99969787271693	high_1.3963
72.8005123185169	1.99969787271693	low_2.0944
75.2001497657772	1.99969787271693	low_2.0944
86.0002753877372	1.99969787271693	high_1.7453
88.3999128349975	1.99969787271693	high_1.7453
92.6005121983646	1.99969787271693	high_1.0472
95.0001496456249	1.99969787271693	high_1.0472
105.800217582134	1.99969787271693	high_2.7925
108.199855029394	1.99969787271693	high_2.7925
112.400521692401	1.99969787271693	high_1.7453
114.800159139661	1.99969787271693	high_1.7453
119.000521452038	1.99969787271693	low_0
121.400158899298	1.99969787271693	low_0
125.600573188643	1.99969787271693	low_1.0472
128.000210635903	1.99969787271693	low_1.0472
132.200553118938	1.99969787271693	low_0
134.600190566198	1.99969787271693	low_0
138.800862036314	1.99969787271693	high_2.4435
141.200499483574	1.99969787271693	high_2.4435
145.400527100416	1.99969787271693	low_1.7453
147.800164547677	1.99969787271693	low_1.7453
152.000586648576	1.99969787271693	high_0
154.400224095837	1.99969787271693	high_0
158.600612546917	1.99969787271693	high_2.4435
161.000249994177	1.99969787271693	high_2.4435
165.200602992775	1.99969787271693	high_2.7925
167.600240440036	1.99969787271693	high_2.7925
178.400262108061	1.99969787271693	low_0.69813
180.799899555321	1.99969787271693	low_0.69813
185.000552397879	1.99969787271693	low_1.7453
187.400189845139	1.99969787271693	low_1.7453
191.600693667034	1.99969787271693	high_0.69813
194.000331114294	1.99969787271693	high_0.69813
198.200618015009	1.99969787271693	low_2.4435
200.600255462269	1.99969787271693	low_2.4435
204.800491587829	1.99969787271693	low_0.34907
207.20012903509	1.99969787271693	low_0.34907
218.000233025016	1.99969787271693	low_1.3963
220.399870472277	1.99969787271693	low_1.3963
224.600553960179	1.99969787271693	high_1.0472
227.000191407439	1.99969787271693	high_1.0472
231.200470797066	1.99969787271693	low_1.3963
233.600108244326	1.99969787271693	low_1.3963
237.800560990599	1.99969787271693	low_2.7925
240.200198437859	1.99969787271693	low_2.7925
244.400520190177	1.99969787271693	low_2.4435
246.800157637438	1.99969787271693	low_2.4435
251.000540680531	1.99969787271693	high_0
253.400178127792	1.99969787271693	high_0
257.60052000992	1.99969787271693	low_1.0472
260.00015745718	1.99969787271693	low_1.0472
264.200550715369	1.99969787271693	high_0.34907
266.600188162629	1.99969787271693	high_0.34907
277.400246785389	1.99969787271693	low_0.34907
279.799884232649	1.99969787271693	low_0.34907
284.00058364413	1.99969787271693	high_1.3963
286.40022109139	1.99969787271693	high_1.3963
