onset	duration	trial_type
0.200025838264264	1.9998291069176	low_0.69813
2.59982076656539	1.9998291069176	low_0.69813
6.80057721461635	1.9998291069176	high_2.0944
9.20037214291748	1.9998291069176	high_2.0944
13.4004387696506	1.9998291069176	high_0.69813
15.8002336979518	1.9998291069176	high_0.69813
26.6001612787833	1.9998291069176	low_2.0944
28.9999562070845	1.9998291069176	low_2.0944
33.2005125589087	1.9998291069176	high_0.69813
35.6003074872098	1.9998291069176	high_0.69813
39.8005249372392	1.9998291069176	low_0
42.2003198655404	1.9998291069176	low_0
46.4004883430491	1.9998291069176	high_0.34907
48.8002832713502	1.9998291069176	high_0.34907
53.0005094342807	1.9998291069176	high_1.0472
55.4003043625818	1.9998291069176	high_1.0472
59.600515803718	1.9998291069176	low_2.4435
62.0003107320191	1.9998291069176	low_2.4435
72.8002782720025	1.9998291069176	low_2.7925
75.2000732003036	1.9998291069176	low_2.7925
86.0001594160451	1.9998291069176	high_0.34907
88.3999543443462	1.9998291069176	high_0.34907
99.2001445139642	1.9998291069176	low_2.7925
101.599939442265	1.9998291069176	low_2.7925
105.800550775474	1.9998291069176	low_0.34907
108.200345703776	1.9998291069176	low_0.34907
112.400516284414	1.9998291069176	high_1.7453
114.800311212715	1.9998291069176	high_1.7453
119.000560509902	1.9998291069176	low_1.3963
121.400355438204	1.9998291069176	low_1.3963
125.600492669462	1.9998291069176	high_1.0472
128.000287597763	1.9998291069176	high_1.0472
132.200491828221	1.9998291069176	low_1.3963
134.600286756522	1.9998291069176	low_1.3963
138.80053365014	1.9998291069176	high_2.4435
141.200328578441	1.9998291069176	high_2.4435
145.400477527047	1.9998291069176	high_0
147.800272455348	1.9998291069176	high_0
152.000557505456	1.9998291069176	high_2.0944
154.400352433757	1.9998291069176	high_2.0944
165.200179666007	1.9998291069176	low_1.0472
167.599974594308	1.9998291069176	low_1.0472
171.800506309653	1.9998291069176	low_2.0944
174.200301237954	1.9998291069176	low_2.0944
178.400549934234	1.9998291069176	high_1.3963
180.800344862535	1.9998291069176	high_1.3963
185.000519949844	1.9998291069176	high_1.7453
187.400314878145	1.9998291069176	high_1.7453
198.20026859768	1.9998291069176	high_2.7925
200.600063525981	1.9998291069176	high_2.7925
204.800516825216	1.9998291069176	low_2.4435
207.200311753517	1.9998291069176	low_2.4435
211.4005261991	1.9998291069176	high_2.7925
213.800321127401	1.9998291069176	high_2.7925
218.00047398177	1.9998291069176	low_1.7453
220.400268910071	1.9998291069176	low_1.7453
224.600567780656	1.9998291069176	low_0
227.000362708957	1.9998291069176	low_0
231.200443757046	1.9998291069176	high_2.4435
233.600238685347	1.9998291069176	high_2.4435
237.800490986952	1.9998291069176	low_0.34907
240.200285915253	1.9998291069176	low_0.34907
251.000236329902	1.9998291069176	low_1.7453
253.400031258203	1.9998291069176	low_1.7453
257.600690362148	1.9998291069176	low_1.0472
260.00048529045	1.9998291069176	low_1.0472
270.800206165254	1.9998291069176	low_0.69813
273.200001093556	1.9998291069176	low_0.69813
277.400528001762	1.9998291069176	high_0
279.800322930063	1.9998291069176	high_0
284.000532268069	1.9998291069176	high_1.3963
286.40032719637	1.9998291069176	high_1.3963
