onset	duration	trial_type
0.200018026679754	1.99956663837656	high_0
2.59949799273163	1.99956663837656	high_0
6.80056970349979	1.99956663837656	high_1.3963
9.20004966955166	1.99956663837656	high_1.3963
13.4006055165257	1.99956663837656	high_2.0944
15.8000854825776	1.99956663837656	high_2.0944
20.0004604617599	1.99956663837656	high_1.0472
22.3999404278118	1.99956663837656	high_1.0472
26.6004758445371	1.99956663837656	low_2.4435
28.999955810589	1.99956663837656	low_2.4435
33.2004581783724	1.99956663837656	high_0.34907
35.5999381444242	1.99956663837656	high_0.34907
39.8004798704817	1.99956663837656	low_1.7453
42.1999598365335	1.99956663837656	low_1.7453
53.0001431919984	1.99956663837656	low_0.34907
55.3996231580502	1.99956663837656	low_0.34907
66.2001964909025	1.99956663837656	low_2.7925
68.5996764569543	1.99956663837656	low_2.7925
72.8004777673807	1.99956663837656	low_2.0944
75.1999577334325	1.99956663837656	low_2.0944
79.4005198897386	1.99956663837656	high_1.0472
81.7999998557905	1.99956663837656	high_1.0472
86.0004583586298	1.99956663837656	low_0.34907
88.3999383246817	1.99956663837656	low_0.34907
92.6004536115972	1.99956663837656	high_1.3963
94.9999335776491	1.99956663837656	high_1.3963
99.200553419377	1.99956663837656	high_0
101.600033385429	1.99956663837656	high_0
105.800451929116	1.99956663837656	low_1.7453
108.199931895168	1.99956663837656	low_1.7453
112.400476625672	1.99956663837656	low_0.69813
114.799956591724	1.99956663837656	low_0.69813
125.600188018364	1.99956663837656	high_1.7453
127.999667984416	1.99956663837656	high_1.7453
138.800172515406	1.99956663837656	low_2.7925
141.199652481457	1.99956663837656	low_2.7925
145.400450787437	1.99956663837656	low_1.3963
147.799930753489	1.99956663837656	low_1.3963
158.600172395224	1.99956663837656	low_2.0944
160.999652361276	1.99956663837656	low_2.0944
171.800130753592	1.99956663837656	high_0.34907
174.199610719644	1.99956663837656	high_0.34907
185.000214998308	1.99956663837656	low_0.69813
187.39969496436	1.99956663837656	low_0.69813
191.600460521836	1.99956663837656	high_2.0944
193.999940487888	1.99956663837656	high_2.0944
198.20044525924	1.99956663837656	high_2.7925
200.599925225292	1.99956663837656	high_2.7925
204.800451628678	1.99956663837656	low_1.0472
207.199931594729	1.99956663837656	low_1.0472
218.000135079975	1.99956663837656	high_2.4435
220.399615046027	1.99956663837656	high_2.4435
224.600526018813	1.99956663837656	high_2.7925
227.000005984865	1.99956663837656	high_2.7925
231.20043414277	1.99956663837656	high_0.69813
233.599914108822	1.99956663837656	high_0.69813
237.800458538887	1.99956663837656	high_2.4435
240.199938504939	1.99956663837656	high_2.4435
244.400459500338	1.99956663837656	low_0
246.79993946639	1.99956663837656	low_0
251.000456255529	1.99956663837656	low_2.4435
253.399936221581	1.99956663837656	low_2.4435
257.600489664986	1.99956663837656	high_0.69813
259.999969631038	1.99956663837656	high_0.69813
264.200481312629	1.99956663837656	high_1.7453
266.599961278681	1.99956663837656	high_1.7453
270.800553779921	1.99956663837656	low_1.0472
273.200033745973	1.99956663837656	low_1.0472
277.400453791884	1.99956663837656	low_0
279.799933757936	1.99956663837656	low_0
284.000488403125	1.99956663837656	low_1.3963
286.399968369177	1.99956663837656	low_1.3963
