onset	duration	orientation	contrast	side	trial	subject	response_time
391.900576681015	8.20124193892116	15	0.2	right	46	4	n/a
400.243462874467	7.85955970571376	30	0.2	left	47	4	n/a
400.243462874467	7.85955970571376	120	0.2	right	47	4	n/a
408.203039015585	6.70097948337207	105	0.8	left	48	4	n/a
408.203039015585	6.70097948337207	60	0.2	right	48	4	n/a
NaN	NaN	n/a	n/a	middle	1	4	n/a
NaN	0.299933627451537	n/a	n/a	middle	2	4	0.6633773
NaN	0.300030977843562	n/a	n/a	middle	3	4	0.3486052
NaN	0.299905083345948	n/a	n/a	middle	4	4	n/a
NaN	0.300036686676322	n/a	n/a	middle	5	4	-2.316411
NaN	0.300057118263794	n/a	n/a	middle	6	4	-3.616984
NaN	0.300066132185748	n/a	n/a	middle	7	4	0.2664238
NaN	0.299968481296673	n/a	n/a	middle	8	4	0.3565732
NaN	0.300185116007924	n/a	n/a	middle	9	4	n/a
NaN	0.300244007026777	n/a	n/a	middle	10	4	-4.468905
NaN	0.300066132185748	n/a	n/a	middle	11	4	0.4483527
NaN	0.300005438388325	n/a	n/a	middle	12	4	0.5146571
NaN	0.300009344442515	n/a	n/a	middle	13	4	0.6836268
NaN	0.299872633215273	n/a	n/a	middle	14	4	0.3736537
NaN	0.300031879247399	n/a	n/a	middle	15	4	0.5862232
NaN	0.30001535374322	n/a	n/a	middle	16	4	0.5138071
NaN	0.300050508027198	n/a	n/a	middle	17	4	0.2947596
NaN	0.300073042861186	n/a	n/a	middle	18	4	0.2133026
NaN	0.299992818909232	n/a	n/a	middle	19	4	0.358392
NaN	0.300042095041135	n/a	n/a	middle	20	4	0.396751
NaN	0.300053813145496	n/a	n/a	middle	21	4	0.5051411
NaN	0.300027372286422	n/a	n/a	middle	22	4	0.4980528
NaN	0.300079953536624	n/a	n/a	middle	23	4	0.5585916
NaN	0.30011691065738	n/a	n/a	middle	24	4	0.4072577
NaN	0.300073643797077	n/a	n/a	middle	25	4	0.4055429
NaN	0.300150863098679	n/a	n/a	middle	26	4	0.3961119
NaN	0.300053212209605	n/a	n/a	middle	27	4	0.3554408
NaN	0.300055015017278	n/a	n/a	middle	28	4	0.5038362
NaN	0.300084160029655	n/a	n/a	middle	29	4	0.4210523
NaN	0.300036085769534	n/a	n/a	middle	30	4	0.4855322
NaN	0.299923411686905	n/a	n/a	middle	31	4	n/a
NaN	0.30005711823469	n/a	n/a	middle	32	4	-4.636724
NaN	0.300039390858728	n/a	n/a	middle	33	4	-2.13716
NaN	0.300060122914147	n/a	n/a	middle	34	4	-4.006083
NaN	0.300056817795848	n/a	n/a	middle	35	4	0.41025
NaN	0.30004179457319	n/a	n/a	middle	36	4	n/a
NaN	0.300044799223542	n/a	n/a	middle	37	4	0.4100033
NaN	0.300005738885375	n/a	n/a	middle	38	4	0.7619653
NaN	0.30003638623748	n/a	n/a	middle	39	4	0.4125437
NaN	0.300053212209605	n/a	n/a	middle	40	4	0.2927345
NaN	0.30004990712041	n/a	n/a	middle	41	4	0.5194462
NaN	0.300050207559252	n/a	n/a	middle	42	4	0.5281924
NaN	0.300043897848809	n/a	n/a	middle	43	4	0.6136081
NaN	0.299943242309382	n/a	n/a	middle	44	4	0.3536816
NaN	0.300052310834872	n/a	n/a	middle	45	4	n/a
NaN	0.300024668104015	n/a	n/a	middle	46	4	0.8027032
NaN	0.300039090390783	n/a	n/a	middle	47	4	0.5120626
NaN	0.300045099662384	n/a	n/a	middle	48	4	0.3693601
NaN	0.300105793459807	n/a	n/a	middle	49	4	0.5758929
NaN	0.300044498755597	n/a	n/a	middle	50	4	0.3360572
NaN	0.300010846753139	n/a	n/a	middle	51	4	0.3973649
NaN	0.300059521978255	n/a	n/a	middle	52	4	0.3689842
NaN	0.300046602002112	n/a	n/a	middle	53	4	0.4065633
NaN	0.300013550935546	n/a	n/a	middle	54	4	0.3527489
NaN	0.29181718674954	n/a	n/a	middle	55	4	0.4328404
NaN	0.2999327260477	n/a	n/a	middle	56	4	n/a
NaN	0.300043897819705	n/a	n/a	middle	57	4	0.4269579
NaN	0.300045700598275	n/a	n/a	middle	58	4	0.3933972
NaN	0.30004179457319	n/a	n/a	middle	59	4	0.4525623
NaN	0.300035184336593	n/a	n/a	middle	60	4	n/a
NaN	0.300062226160662	n/a	n/a	middle	61	4	0.4958561
NaN	0.300062226160662	n/a	n/a	middle	62	4	0.3331533
NaN	0.300070338678779	n/a	n/a	middle	63	4	0.3867849
NaN	0.300039390858728	n/a	n/a	middle	64	4	0.3061493
NaN	0.29994023765903	n/a	n/a	middle	65	4	0.3135507
NaN	0.199985998391639	n/a	n/a	middle	66	4	0.4547376
NaN	0.300047503405949	n/a	n/a	middle	67	4	0.3390937
NaN	0.300071240082616	n/a	n/a	middle	68	4	0.4334753
NaN	0.199945135216694	n/a	n/a	middle	69	4	n/a
NaN	0.20004338704166	n/a	n/a	middle	70	4	-4.16037
NaN	0.200039180548629	n/a	n/a	middle	71	4	-3.266949
NaN	0.200022955454187	n/a	n/a	middle	72	4	0.3674434
NaN	0.200007631763583	n/a	n/a	middle	73	4	0.3944029
NaN	0.300076047511538	n/a	n/a	middle	74	4	n/a
NaN	0.300019560236251	n/a	n/a	middle	75	4	0.3913508
NaN	0.200136831437703	n/a	n/a	middle	76	4	0.2966306
NaN	0.200023255951237	n/a	n/a	middle	77	4	0.3961212
NaN	0.200042485637823	n/a	n/a	middle	78	4	0.3306158
NaN	0.300031879247399	n/a	n/a	middle	79	4	0.4200815
NaN	0.200026260572486	n/a	n/a	middle	80	4	0.2980864
NaN	0.300172196060885	n/a	n/a	middle	81	4	n/a
NaN	0.300149360758951	n/a	n/a	middle	82	4	0.3640067
NaN	0.300144853797974	n/a	n/a	middle	83	4	0.4622072
NaN	0.300071540521458	n/a	n/a	middle	84	4	0.6870746
NaN	0.300036686676322	n/a	n/a	middle	85	4	0.6382561
NaN	0.299999429116724	n/a	n/a	middle	86	4	0.5255366
NaN	0.30004359735176	n/a	n/a	middle	87	4	0.3350366
NaN	0.299981701740762	n/a	n/a	middle	88	4	0.3343816
NaN	0.200022054079454	n/a	n/a	middle	89	4	0.3518908
NaN	0.300050207588356	n/a	n/a	middle	90	4	n/a
NaN	0.300094676291337	n/a	n/a	middle	91	4	0.2896328
NaN	0.300040893169353	n/a	n/a	middle	92	4	0.3167834
NaN	0.200153957906878	n/a	n/a	middle	93	4	0.3351054
NaN	0.200039781455416	n/a	n/a	middle	94	4	0.617878
NaN	0.200052100495668	n/a	n/a	middle	95	4	0.4899818
NaN	0.300090770237148	n/a	n/a	middle	96	4	0.4436817
NaN	0.200035875430331	n/a	n/a	middle	97	4	n/a
NaN	0.199981491401559	n/a	n/a	middle	98	4	-3.2948
NaN	0.299999429116724	n/a	n/a	middle	99	4	-2.65328
NaN	0.200024457793916	n/a	n/a	middle	100	4	0.3671697
NaN	0.200054504239233	n/a	n/a	middle	101	4	0.4743333
NaN	0.300063728471287	n/a	n/a	middle	102	4	0.3595827
NaN	0.300025269039907	n/a	n/a	middle	103	4	0.3391042
NaN	0.299983804987278	n/a	n/a	middle	104	4	0.3705118
NaN	0.300065230781911	n/a	n/a	middle	105	4	0.5908022
NaN	0.300033081119182	n/a	n/a	middle	106	4	0.2958933
NaN	NaN	n/a	n/a	middle	107	4	0.3920974
NaN	NaN	n/a	n/a	middle	108	4	0.4216048
