onset	duration	orientation	contrast	side	trial	subject	response_time
191.394844874827	7.39947532932274	120	0.8	left	23	4	n/a
198.894311100099	8.5994880690123	60	0.8	right	24	4	n/a
198.894311100099	8.5994880690123	15	0.2	left	24	4	n/a
207.59368189791	9.39937647659099	45	0.8	right	25	4	n/a
207.59368189791	9.39937647659099	75	0.2	left	25	4	n/a
217.093045364396	8.39936746266903	60	0.8	right	26	4	n/a
217.093045364396	8.39936746266903	150	0.2	left	26	4	n/a
225.592439478263	9.20765594919794	135	0.8	right	27	4	n/a
225.592439478263	9.20765594919794	165	0.2	left	27	4	n/a
234.90011426658	7.49948515449069	150	0.2	right	28	4	n/a
234.90011426658	7.49948515449069	150	0.2	left	28	4	n/a
242.499568984058	9.39936385708279	75	0.8	right	29	4	n/a
242.499568984058	9.39936385708279	45	0.8	left	29	4	n/a
251.998928844958	9.19931776588783	105	0.8	right	30	4	n/a
251.998928844958	9.19931776588783	135	0.2	left	30	4	n/a
261.29826154394	8.59940153529169	90	0.2	right	31	4	n/a
261.29826154394	8.59940153529169	60	0.8	left	31	4	n/a
269.997634444997	8.19944876828231	135	0.8	right	32	4	n/a
269.997634444997	8.19944876828231	150	0.8	left	32	4	n/a
278.297075912007	8.19941691908753	135	0.2	right	33	4	n/a
278.297075912007	8.19941691908753	45	0.2	left	33	4	n/a
286.596489736316	8.79938693274744	15	0.2	right	34	4	n/a
286.596489736316	8.79938693274744	45	0.2	left	34	4	n/a
295.495945685689	7.39939360306016	120	0.2	right	35	4	n/a
295.495945685689	7.39939360306016	120	0.2	left	35	4	n/a
302.995330785605	8.09942391989171	0	0.2	right	36	4	n/a
302.995330785605	8.09942391989171	60	0.2	left	36	4	n/a
311.19473869077	9.39935183851048	105	0.8	right	37	4	n/a
311.19473869077	9.39935183851048	30	0.2	left	37	4	n/a
320.694095246581	8.39943476664484	30	0.8	right	38	4	n/a
320.694095246581	8.39943476664484	120	0.2	left	38	4	n/a
329.193600231723	8.39928814012092	90	0.2	right	39	4	n/a
329.193600231723	8.39928814012092	30	0.2	left	39	4	n/a
337.692882572883	8.39949005207745	45	0.8	right	40	4	n/a
337.692882572883	8.39949005207745	105	0.2	left	40	4	n/a
346.192248142615	7.90778031136142	30	0.8	right	41	4	n/a
346.192248142615	7.90778031136142	135	0.2	left	41	4	n/a
354.200149150478	9.39921632912592	75	0.2	right	42	4	n/a
354.200149150478	9.39921632912592	15	0.2	left	42	4	n/a
363.699350065814	9.39947292560828	165	0.2	right	43	4	n/a
363.699350065814	9.39947292560828	30	0.8	left	43	4	n/a
373.198700011388	8.39943837223109	60	0.2	right	44	4	n/a
373.198700011388	8.39943837223109	150	0.8	left	44	4	n/a
381.739670565003	9.3577753987629	120	0.2	right	45	4	n/a
381.739670565003	9.3577753987629	75	0.2	left	45	4	n/a
391.197530003614	8.19946094529587	30	0.2	right	46	4	n/a
391.197530003614	8.19946094529587	60	0.2	left	46	4	n/a
399.496917687531	8.19940700376173	45	0.2	right	47	4	n/a
399.496917687531	8.19940700376173	120	0.8	left	47	4	n/a
407.796325803007	8.3993851900741	165	0.2	right	48	4	n/a
407.796325803007	8.3993851900741	165	0.2	left	48	4	n/a
NaN	NaN	n/a	n/a	middle	1	4	n/a
NaN	0.300044799223542	n/a	n/a	middle	2	4	0.6740531
NaN	0.29998590820469	n/a	n/a	middle	3	4	0.3474439
NaN	0.299988912884146	n/a	n/a	middle	4	4	0.3044436
NaN	0.300000330520561	n/a	n/a	middle	5	4	0.3187129
NaN	0.300040292262565	n/a	n/a	middle	6	4	-0.02805435
NaN	0.300016555585898	n/a	n/a	middle	7	4	0.2849771
NaN	0.299963072960963	n/a	n/a	middle	8	4	0.6063492
NaN	0.299954960413743	n/a	n/a	middle	9	4	0.5234925
NaN	0.299967279453995	n/a	n/a	middle	10	4	-0.1671621
NaN	0.299993419845123	n/a	n/a	middle	11	4	n/a
NaN	0.299977795686573	n/a	n/a	middle	12	4	n/a
NaN	0.299990114726825	n/a	n/a	middle	13	4	n/a
NaN	0.2999886124162	n/a	n/a	middle	14	4	-4.147252
NaN	0.291735159989912	n/a	n/a	middle	15	4	0.4374753
NaN	0.299908388464246	n/a	n/a	middle	16	4	n/a
NaN	0.300131332944147	n/a	n/a	middle	17	4	0.3333047
NaN	0.299965176207479	n/a	n/a	middle	18	4	0.3854181
NaN	0.299873837357154	n/a	n/a	middle	19	4	0.6663961
NaN	0.299983504490228	n/a	n/a	middle	20	4	0.4618848
NaN	0.299972687818808	n/a	n/a	middle	21	4	n/a
NaN	0.299977194779785	n/a	n/a	middle	22	4	0.5503976
NaN	0.299984405923169	n/a	n/a	middle	23	4	0.369623
NaN	0.299982603115495	n/a	n/a	middle	24	4	0.4485808
NaN	0.300039691326674	n/a	n/a	middle	25	4	0.3829594
NaN	0.29994384321617	n/a	n/a	middle	26	4	0.3349173
NaN	0.299973889632383	n/a	n/a	middle	27	4	0.9454105
NaN	0.300005738885375	n/a	n/a	middle	28	4	0.3806053
NaN	0.299969983636402	n/a	n/a	middle	29	4	n/a
NaN	0.299996123998426	n/a	n/a	middle	30	4	0.4457093
NaN	0.2999979268061	n/a	n/a	middle	31	4	0.4558217
NaN	0.299975992908003	n/a	n/a	middle	32	4	n/a
NaN	0.299979898933088	n/a	n/a	middle	33	4	-2.074696
NaN	0.299959767842665	n/a	n/a	middle	34	4	-3.996433
NaN	0.299975692440057	n/a	n/a	middle	35	4	0.7347234
NaN	0.299978997529252	n/a	n/a	middle	36	4	0.4549224
NaN	0.299987110076472	n/a	n/a	middle	37	4	4.954046
NaN	0.299974190129433	n/a	n/a	middle	38	4	n/a
NaN	0.29998230264755	n/a	n/a	middle	39	4	0.63343
NaN	0.30000423657475	n/a	n/a	middle	40	4	0.4257491
NaN	0.299994321219856	n/a	n/a	middle	41	4	0.9778828
NaN	0.299981401272817	n/a	n/a	middle	42	4	n/a
NaN	0.299941139062867	n/a	n/a	middle	43	4	0.316068
NaN	0.299972086882917	n/a	n/a	middle	44	4	n/a
NaN	0.299978997529252	n/a	n/a	middle	45	4	n/a
NaN	0.299979298026301	n/a	n/a	middle	46	4	0.3519028
NaN	0.299972687789705	n/a	n/a	middle	47	4	2.163811
NaN	0.300012649531709	n/a	n/a	middle	48	4	0.3683397
NaN	0.299984706391115	n/a	n/a	middle	49	4	0.601207
NaN	0.29992731771199	n/a	n/a	middle	50	4	0.3255798
NaN	0.299968180828728	n/a	n/a	middle	51	4	0.8728736
NaN	0.299957063660258	n/a	n/a	middle	52	4	0.5210402
NaN	0.299953458103118	n/a	n/a	middle	53	4	n/a
NaN	0.299980199401034	n/a	n/a	middle	54	4	-1.561562
NaN	0.300077850290108	n/a	n/a	middle	55	4	-4.182216
NaN	0.299965476646321	n/a	n/a	middle	56	4	n/a
NaN	0.299945045087952	n/a	n/a	middle	57	4	0.3240705
NaN	0.299988912884146	n/a	n/a	middle	58	4	0.4112379
NaN	0.300006640260108	n/a	n/a	middle	59	4	0.3216004
NaN	0.300090469769202	n/a	n/a	middle	60	4	0.3809322
NaN	0.299951655295445	n/a	n/a	middle	61	4	0.3175492
NaN	0.29997869709041	n/a	n/a	middle	62	4	n/a
NaN	0.299859412771184	n/a	n/a	middle	63	4	0.3351489
NaN	0.299869328096975	n/a	n/a	middle	64	4	0.42721
NaN	0.29985400440637	n/a	n/a	middle	65	4	0.5383274
NaN	0.199880535394186	n/a	n/a	middle	66	4	0.3726613
NaN	0.299991316598607	n/a	n/a	middle	67	4	0.3708501
NaN	0.299975091504166	n/a	n/a	middle	68	4	0.3969532
NaN	0.199911783682182	n/a	n/a	middle	69	4	0.3122445
NaN	0.200018748961156	n/a	n/a	middle	70	4	0.5053836
NaN	0.199932816176442	n/a	n/a	middle	71	4	-0.5853569
NaN	0.199981190933613	n/a	n/a	middle	72	4	-2.149224
NaN	0.199975482129958	n/a	n/a	middle	73	4	0.329182
NaN	0.299950753920712	n/a	n/a	middle	74	4	0.5941774
NaN	0.299977495218627	n/a	n/a	middle	75	4	0.3173639
NaN	0.199989303480834	n/a	n/a	middle	76	4	0.5637106
NaN	0.19998389511602	n/a	n/a	middle	77	4	0.2717167
NaN	0.19996466540033	n/a	n/a	middle	78	4	0.3029217
NaN	0.299996123998426	n/a	n/a	middle	79	4	0.2732314
NaN	0.199983594677178	n/a	n/a	middle	80	4	0.3385153
NaN	0.299973889661487	n/a	n/a	middle	81	4	0.4146416
NaN	0.299998828180833	n/a	n/a	middle	82	4	0.8289099
NaN	0.2999886124162	n/a	n/a	middle	83	4	0.7162007
NaN	0.299974490568275	n/a	n/a	middle	84	4	n/a
NaN	0.299973889661487	n/a	n/a	middle	85	4	0.3405792
NaN	0.300079352600733	n/a	n/a	middle	86	4	n/a
NaN	0.299987711012363	n/a	n/a	middle	87	4	0.3488083
NaN	0.299997626338154	n/a	n/a	middle	88	4	0.3350206
NaN	0.199991707195295	n/a	n/a	middle	89	4	n/a
NaN	0.299987110076472	n/a	n/a	middle	90	4	0.6842965
NaN	0.300034883897752	n/a	n/a	middle	91	4	n/a
NaN	0.299986208672635	n/a	n/a	middle	92	4	-4.332437
NaN	0.200007932260633	n/a	n/a	middle	93	4	0.594647
NaN	0.199986599269323	n/a	n/a	middle	94	4	0.5507684
NaN	0.199988702544943	n/a	n/a	middle	95	4	0.5801805
NaN	0.299985908233793	n/a	n/a	middle	96	4	0.4082059
NaN	0.199973078386392	n/a	n/a	middle	97	4	0.3095987
NaN	0.199998016934842	n/a	n/a	middle	98	4	0.3186291
NaN	0.299998227244942	n/a	n/a	middle	99	4	0.4229734
NaN	0.199965566804167	n/a	n/a	middle	100	4	0.2790589
NaN	0.200073433457874	n/a	n/a	middle	101	4	0.3425638
NaN	0.299907787528355	n/a	n/a	middle	102	4	0.3427107
NaN	0.299988311919151	n/a	n/a	middle	103	4	0.4308964
NaN	0.299982903583441	n/a	n/a	middle	104	4	0.4429387
NaN	0.299947148334468	n/a	n/a	middle	105	4	0.3342475
NaN	0.299992518441286	n/a	n/a	middle	106	4	0.3064988
NaN	0.199917792982887	n/a	n/a	middle	107	4	0.3416381
NaN	NaN	n/a	n/a	middle	108	4	0.5029744
