trial_type	side	run	subject	trial	onset_expected	duration_expected	orientation	contrast	iti_expected	n_flip_in_trial	exitflag	response	correct	flip_in_trial	flip	vbl_expected	event	answer	vbl	stimulus_onset_time	flip_timestamp	beampos	missed	press_time	phase_1	phase_2	phase_3	phase_4	phase_5
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	24	24	2.3	trial_going	n/a	112735.407946068	NaN	NaN	NaN	NaN	NaN	142.133333333333	109.333333333333	153.066666666667	32.8	87.4666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	25	25	2.4	trial_going	n/a	112735.507964937	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	10.9333333333333	120.266666666667	10.9333333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	26	26	2.5	trial_going	n/a	112735.607958267	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	120.266666666667	142.133333333333	98.4
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	27	27	2.6	trial_going	n/a	112735.707980141	NaN	NaN	NaN	NaN	NaN	120.266666666667	65.6	131.2	43.7333333333333	65.6
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	28	28	2.7	trial_going	n/a	112735.807997808	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	164	0
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	29	29	2.8	trial_going	n/a	112735.908007663	NaN	NaN	NaN	NaN	NaN	109.333333333333	10.9333333333333	0	65.6	65.6
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	30	30	2.9	trial_going	n/a	112736.008030438	NaN	NaN	NaN	NaN	NaN	109.333333333333	21.8666666666667	0	98.4	87.4666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	31	31	3	trial_going	n/a	112736.108034284	NaN	NaN	NaN	NaN	NaN	120.266666666667	32.8	54.6666666666667	131.2	10.9333333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	32	32	3.1	trial_going	n/a	112736.208043238	NaN	NaN	NaN	NaN	NaN	120.266666666667	10.9333333333333	120.266666666667	43.7333333333333	21.8666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	33	33	3.2	trial_going	n/a	112736.308066313	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	153.066666666667	164	142.133333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	34	34	3.3	trial_going	n/a	112736.408085182	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	76.5333333333333	142.133333333333	131.2
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	35	35	3.4	trial_going	n/a	112736.508098342	NaN	NaN	NaN	NaN	NaN	10.9333333333333	109.333333333333	0	164	65.6
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	36	36	3.5	trial_going	n/a	112736.608099484	NaN	NaN	NaN	NaN	NaN	10.9333333333333	87.4666666666667	65.6	65.6	142.133333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	37	37	3.6	trial_going	n/a	112736.708127367	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	54.6666666666667	142.133333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	38	38	3.7	trial_going	n/a	112736.808122199	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	43.7333333333333	109.333333333333	120.266666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	39	39	3.8	trial_going	n/a	112736.908155791	NaN	NaN	NaN	NaN	NaN	164	109.333333333333	43.7333333333333	153.066666666667	87.4666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	40	40	3.9	trial_going	n/a	112737.008161139	NaN	NaN	NaN	NaN	NaN	164	120.266666666667	164	142.133333333333	0
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	41	41	4	trial_going	n/a	112737.108184214	NaN	NaN	NaN	NaN	NaN	76.5333333333333	65.6	98.4	98.4	65.6
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	42	42	4.1	trial_going	n/a	112737.208179347	NaN	NaN	NaN	NaN	NaN	76.5333333333333	32.8	32.8	87.4666666666667	131.2
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	43	43	4.2	trial_going	n/a	112737.308211136	NaN	NaN	NaN	NaN	NaN	131.2	153.066666666667	153.066666666667	65.6	87.4666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	44	44	4.3	trial_going	n/a	112737.408210475	NaN	NaN	NaN	NaN	NaN	131.2	131.2	0	76.5333333333333	98.4
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	45	45	4.4	trial_going	n/a	112737.508225738	NaN	NaN	NaN	NaN	NaN	21.8666666666667	131.2	87.4666666666667	153.066666666667	76.5333333333333
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	46	46	4.5	trial_going	n/a	112737.608240701	NaN	NaN	NaN	NaN	NaN	21.8666666666667	0	109.333333333333	87.4666666666667	98.4
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	47	47	4.6	trial_going	n/a	112737.708248753	NaN	NaN	NaN	NaN	NaN	76.5333333333333	153.066666666667	153.066666666667	131.2	120.266666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	48	48	4.7	trial_going	n/a	112737.808263716	NaN	NaN	NaN	NaN	NaN	76.5333333333333	109.333333333333	164	10.9333333333333	32.8
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	49	49	4.8	trial_going	n/a	112737.908292501	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	21.8666666666667	10.9333333333333	87.4666666666667
grating	left	3	5	1	0	5	90	0.8	2.8	78	NA	NO RESPONSE	NaN	50	50	4.9	trial_going	n/a	112738.008291239	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	0	43.7333333333333	76.5333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	51	51	5	return_to_base_contrast	n/a	112738.108307404	NaN	NaN	NaN	NaN	NaN	43.7333333333333	43.7333333333333	10.9333333333333	164	98.4
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	52	52	5.1	at_base_contrast	n/a	112738.208332282	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	21.8666666666667	164	164
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	53	53	5.2	at_base_contrast	n/a	112738.308346944	NaN	NaN	NaN	NaN	NaN	109.333333333333	65.6	98.4	120.266666666667	32.8
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	54	54	5.3	at_base_contrast	n/a	112738.4083571	NaN	NaN	NaN	NaN	NaN	109.333333333333	54.6666666666667	98.4	109.333333333333	120.266666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	55	55	5.4	at_base_contrast	n/a	112738.50835043	NaN	NaN	NaN	NaN	NaN	10.9333333333333	142.133333333333	131.2	142.133333333333	65.6
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	56	56	5.5	at_base_contrast	n/a	112738.608499699	NaN	NaN	NaN	NaN	NaN	10.9333333333333	164	10.9333333333333	65.6	120.266666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	57	57	5.6	at_base_contrast	n/a	112738.708388769	NaN	NaN	NaN	NaN	NaN	164	0	120.266666666667	43.7333333333333	109.333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	58	58	5.7	at_base_contrast	n/a	112738.80841575	NaN	NaN	NaN	NaN	NaN	164	54.6666666666667	87.4666666666667	65.6	21.8666666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	59	59	5.8	at_base_contrast	n/a	112738.908431013	NaN	NaN	NaN	NaN	NaN	98.4	164	76.5333333333333	142.133333333333	76.5333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	60	60	5.9	at_base_contrast	n/a	112739.008442371	NaN	NaN	NaN	NaN	NaN	98.4	65.6	98.4	131.2	142.133333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	61	61	6	at_base_contrast	n/a	112739.108471756	NaN	NaN	NaN	NaN	NaN	131.2	65.6	164	153.066666666667	76.5333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	62	62	6.1	at_base_contrast	n/a	112739.208322967	NaN	NaN	NaN	NaN	NaN	131.2	10.9333333333333	54.6666666666667	21.8666666666667	65.6
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	63	63	6.2	at_base_contrast	n/a	112739.308462922	NaN	NaN	NaN	NaN	NaN	87.4666666666667	98.4	43.7333333333333	131.2	109.333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	64	64	6.3	at_base_contrast	n/a	112739.408372123	NaN	NaN	NaN	NaN	NaN	87.4666666666667	21.8666666666667	54.6666666666667	43.7333333333333	98.4
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	65	65	6.4	at_base_contrast	n/a	112739.50851358	NaN	NaN	NaN	NaN	NaN	153.066666666667	65.6	153.066666666667	32.8	164
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	66	66	6.5	at_base_contrast	n/a	112739.608567904	NaN	NaN	NaN	NaN	NaN	153.066666666667	153.066666666667	131.2	65.6	54.6666666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	67	67	6.6	at_base_contrast	n/a	112739.708550116	NaN	NaN	NaN	NaN	NaN	87.4666666666667	120.266666666667	32.8	0	142.133333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	68	68	6.7	at_base_contrast	n/a	112739.808569586	NaN	NaN	NaN	NaN	NaN	87.4666666666667	32.8	109.333333333333	43.7333333333333	131.2
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	69	69	6.8	at_base_contrast	n/a	112739.908592662	NaN	NaN	NaN	NaN	NaN	21.8666666666667	120.266666666667	0	10.9333333333333	21.8666666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	70	70	6.9	at_base_contrast	n/a	112740.008556847	NaN	NaN	NaN	NaN	NaN	21.8666666666667	54.6666666666667	164	0	54.6666666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	71	71	7	at_base_contrast	n/a	112740.108636409	NaN	NaN	NaN	NaN	NaN	142.133333333333	54.6666666666667	10.9333333333333	43.7333333333333	10.9333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	72	72	7.1	at_base_contrast	n/a	112740.208612012	NaN	NaN	NaN	NaN	NaN	142.133333333333	76.5333333333333	21.8666666666667	142.133333333333	164
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	73	73	7.2	at_base_contrast	n/a	112740.308616158	NaN	NaN	NaN	NaN	NaN	142.133333333333	32.8	120.266666666667	0	10.9333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	74	74	7.3	at_base_contrast	n/a	112740.408619403	NaN	NaN	NaN	NaN	NaN	142.133333333333	43.7333333333333	54.6666666666667	142.133333333333	54.6666666666667
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	75	75	7.4	at_base_contrast	n/a	112740.508629558	NaN	NaN	NaN	NaN	NaN	153.066666666667	43.7333333333333	109.333333333333	54.6666666666667	131.2
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	76	76	7.5	at_base_contrast	n/a	112740.608521032	NaN	NaN	NaN	NaN	NaN	153.066666666667	65.6	10.9333333333333	54.6666666666667	10.9333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	77	77	7.6	at_base_contrast	n/a	112740.708665494	NaN	NaN	NaN	NaN	NaN	32.8	76.5333333333333	87.4666666666667	65.6	43.7333333333333
grating	left	3	5	1	0	5	90	0	2.8	78	NA	NO RESPONSE	NaN	78	78	7.7	at_base_contrast	n/a	112740.808692175	NaN	NaN	NaN	NaN	NaN	32.8	153.066666666667	10.9333333333333	109.333333333333	120.266666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	1	79	7.8	trial_start	n/a	112740.908685504	NaN	NaN	NaN	NaN	NaN	98.4	142.133333333333	43.7333333333333	21.8666666666667	98.4
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	2	80	7.9	trial_going	n/a	112741.008725706	NaN	NaN	NaN	NaN	NaN	98.4	43.7333333333333	98.4	65.6	164
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	3	81	8	trial_going	n/a	112741.108740068	NaN	NaN	NaN	NaN	NaN	54.6666666666667	164	0	54.6666666666667	120.266666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	4	82	8.1	trial_going	n/a	112741.208764646	NaN	NaN	NaN	NaN	NaN	54.6666666666667	120.266666666667	76.5333333333333	142.133333333333	120.266666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	5	83	8.2	trial_going	n/a	112741.308743554	NaN	NaN	NaN	NaN	NaN	98.4	142.133333333333	43.7333333333333	10.9333333333333	109.333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	6	84	8.3	trial_going	n/a	112741.408771136	NaN	NaN	NaN	NaN	NaN	98.4	87.4666666666667	43.7333333333333	164	98.4
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	7	85	8.4	trial_going	n/a	112741.508803225	NaN	NaN	NaN	NaN	NaN	153.066666666667	0	87.4666666666667	65.6	32.8
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	8	86	8.5	trial_going	n/a	112741.608762903	NaN	NaN	NaN	NaN	NaN	153.066666666667	164	87.4666666666667	131.2	21.8666666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	9	87	8.6	trial_going	n/a	112741.708827442	NaN	NaN	NaN	NaN	NaN	131.2	109.333333333333	10.9333333333333	65.6	0
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	10	88	8.7	trial_going	n/a	112741.808836697	NaN	NaN	NaN	NaN	NaN	131.2	10.9333333333333	76.5333333333333	32.8	98.4
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	11	89	8.8	trial_going	n/a	112741.908854965	NaN	NaN	NaN	NaN	NaN	65.6	164	142.133333333333	10.9333333333333	76.5333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	12	90	8.9	trial_going	n/a	112742.008874735	NaN	NaN	NaN	NaN	NaN	65.6	43.7333333333333	109.333333333333	153.066666666667	98.4
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	13	91	9	trial_going	n/a	112742.10890412	NaN	NaN	NaN	NaN	NaN	10.9333333333333	164	32.8	54.6666666666667	153.066666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	14	92	9.1	trial_going	n/a	112742.208862597	NaN	NaN	NaN	NaN	NaN	10.9333333333333	21.8666666666667	164	153.066666666667	142.133333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	15	93	9.2	trial_going	n/a	112742.30891031	NaN	NaN	NaN	NaN	NaN	87.4666666666667	0	164	87.4666666666667	153.066666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	16	94	9.3	trial_going	n/a	112742.408927376	NaN	NaN	NaN	NaN	NaN	87.4666666666667	153.066666666667	153.066666666667	65.6	65.6
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	17	95	9.4	trial_going	n/a	112742.508917701	NaN	NaN	NaN	NaN	NaN	153.066666666667	142.133333333333	65.6	153.066666666667	10.9333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	18	96	9.5	trial_going	n/a	112742.608940777	NaN	NaN	NaN	NaN	NaN	153.066666666667	54.6666666666667	109.333333333333	65.6	120.266666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	19	97	9.6	trial_going	n/a	112742.70894943	NaN	NaN	NaN	NaN	NaN	98.4	10.9333333333333	142.133333333333	54.6666666666667	153.066666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	20	98	9.7	trial_going	n/a	112742.808971304	NaN	NaN	NaN	NaN	NaN	98.4	109.333333333333	65.6	32.8	21.8666666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	21	99	9.8	trial_going	n/a	112742.908978755	NaN	NaN	NaN	NaN	NaN	0	65.6	120.266666666667	153.066666666667	98.4
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	22	100	9.9	trial_going	n/a	112743.008984404	NaN	NaN	NaN	NaN	NaN	0	153.066666666667	142.133333333333	65.6	164
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	23	101	10	trial_going	n/a	112743.109021901	NaN	NaN	NaN	NaN	NaN	21.8666666666667	153.066666666667	109.333333333333	21.8666666666667	109.333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	24	102	10.1	trial_going	n/a	112743.209197311	NaN	NaN	NaN	NaN	NaN	21.8666666666667	98.4	87.4666666666667	142.133333333333	153.066666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	25	103	10.2	trial_going	n/a	112743.309068954	NaN	NaN	NaN	NaN	NaN	43.7333333333333	153.066666666667	164	76.5333333333333	0
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	26	104	10.3	trial_going	n/a	112743.409101644	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	153.066666666667	43.7333333333333	10.9333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	27	105	10.4	trial_going	n/a	112743.509165882	NaN	NaN	NaN	NaN	NaN	21.8666666666667	43.7333333333333	21.8666666666667	120.266666666667	120.266666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	28	106	10.5	trial_going	n/a	112743.60915801	NaN	NaN	NaN	NaN	NaN	21.8666666666667	0	76.5333333333333	76.5333333333333	142.133333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	29	107	10.6	trial_going	n/a	112743.709104769	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	43.7333333333333	0	43.7333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	30	108	10.7	trial_going	n/a	112743.809083977	NaN	NaN	NaN	NaN	NaN	43.7333333333333	98.4	21.8666666666667	54.6666666666667	21.8666666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	31	109	10.8	trial_going	n/a	112743.909129887	NaN	NaN	NaN	NaN	NaN	120.266666666667	43.7333333333333	54.6666666666667	65.6	10.9333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	32	110	10.9	trial_going	n/a	112744.009146953	NaN	NaN	NaN	NaN	NaN	120.266666666667	131.2	54.6666666666667	43.7333333333333	164
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	33	111	11	trial_going	n/a	112744.10917754	NaN	NaN	NaN	NaN	NaN	76.5333333333333	109.333333333333	142.133333333333	21.8666666666667	0
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	34	112	11.1	trial_going	n/a	112744.209184992	NaN	NaN	NaN	NaN	NaN	76.5333333333333	21.8666666666667	21.8666666666667	131.2	153.066666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	35	113	11.2	trial_going	n/a	112744.309201457	NaN	NaN	NaN	NaN	NaN	32.8	43.7333333333333	10.9333333333333	87.4666666666667	164
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	36	114	11.3	trial_going	n/a	112744.409199895	NaN	NaN	NaN	NaN	NaN	32.8	21.8666666666667	0	43.7333333333333	54.6666666666667
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	37	115	11.4	trial_going	n/a	112744.509163479	NaN	NaN	NaN	NaN	NaN	21.8666666666667	98.4	131.2	153.066666666667	43.7333333333333
grating	left	3	5	2	7.8	5	75	0.8	3.7	87	NA	NO RESPONSE	NaN	38	116	11.5	trial_going	n/a	112744.609190761	NaN	NaN	NaN	NaN	NaN	21.8666666666667	21.8666666666667	43.7333333333333	54.6666666666667	164
