trial_type	side	run	subject	trial	onset_expected	duration_expected	orientation	contrast	iti_expected	n_flip_in_trial	exitflag	response	correct	flip_in_trial	flip	vbl_expected	event	answer	vbl	stimulus_onset_time	flip_timestamp	beampos	missed	press_time	phase_1	phase_2	phase_3	phase_4	phase_5
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	1	1	0	trial_start	n/a	114255.049763356	NaN	NaN	NaN	NaN	NaN	142.133333333333	65.6	43.7333333333333	21.8666666666667	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	2	2	0.1	trial_going	n/a	114255.149794244	NaN	NaN	NaN	NaN	NaN	142.133333333333	54.6666666666667	98.4	109.333333333333	10.9333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	3	3	0.2	trial_going	n/a	114255.249788475	NaN	NaN	NaN	NaN	NaN	21.8666666666667	76.5333333333333	32.8	54.6666666666667	54.6666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	4	4	0.3	trial_going	n/a	114255.349795025	NaN	NaN	NaN	NaN	NaN	21.8666666666667	131.2	54.6666666666667	87.4666666666667	0
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	5	5	0.4	trial_going	n/a	114255.449782947	NaN	NaN	NaN	NaN	NaN	109.333333333333	131.2	109.333333333333	76.5333333333333	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	6	6	0.5	trial_going	n/a	114255.549766962	NaN	NaN	NaN	NaN	NaN	109.333333333333	164	0	109.333333333333	32.8
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	7	7	0.6	trial_going	n/a	114255.649779221	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	164	21.8666666666667	21.8666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	8	8	0.7	trial_going	n/a	114255.749891533	NaN	NaN	NaN	NaN	NaN	43.7333333333333	65.6	153.066666666667	87.4666666666667	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	9	9	0.8	trial_going	n/a	114255.849759571	NaN	NaN	NaN	NaN	NaN	164	120.266666666667	131.2	21.8666666666667	32.8
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	10	10	0.9	trial_going	n/a	114255.949760111	NaN	NaN	NaN	NaN	NaN	164	21.8666666666667	10.9333333333333	65.6	10.9333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	11	11	1	trial_going	n/a	114256.049724897	NaN	NaN	NaN	NaN	NaN	21.8666666666667	54.6666666666667	153.066666666667	109.333333333333	76.5333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	12	12	1.1	trial_going	n/a	114256.149746771	NaN	NaN	NaN	NaN	NaN	21.8666666666667	131.2	87.4666666666667	87.4666666666667	120.266666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	13	13	1.2	trial_going	n/a	114256.249718467	NaN	NaN	NaN	NaN	NaN	164	32.8	43.7333333333333	153.066666666667	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	14	14	1.3	trial_going	n/a	114256.349706088	NaN	NaN	NaN	NaN	NaN	164	54.6666666666667	0	98.4	54.6666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	15	15	1.4	trial_going	n/a	114256.44972646	NaN	NaN	NaN	NaN	NaN	131.2	76.5333333333333	65.6	164	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	16	16	1.5	trial_going	n/a	114256.549731808	NaN	NaN	NaN	NaN	NaN	131.2	54.6666666666667	164	164	43.7333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	17	17	1.6	trial_going	n/a	114256.649741663	NaN	NaN	NaN	NaN	NaN	65.6	10.9333333333333	109.333333333333	109.333333333333	153.066666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	18	18	1.7	trial_going	n/a	114256.749739199	NaN	NaN	NaN	NaN	NaN	65.6	87.4666666666667	87.4666666666667	32.8	0
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	19	19	1.8	trial_going	n/a	114256.849722013	NaN	NaN	NaN	NaN	NaN	131.2	43.7333333333333	131.2	65.6	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	20	20	1.9	trial_going	n/a	114256.94971384	NaN	NaN	NaN	NaN	NaN	131.2	98.4	54.6666666666667	65.6	32.8
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	21	21	2	trial_going	n/a	114257.04969425	NaN	NaN	NaN	NaN	NaN	109.333333333333	0	120.266666666667	153.066666666667	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	22	22	2.1	trial_going	n/a	114257.149690585	NaN	NaN	NaN	NaN	NaN	109.333333333333	98.4	54.6666666666667	21.8666666666667	131.2
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	23	23	2.2	trial_going	n/a	114257.249711557	NaN	NaN	NaN	NaN	NaN	142.133333333333	65.6	10.9333333333333	164	65.6
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	24	24	2.3	trial_going	n/a	114257.349688962	NaN	NaN	NaN	NaN	NaN	142.133333333333	109.333333333333	153.066666666667	32.8	87.4666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	25	25	2.4	trial_going	n/a	114257.449697916	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	10.9333333333333	120.266666666667	10.9333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	26	26	2.5	trial_going	n/a	114257.549642571	NaN	NaN	NaN	NaN	NaN	109.333333333333	43.7333333333333	120.266666666667	142.133333333333	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	27	27	2.6	trial_going	n/a	114257.64962869	NaN	NaN	NaN	NaN	NaN	120.266666666667	65.6	131.2	43.7333333333333	65.6
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	28	28	2.7	trial_going	n/a	114257.749635841	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	164	0
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	29	29	2.8	trial_going	n/a	114257.849613246	NaN	NaN	NaN	NaN	NaN	109.333333333333	10.9333333333333	0	65.6	65.6
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	30	30	2.9	trial_going	n/a	114257.949614688	NaN	NaN	NaN	NaN	NaN	109.333333333333	21.8666666666667	0	98.4	87.4666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	31	31	3	trial_going	n/a	114258.049597201	NaN	NaN	NaN	NaN	NaN	120.266666666667	32.8	54.6666666666667	131.2	10.9333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	32	32	3.1	trial_going	n/a	114258.149585423	NaN	NaN	NaN	NaN	NaN	120.266666666667	10.9333333333333	120.266666666667	43.7333333333333	21.8666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	33	33	3.2	trial_going	n/a	114258.249585663	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	153.066666666667	164	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	34	34	3.3	trial_going	n/a	114258.349582599	NaN	NaN	NaN	NaN	NaN	43.7333333333333	32.8	76.5333333333333	142.133333333333	131.2
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	35	35	3.4	trial_going	n/a	114258.449568717	NaN	NaN	NaN	NaN	NaN	10.9333333333333	109.333333333333	0	164	65.6
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	36	36	3.5	trial_going	n/a	114258.549552733	NaN	NaN	NaN	NaN	NaN	10.9333333333333	87.4666666666667	65.6	65.6	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	37	37	3.6	trial_going	n/a	114258.649567395	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	54.6666666666667	54.6666666666667	142.133333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	38	38	3.7	trial_going	n/a	114258.749548106	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	43.7333333333333	109.333333333333	120.266666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	39	39	3.8	trial_going	n/a	114258.849539332	NaN	NaN	NaN	NaN	NaN	164	109.333333333333	43.7333333333333	153.066666666667	87.4666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	40	40	3.9	trial_going	n/a	114258.949530258	NaN	NaN	NaN	NaN	NaN	164	120.266666666667	164	142.133333333333	0
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	41	41	4	trial_going	n/a	114259.049523588	NaN	NaN	NaN	NaN	NaN	76.5333333333333	65.6	98.4	98.4	65.6
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	42	42	4.1	trial_going	n/a	114259.149480862	NaN	NaN	NaN	NaN	NaN	76.5333333333333	32.8	32.8	87.4666666666667	131.2
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	43	43	4.2	trial_going	n/a	114259.249495525	NaN	NaN	NaN	NaN	NaN	131.2	153.066666666667	153.066666666667	65.6	87.4666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	44	44	4.3	trial_going	n/a	114259.349495164	NaN	NaN	NaN	NaN	NaN	131.2	131.2	0	76.5333333333333	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	45	45	4.4	trial_going	n/a	114259.449478579	NaN	NaN	NaN	NaN	NaN	21.8666666666667	131.2	87.4666666666667	153.066666666667	76.5333333333333
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	46	46	4.5	trial_going	n/a	114259.549468303	NaN	NaN	NaN	NaN	NaN	21.8666666666667	0	109.333333333333	87.4666666666667	98.4
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	47	47	4.6	trial_going	n/a	114259.649456525	NaN	NaN	NaN	NaN	NaN	76.5333333333333	153.066666666667	153.066666666667	131.2	120.266666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	48	48	4.7	trial_going	n/a	114259.749445348	NaN	NaN	NaN	NaN	NaN	76.5333333333333	109.333333333333	164	10.9333333333333	32.8
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	49	49	4.8	trial_going	n/a	114259.849447691	NaN	NaN	NaN	NaN	NaN	120.266666666667	164	21.8666666666667	10.9333333333333	87.4666666666667
grating	left	5	5	1	0	5	150	0.8	2.9	79	NA	NO RESPONSE	NaN	50	50	4.9	trial_going	n/a	114259.949450035	NaN	NaN	NaN	NaN	NaN	120.266666666667	87.4666666666667	0	43.7333333333333	76.5333333333333
grating	left	5	5	1	0	5	150	0	2.9	79	NA	NO RESPONSE	NaN	51	51	5	return_to_base_contrast	n/a	114260.049440661	NaN	NaN	NaN	NaN	NaN	43.7333333333333	43.7333333333333	10.9333333333333	164	98.4
grating	left	5	5	1	0	5	150	0	2.9	79	NA	NO RESPONSE	NaN	52	52	5.1	at_base_contrast	n/a	114260.149438197	NaN	NaN	NaN	NaN	NaN	43.7333333333333	10.9333333333333	21.8666666666667	164	164
grating	left	5	5	1	0	5	150	0	2.9	79	NA	NO RESPONSE	NaN	53	53	5.2	at_base_contrast	n/a	114260.24940749	NaN	NaN	NaN	NaN	NaN	109.333333333333	65.6	98.4	120.266666666667	32.8
grating	left	5	5	1	0	5	150	0	2.9	79	NA	NO RESPONSE	NaN	54	54	5.3	at_base_contrast	n/a	114260.349411636	NaN	NaN	NaN	NaN	NaN	109.333333333333	54.6666666666667	98.4	109.333333333333	120.266666666667
